SNP,Chromosome,Position,DF,t Value,std Error,effect
PZA03371.3,5,17232075,NA,NA,NA,NA
PZA00247.5,5,18038315,271,-0.0937456048109803,0.410826193092401,-0.0385131499436397
PZA00517.6,5,18240488,271,-0.652071318898552,0.663880716203705,-0.432897574206265
PZA00517.4,5,18240536,271,0.0959871301605017,0.390109649842362,0.0374455057362866
PZB00223.1,5,19973068,271,-0.845377884899413,0.321952988771489,-0.272171936684686
PZB00223.2,5,19973210,271,-0.625241728774998,0.388091421488921,-0.242650951294479
PZB00223.3,5,19973330,271,-0.0589427223561886,0.778360842497731,-0.0458787070322728
PZA03226.2,5,20089671,271,-0.47966109245116,0.322619635971996,-0.154748087036523
PZA03226.3,5,20089946,271,-0.284154191864239,0.34106372215877,-0.0969146863442347
PZA03340.1,5,20200927,271,0.871011396345856,0.330322453688498,0.287714621631608
PZA03340.3,5,20200987,271,0.98528972583919,0.478619968464821,0.471579337509866
PZA03340.2,5,20201009,271,-1.10726558146509,0.337768508126691,-0.373999443551497
PZA02792.26,5,21770965,271,2.70372560933683,0.358279784577108,0.968690228868809
PZA02792.25,5,21771015,271,-3.04575612998076,0.357429136263365,-1.08864198280787
PZA02792.18,5,21771204,271,1.29191441353592,0.506538361356564,0.654404210045413
PZA02792.16,5,21771297,271,2.43026458561118,0.353290374912588,0.858589086587358
PZA02792.9,5,21771433,271,3.34203068784637,0.356717570760682,1.19216106837621
PZA03298.1,5,21811793,271,1.52095686194212,0.317551914507855,0.482982763393579
PZA03298.3,5,21811854,271,0.740883890591909,0.556387247435313,0.412218348555598
PZB01983.2,5,23437363,271,-1.07876324066841,0.60219693233529,-0.649627914246594
PZB01983.1,5,23437641,271,-1.20358857689679,0.496738100884019,-0.59786830393341
PZA00329.3,5,24480823,271,2.03144062626725,0.310658397531348,0.631084089636261
PZA00934.2,5,30064518,271,0.5498740432864,0.299850351112569,0.164879924947115
PZA02113.1,5,30239292,271,-0.134786544484584,0.305084559729709,-0.0411212935815684
PZB00579.2,5,32365820,271,1.14906503920243,1.65488335366895,1.90156860565907
PZB00579.1,5,32366013,271,0.435831181948984,0.67902943353825,0.295942200597125
PZB00869.4,5,32366193,271,0.703414701213146,0.335647464378596,0.23609936086882
PZB00869.1,5,32366223,271,-0.8222830123981,0.330978742552476,-0.272158197465785
PZB00869.2,5,32366232,271,-1.63244761032058,0.325559853857897,-0.53145940544664
PZA01563.1,5,32599139,271,0.373970009846458,0.481218105156422,0.179961139523641
PZA00499.10,5,34586816,271,-0.198184863396721,0.63361848689962,-0.125573593271838
PZA00499.3,5,34586850,271,-2.2573574836168,0.297935518125434,-0.672546971475697
PZA00449.2,5,37511797,271,0.159194900427214,0.394684015044578,0.0628316824752346
PZA03261.1,5,41024015,271,-0.822138519598281,0.553029952133845,-0.454667226140828
PZA03217.1,5,41024709,271,0.139006460871633,0.316381891302692,0.043979126993861
PZA03217.2,5,41024758,271,-0.108805277110972,0.312060769452044,-0.0339538584956927
PZA00629.21,5,42492559,271,0.154779007551174,0.571811002382074,0.0885043394555396
PZA00407.8,5,48828125,271,-0.311301322645896,1.03958029241386,-0.323622720025043
PZA02207.1,5,49203492,271,-1.34876227613355,0.300022881447859,-0.404659544473759
PZA00401.6,5,55324262,271,0.702556929696721,0.776156767922889,0.545294315835235
PZA00401.11,5,55324334,271,-0.947757620710151,0.333389916043089,-0.315972833597755
PZA00805.1,5,57507670,271,-0.82843771712565,0.473412216391366,-0.392192535806657
PHM2769.43,5,57831576,271,-0.66067314115384,0.297651864860184,-0.196650592527476
PZA00522.2,5,57933325,271,0.0472891905010276,0.357995846433727,0.0169293337805811
PZA00522.7,5,57933514,271,-0.13259390546051,0.345139676566095,-0.0457634176452757
PZA00522.12,5,57933548,271,-0.22751911021739,0.347559750045519,-0.079076485077735
PZA00222.7,5,58576757,271,0.709128589816715,0.30621396693361,0.217145078553813
PZA00222.5,5,58576811,271,-0.699454395580599,0.320188487130178,-0.223957244737505
PZB01004.2,5,58616019,271,-0.218454413041633,1.30224385910879,-0.284480917878682
PZB01004.1,5,58616136,271,-1.29530161644941,0.40107662456897,-0.51951520012426
PHM1870.20,5,59299993,271,-0.261110153326428,0.33656147659476,-0.0878796187574267
PZA03451.7,5,59300236,271,-0.209563914321864,0.326153888310218,-0.0683500855055854
PZA03451.5,5,59300361,271,-0.250337932860199,0.339478246419593,-0.0849842824596863
PZA03451.6,5,59300415,271,0.246447493714937,0.328914865758864,0.0810602443118569
PZB01271.1,5,60104545,271,-0.580986431032352,0.591829163536978,-0.343844713504211
PZA03426.1,5,60371555,271,-1.29084414992096,0.373256816284733,-0.481816377719269
PZB01115.4,5,60964265,271,0.0961418782144654,0.330257856346757,0.0317516106042603
PZB01115.3,5,60964334,271,1.06592535663113,0.354831502317277,0.378223895651502
PZA00710.11,5,61491984,271,0.545376446030515,0.358491399317906,0.195512765292506
PZA00710.1,5,61492543,271,-1.16597845266557,0.340369352675603,-0.396863331167481
PZA00345.27,5,61898123,NA,NA,NA,NA
PZA00345.15,5,61898524,271,0.823590487817806,0.721787554084075,0.594457363768925
PZA00472.2,5,62415995,271,0.769072111928536,0.433064112271628,0.333057531425197
PZB01336.6,5,62622237,271,-0.299236989030149,0.371654201454979,-0.111212684203792
PZB01336.3,5,62622538,271,1.47158037085016,0.33639785068789,0.495036473868481
PZA03411.3,5,63013302,271,0.676532140608,0.677876167280617,0.458605014517502
PZA03411.2,5,63013636,NA,NA,NA,NA
PZA01050.1,5,63415425,271,0.267221573585209,0.315715147520046,0.0843658985249931
PZB00232.1,5,63417714,271,-0.698414672931593,0.318299822023772,-0.222305266092917
PZB00232.2,5,63418190,271,0.66325384487861,0.366511946064816,0.243090457421431
PZB02023.1,5,63418474,271,-0.510024262021875,0.318173498047356,-0.162276203536521
PZA03042.1,5,64413079,271,-0.37073601731623,0.33803212031997,-0.125320682012386
PZA03042.5,5,64413280,271,0.533400443684013,0.616361362185727,0.328767424059549
PHM4165.14,5,65741535,271,-0.139803387022891,0.292267248880104,-0.0408599513093009
PZA00626.4,5,66131678,271,0.201639208920448,0.351622721459235,0.0709009273934953
PZA00626.3,5,66131744,271,0.613035781466786,0.351307166475699,0.215363863335313
PZA00569.11,5,66901923,271,0.998638215066434,0.629115172066271,0.628258452503474
PZA00569.17,5,66902020,271,-0.726279196471838,0.65039994391752,-0.472371948653745
PZA03356.2,5,66971839,NA,NA,NA,NA
PZA03356.1,5,66971925,271,0.979788799521578,0.444808914358603,0.435818792215912
PZA03356.3,5,66972253,NA,NA,NA,NA
PZA03399.2,5,67946242,271,-1.26988103702253,0.447552663507377,-0.568338640456943
PZA03399.1,5,67946563,271,1.16522405044318,0.381626665327918,0.444680568730519
PZB01112.1,5,68419652,271,0.0152035032449823,0.361916692635516,0.00550240161089732
PZB01112.2,5,68419832,271,0.967665363776095,0.401737144478667,0.388747120054319
PZB01112.5,5,68419948,271,-1.62156946174347,0.753532297571289,-1.221904962179
PZB01112.3,5,68420111,271,-0.200286079976106,0.495245131446744,-0.0991907060047197
PZA03201.2,5,68603801,271,2.31326324781148,0.308391716792235,0.713391224384964
PZA01349.2,5,69319346,271,-0.489797005165111,0.351280376128913,-0.172056076201216
PZA03677.3,5,71093439,271,-0.191191596522903,0.516723179186265,-0.0987931295890121
PZA03677.4,5,71093557,271,-0.289971141752588,0.703611884060982,-0.204027141371853
PZA03677.1,5,71093631,271,-0.24914418434275,0.379759113032678,-0.0946147744632526
PZA03677.2,5,71093680,271,1.38745728355487,0.330098544587564,0.457997629978877
PHM5798.39,5,71095193,271,-0.783513516858416,0.340218950314786,-0.266566146263017
PZA01303.1,5,72408251,271,-1.37713324726754,0.350517060843468,-0.482708698222041
PZA00261.6,5,75234294,271,-0.530080882255208,0.332860200529285,-0.176442828764209
PZA00261.5,5,75234342,271,0.39316395446659,0.318029490513643,0.125037732127339
PZA03622.1,5,76512885,NA,NA,NA,NA
PZA03594.1,5,76513050,271,1.24933337867467,0.288104571277058,0.359938657445184
PZA02818.10,5,77679469,271,0.471286550157311,0.302855146281471,0.142731557088382
PZA02818.6,5,77679565,271,0.248753846838459,0.309760349509368,0.077054078538481
PZB00147.1,5,80010733,271,-1.91221236762802,0.558119583121135,-1.06724316945963
PZA01779.1,5,81227637,271,0.590555475607493,0.342615438664669,0.202333423331083
PZB02425.3,5,83233487,271,-1.5564229496709,0.337945390030784,-0.525985960779394
PZB02425.2,5,83233631,271,-0.067326968931758,0.361201302235243,-0.0243185888537027
PZA01693.1,5,83544273,271,-0.0809823485595165,0.335581700028459,-0.0271761942018998
PZA00570.11,5,87053064,271,-2.16324871797331,0.303209982981663,-0.655918606961791
PZA00570.19,5,87053407,271,1.00052889468423,0.740608251028131,0.7409999547952
PZA03049.23,5,88604674,271,-1.98298004642507,0.32080009196939,-0.636140181266626
PZA03049.15,5,88604788,271,1.57464186346473,0.329444578189163,0.518757224508136
PZA03049.14,5,88604820,271,1.20087919792562,0.344771394758476,0.414028796005255
PZA03049.24,5,88604977,271,0.928876930813543,0.516237699016612,0.479521289432796
PZA00643.13,5,91096945,271,-1.35603770739926,0.335226369772108,-0.454579597925544
PZA00643.11,5,91097032,NA,NA,NA,NA
PZA03284.3,5,91651999,271,-1.45794842664463,0.397558360728754,-0.579619586523904
PZA03284.4,5,91652139,271,1.3887885500284,0.672730601076726,0.93428055602908
PZB02059.1,5,92520604,271,-0.128157337124122,0.305370926585564,-0.0391355247863316
PZB02059.3,5,92520689,271,0.315187487368659,0.444137173617501,0.139986479799518
PZA00547.8,5,92862112,271,0.16084534215571,0.384567812112172,0.0618559413212552
PZA00547.6,5,92862322,271,-0.839561885903951,0.30804683939415,-0.258624385428504
PZA00249.2,5,100227859,271,-1.71731182331203,0.32516624264648,-0.558411833038747
PZB01632.2,5,123268218,271,-0.0338634025126934,0.321587674544343,-0.0108900528662161
PZA00031.5,5,123268237,271,0.28705359982036,0.447048415308732,0.128326856908359
PZB01632.1,5,123268841,271,0.921125231545896,0.456150468668684,0.42017170607221
PZB01632.3,5,123269020,271,1.1996228507371,0.90662010104057,1.08760219014584
PZA00524.2,5,132594432,271,-1.29797497865673,0.323584946501926,-0.420005164029476
PZB00969.1,5,132772317,271,-1.75197829406332,0.336184977785351,-0.588988783870093
PZB02491.1,5,132786876,271,1.71407560711126,0.337830825772022,0.579067577786077
PZA00067.8,5,145121054,271,-1.22713992598369,0.329518369399167,-0.40436514743476
PZA00067.10,5,145121179,271,-0.572440322260563,0.415066912383714,-0.23760103708463
PZA00067.9,5,145121333,271,2.20038500972297,0.451377282507213,0.993203806158363
PZA02822.2,5,148711030,NA,NA,NA,NA
PZB01017.1,5,158032440,271,-0.987448783540621,0.302178997408761,-0.298386283402806
PZB01017.2,5,158032493,271,0.31165258882607,0.398830102544396,0.124296433959728
PZB01017.4,5,158032589,271,0.0420885192128505,0.30175937458545,0.0127006052348975
PZB01017.3,5,158032721,271,0.692312231775758,0.317909486295663,0.220092625960035
PZB01017.5,5,158032820,271,0.302839823879918,0.489157360390727,0.148136328870294
PZA01608.1,5,158599491,271,-0.332796063198818,0.372582099711904,-0.123993856002471
PZA00573.11,5,160173844,271,-0.619735706936973,0.857912981598037,-0.531679308141065
PZA00573.3,5,160173922,271,-0.869327710380551,0.404739095481467,-0.351850911176399
PZA01796.1,5,160321846,271,-1.10366857025236,0.312675903429305,-0.345090567290185
PZA02965.13,5,163580663,271,0.353944449461707,0.451600483989056,0.159841484682147
PZA00595.3,5,165094873,271,-1.27035068819392,0.644552926179845,-0.818808253349971
PZA00595.4,5,165095136,271,-0.237837808192528,0.563808430110827,-0.134094961258029
PZA02981.2,5,166468431,271,-0.596996395750823,0.311781022598198,-0.18613214675463
ae1.7,5,167873309,271,-0.523349851686549,0.298853482076612,-0.156404925520803
PZB00619.1,5,167873609,271,-0.135864106016113,0.412602995584883,-0.0560579371347103
PZB01331.2,5,167874494,271,0.39035969458992,0.456141765583209,0.178059360302768
ae1.8,5,167884630,271,0.838161983190951,0.40950217383288,0.343229154140772
ae1.1,5,167889542,271,0.730954060341738,0.366495936251247,0.267891692701596
PZA02807.5,5,167939710,271,-0.456520343366123,0.757674905042702,-0.345894007809989
PZA00674.3,5,168637658,271,0.504541181823262,0.339048322087055,0.171063841120997
PZA00674.4,5,168637782,271,-0.135005929924467,0.302668267430511,-0.0408620109030835
PZB02151.1,5,168867197,271,-0.461828892350367,0.32224702810561,-0.148822988053212
PZB02151.2,5,168867279,271,0.211585406221327,0.496733436398402,0.105101545924072
PZA02641.2,5,168924730,271,-0.00346493525659948,0.368901122827451,-0.00127821850668397
PZA00470.1,5,169327292,271,-1.03174263275858,0.341793845519509,-0.352643282036979
PZA00255.15,5,169719615,271,0.470160005272909,0.566483479787733,0.266337875844016
PZA00255.14,5,169719641,271,0.764920062847704,0.346014948976025,0.264673776516986
PZB00204.1,5,169853770,271,-1.03387388405207,0.306891764638669,-0.317287380690573
PZB00204.2,5,169853895,271,-0.607571238271167,0.308233475304739,-0.187273794267526
PZA02040.2,5,171389177,271,1.08968284716142,0.322188286529906,0.351083049387967
PZA00300.11,5,171688991,271,1.66062571680955,0.320831952101592,0.532781790434115
PZA03704.1,5,171869817,271,0.194986977385012,0.358953112034374,0.0699911823385264
PZA03094.17,5,173094159,271,-0.457997117985786,0.790612450009312,-0.362098223547946
PZA03094.9,5,173094268,271,0.696363053902783,0.305080625837933,0.212446876295076
PZA03094.6,5,173094351,271,-0.967633234426566,0.304805786435382,-0.294940209000401
PZA03718.1,5,175459060,271,-0.349084082807316,0.357887347633439,-0.124932776496962
PZA03717.1,5,175459765,271,1.04016568980259,0.358407150915772,0.372802821362484
PZA03716.1,5,175460472,271,1.0603445820293,0.710802642324965,0.753695730681386
PZA03716.2,5,175460577,271,0.934425477972906,0.701549954855695,0.655546151887904
PZA03714.4,5,175462637,271,0.317119625300986,0.75862763276309,0.240575710644805
PZA03714.3,5,175462855,271,-0.869619838601409,0.350166617733791,-0.304511837597261
PZA03714.2,5,175462981,271,-1.31010437421524,0.314925543875867,-0.412585332583888
PZA03714.1,5,175463023,271,-1.3499697335819,0.330232135138813,-0.445803387493527
PZD00056.3,5,176459414,271,1.25659836558399,0.380578207405918,0.478233953403162
PZD00056.4,5,176459531,271,-1.5376849143791,0.321568231054405,-0.49447061783593
PZD00056.1,5,176459677,271,-1.81864517641662,0.418539574662269,-0.761174978599001
PZD00056.2,5,176459761,271,-0.868987922715129,0.370882269114237,-0.322292212609455
PZD00056.5,5,176459946,271,0.465147271969518,0.713187038694561,0.331737005452794
PZB00213.4,5,176901695,271,0.613244091901389,0.506831497697925,0.310811421552785
PZA02633.4,5,179953106,271,-1.19172136044747,0.295611768242,-0.352286858613638
PZA02408.2,5,180413515,271,-0.53483899047799,0.320675942941224,-0.171509997593262
PZA02209.2,5,180428220,271,-0.43908693984026,0.288193383088405,-0.126541950662499
PZA03324.1,5,181256363,271,1.23293839027391,0.344345962928661,0.424557357230583
PZA02834.38,5,181672656,271,1.38598182016611,0.316130693115198,0.438151393454177
PZA01575.1,5,182337306,271,-0.814140103930176,0.519926232290231,-0.423292796792794
PZA00603.1,5,183706112,271,-0.00868611905553551,0.309715900964509,-0.00269022918917017
PZB00136.2,5,184587393,271,0.272959461228699,0.479907289308508,0.130995235129376
PZB02033.2,5,184588852,271,-0.478568191935956,0.391103229106877,-0.187169565213992
PZB02033.1,5,184588958,271,-0.709528015293168,0.314522647786817,-0.223162630048932
PZA03161.1,5,185596985,271,1.27584885820597,0.396563147462803,0.505954638896981
PZA02788.12,5,187896409,271,-0.810879746606378,0.341914002944716,-0.277251140068984
PZA03172.2,5,188293932,271,-0.505176056841526,0.594825640036467,-0.30049167134186
PZA03172.3,5,188294198,271,-0.218921219490479,0.754319471988873,-0.165136538693218
PZB02005.2,5,188557212,271,0.534961336344142,0.747862618180887,0.400077585623876
PZB02005.1,5,188557321,271,-0.746239460972742,0.30057600119253,-0.224301673111256
PZA02383.1,5,189143556,271,0.587900509357468,0.295353191882387,0.173638291948009
PZA03320.1,5,190229644,271,-0.178196119650279,0.338228681589815,-0.0602710386137346
PZA03320.6,5,190229745,271,1.02097151419172,0.364477657587511,0.372121305956171
PZA03320.4,5,190229809,271,-1.36360034496815,0.506776748411688,-0.691040948956015
PZA03320.3,5,190229872,271,0.0740708147447385,0.359530903171743,0.0266307469238427
PZA03320.2,5,190229927,271,0.0534702474356524,0.356201510820648,0.0190461829205333
PZA00352.22,5,191075724,NA,NA,NA,NA
PZA02411.3,5,192326110,271,-0.566511638467256,0.391093374730406,-0.221558948512211
PZA00715.3,5,192778685,271,0.882569463302601,0.370232279548225,0.326755704258176
PZA00715.1,5,192778844,271,-1.4069498135928,0.339858078353423,-0.478163259987355
PZA03050.11,5,193208168,271,-0.679645276190408,0.301102770034617,-0.204643075301874
PHM532.23,5,193208321,271,0.761608817163616,0.336376455487052,0.256187274385184
PZA03312.2,5,193296367,271,-0.483811529776784,0.375735384206171,-0.181785111024055
PZA03312.3,5,193296378,271,1.35704046428403,0.324431065753975,0.440266084098937
PZA03312.1,5,193296408,271,-0.636817247201599,0.313049759781711,-0.199355486261311
PZA03618.3,5,193521420,271,0.180144563844233,0.387657682768666,0.0698344241832274
PZA03618.4,5,193521685,271,0.284854907644339,0.313937239289806,0.0894265633040163
PZA03618.2,5,193521810,271,-0.0229931371308179,0.415185727985152,-0.00954642237832104
PZA03618.1,5,193521948,271,0.667216801339124,0.322451189190137,0.21514485103944
PZD00017.2,5,195724183,271,0.278761112064768,0.390915626751903,0.108972074836856
PZA00652.14,5,198380640,271,-0.568748367879938,0.449174813651182,-0.255467442156885
PZA00652.17,5,198380653,271,1.15084412408365,0.333775016369833,0.384123016355147
PZA03024.7,5,198534067,271,-0.113601761382573,0.676279642350771,-0.0768265585582242
PZA03024.16,5,198534153,271,-1.02651490875401,0.299156547473064,-0.307088656032477
PZB02283.1,5,199528414,271,0.000703245008045458,0.363487514854339,0.000255620780308163
PZB02424.2,5,199531191,271,0.431555203038698,0.377387826404973,0.162863680048531
PZB02424.1,5,199531408,271,1.50152985971895,0.300056033630513,0.450543094085049
PZA01142.4,5,199697937,271,-0.0272730450354127,0.418986085119115,-0.0114270263686649
PZB01376.1,5,199784965,271,1.75050783360602,0.319825021284337,0.559856205141443
PZA03680.1,5,200752538,271,-0.394622156234789,0.319515810285976,-0.126088018006158
PZA03683.1,5,200755109,271,-0.524111515026399,0.321830927488307,-0.168675294988248
PZA02820.17,5,200813183,271,-1.50593210434934,0.354406918111344,-0.533712755987381
PZA02820.16,5,200813185,271,-2.10785683240674,0.36183639579707,-0.762699319094281
PZA02820.7,5,200813276,271,0.0514316509280147,0.395604978549588,0.0203466171621471
PZA02820.6,5,200813312,271,-0.107417037974671,0.430822097896785,-0.0462776336501065
PZA01265.1,5,201139510,271,0.0215137037195498,0.339958273097655,0.00731376156443275
PZB00765.1,5,202174585,271,1.06851336949014,0.327215258828519,0.349633878759448
PZA02060.1,5,202342720,271,-0.91550777474444,0.330573331470636,-0.302642455084538
PZA02667.1,5,202777978,271,0.140771754887659,0.826737545566027,0.116381295120846
PZA00395.2,5,202847197,271,-0.178118690005414,0.342755802823904,-0.0610512145907478
PZA00395.1,5,202847226,271,0.42521275639257,0.339391073550642,0.144313413879502
PZA03353.1,5,203211587,271,0.521023606751413,0.664431085787871,0.346184280754954
PZA00980.1,5,203778506,271,3.0247703290191,0.311067557425852,0.940907918022162
PZB00023.1,5,204103838,271,-0.0536819155105162,0.37133453892704,-0.0199339493448178
PZA02068.1,5,204198466,271,1.35784835174167,0.31865814460525,0.432689436421299
PZB02189.5,5,204516414,271,0.759672511811903,0.347900698192712,0.264290597257173
PZB02189.4,5,204516488,271,-0.579404070419184,1.71504955920738,-0.993706695575383
PZB02189.3,5,204516565,NA,NA,NA,NA
PZB02189.1,5,204516691,271,-1.06936258412617,0.348854754331403,-0.373052221576529
PZB02189.6,5,204517020,271,1.26636649756023,0.343468402434458,0.434956877813534
PZB01987.1,5,205076873,271,1.22169410707907,0.462335066848683,0.564832026665044
PZB00686.1,5,205811176,271,-0.375132978167507,0.381032101760325,-0.142937707110775
PZB00686.2,5,205811393,271,1.3717111105965,0.429951678216729,0.589769494029497
PZB02420.1,5,205811670,271,2.64660826392624,0.706914661245272,1.87092618434235
PZA00545.4,5,206664777,271,-0.447307851035524,0.325276879667664,-0.145498902035683
PZA00545.21,5,206665028,271,-0.774267903761019,0.598163351765317,-0.463138684477997
PZA03167.2,5,207603095,271,0.509064446679992,0.311484213383706,0.158565538735729
PZA03167.3,5,207603154,271,0.0487788593671754,0.333424361917029,0.016264060059541
PZA03167.5,5,207603495,271,-1.74892992841428,0.313485798099409,-0.548264694428894
PZA00167.7,5,207870558,271,-0.519350138458787,0.311450808255443,-0.161752020390566
PZA01259.1,5,207926607,271,-0.41551907962831,0.334466702825413,-0.138977296524331
PZD00041.2,5,208729875,271,-1.42854189793403,0.928937915071188,-1.32702673225867
PZD00041.1,5,208730143,271,-0.458337340897463,0.776953662559488,-0.35610687569806
PZA01680.3,5,208901002,271,-0.282573483192019,0.568883687129743,-0.16075144500337
PZB01302.1,5,209098791,271,-1.62269462067671,0.810497718505668,-1.31519028788989
PZA00448.5,5,209498142,271,-0.836232184649247,0.430662412770443,-0.360133770277344
PZA00448.6,5,209498196,271,-0.39549374500118,0.34832509477661,-0.137760396211092
PZA00500.5,5,210743837,271,-0.729529893482844,0.351858664973968,-0.256691414379475
PZA00500.3,5,210743871,NA,NA,NA,NA
PZA03335.1,5,210890745,271,0.937933080497628,0.394496546645479,0.37001136124087
PZA03339.3,5,210890786,271,0.0722175786124917,0.49483869397404,0.0357360522825729
PZA03335.2,5,210890886,271,1.25210453628773,0.360017406932653,0.450779428362921
PZA03222.4,5,211815236,271,-0.835577162307563,1.19946293460244,-1.00224383518821
PZA03222.1,5,211815347,271,-0.111160641823187,0.306558128922909,-0.0340771983671857
PZA02390.1,5,211884165,271,1.21392235096578,0.309481689951848,0.375686740647211
PZA00433.3,5,213271422,271,0.234579696775711,0.34650658201876,0.0812834089407488
PZA00433.5,5,213271532,271,2.08322340300061,0.319043918247248,0.66463975707768
PZA02817.3,5,214237451,271,-0.583407599100969,0.322500794475221,-0.188149414212944
PZA02817.15,5,214237678,271,0.999018999509297,0.322309540200248,0.321993354383153
PZA00069.4,5,214424975,271,-1.15994311624948,0.411642906986139,-0.477482356311498
PZA00069.2,5,214425081,271,0.138483578118069,0.295703175277886,0.0409500337733562
PZA00408.7,5,214442805,271,-1.31061290839087,0.423859057635186,-0.555515152275063
PZA03307.1,5,214935596,271,1.51470560753931,0.573516154644214,0.868708135453971
PZA02480.1,5,214953055,271,-0.959796948143585,0.402378469002029,-0.386201626546836
PZA02769.1,5,215505432,271,1.89348973614323,0.303912549980509,0.575455294073208
PZA01060.1,5,216431558,271,1.46536699636764,0.311852020547902,0.456977658661458
PZA00606.3,6,2379148,271,0.398906212980153,0.298491031269273,0.119069926892166
PZA03003.11,6,6321806,271,0.779896494929724,0.334352186000939,0.260760097934224
PZA03003.10,6,6321890,271,0.685594516386405,0.440987783120776,0.302338805901002
PZA03290.1,6,9243581,271,-0.689986082452585,0.390498239342804,-0.269438350368773
PZA03290.2,6,9243719,271,-0.0178211762716024,0.52807340600513,-0.0094108892527629
PZA03290.3,6,9243743,271,-0.57418514752557,0.52787598529769,-0.30309855049336
PHM15961.13,6,9561803,271,-0.185538262957788,0.298320955114518,-0.055349951815856
PZA00503.5,6,12075777,271,0.80181494441047,0.371959711368353,0.298242855293751
PZA00158.2,6,14057156,271,0.491308985830454,0.312317627990312,0.153444457064893
PZA00233.8,6,19092580,271,2.29789640677336,0.354369431498609,0.814304243310971
PZA03047.20,6,20837292,271,1.01459571363426,0.461738807734238,0.468478215145751
PZA03047.12,6,20837504,271,0.235225866969363,0.308845504913977,0.0726484516529808
PZA00440.15,6,22403926,271,0.188827639567785,0.359232017743207,0.0678329339676225
PZA00440.1,6,22404308,271,-1.48191713980233,0.313535409060105,-0.464633496621104
PZA00501.12,6,23874393,271,0.348825335777648,0.554108644209557,0.193287133873696
PZA03204.2,6,24265182,271,-0.536389048863134,0.340381490058789,-0.18257690370325
PZA03204.1,6,24265211,271,0.279036395372847,0.29818330632577,0.0832039949575005
PZA03195.2,6,24328659,271,0.502401730951704,0.343753408734431,0.172702307568727
PZA02948.24,6,25035106,271,0.333093261072195,0.335872064528228,0.111876721276758
PZA03588.2,6,25189392,271,-0.294806809161497,0.402687785935929,-0.118715101260079
PZA03063.17,6,25335322,271,-0.310605239261856,0.675790811271907,-0.209904166626075
PZA03063.18,6,25335362,271,0.0763797597048615,0.501738372273942,0.038322656308992
PZA01509.1,6,31892075,271,-1.87543807447466,0.304516588625524,-0.571102004617444
PZA00540.3,6,32496071,271,-0.119685970448727,0.308625271201312,-0.0369381150887307
PZA00462.2,6,36605422,271,-0.84930480103495,0.313045976036963,-0.265871450392865
PZA00489.1,6,51443123,NA,NA,NA,NA
PZA02836.17,6,57633518,271,0.764714838831616,0.307448281349722,0.23511026292141
PZA03120.1,6,57774238,271,0.699893562709177,0.324913677035407,0.22740499099325
PZA03120.3,6,57774504,271,-1.46170332002641,0.373365683629108,-0.545749859344596
PZA00582.1,6,62407399,271,-2.55443790227541,0.368408646181966,-0.941077009333185
PZA00582.4,6,62407447,271,0.88917124894242,0.380928328098549,0.338710517252935
PZA03090.31,6,69840279,271,0.404098422399376,0.401992427026546,0.162444505577923
PZB00236.2,6,75187712,271,0.436228427692664,0.665286417326683,0.290216847795705
PZA03668.2,6,78304583,271,1.23706688494448,1.11328134539792,1.3772034860182
PZA03668.4,6,78304837,271,-1.76716568729263,1.01639494066882,-1.79613826388777
PZA03668.1,6,78304925,271,1.93398580729899,0.323619978626002,0.625876445621088
PZA03668.3,6,78305004,271,0.279106218652127,1.34297620726319,0.374833010949004
PZA03667.1,6,78308523,271,1.74488979798604,0.322973549386096,0.563553251343137
PZA03667.2,6,78308633,271,0.438855650754431,0.84330822536835,0.370090580030592
PZA00355.2,6,78756245,271,-2.00070925926979,0.322387265530776,-0.645003187218094
PZB01092.2,6,80278320,271,0.230729829214685,0.581407826299748,0.134148128466222
PZB01092.10,6,80278345,271,-1.29912563577433,0.988165612114354,-1.28375127908839
PZB01092.5,6,80278446,271,-0.181458440123437,0.693119289165024,-0.125772345031351
PZB01092.3,6,80278699,271,1.36099118596352,0.420839385910412,0.572758694930371
PZB01092.4,6,80278795,271,1.97312893311193,0.39953086240066,0.788325904273904
PZA00543.2,6,80533898,271,-0.68529785430321,0.539542862086149,-0.369747565692251
PZA00543.4,6,80534176,271,0.192466243393845,0.497548353718841,0.0957612625470574
PZB00645.1,6,80874917,271,0.123328207466694,0.376217230719589,0.0463981966827305
PZB00711.3,6,80876967,271,0.231965668023431,0.560479576257326,0.13001201932002
PZB00711.1,6,80877074,271,1.40382487190603,0.431890876848635,0.606299154869419
PZB00711.2,6,80877173,271,-0.32827355056646,0.57630633684979,-0.189186127411631
PZB01446.1,6,81339917,271,0.644048876379101,0.517075293064586,0.333021761501641
PZB01446.3,6,81339988,271,-0.0924451147094884,0.90789402270639,-0.083930367073151
PZB01446.2,6,81340153,NA,NA,NA,NA
PZA03069.4,6,81808364,271,2.4429353218089,0.320583401322511,0.7831645146764
PZA03069.6,6,81808425,271,0.658728063931747,1.76272251135706,1.16115478715514
PZA03069.8,6,81808446,271,-0.424038468371171,0.335300058095239,-0.14218012307947
PZA02606.1,6,82066399,271,-1.63920465696879,0.319865497874126,-0.524325013718908
PZA03296.3,6,83064553,271,2.31235966229632,0.628980884516403,1.45443002571119
PZA03296.1,6,83064586,271,0.806060460449048,0.339585793864666,0.273726681364508
