SNP,Chromosome,Position,DF,t Value,std Error,effect
PZA03304.1,5,4293537,244,-1.27506430291726,0.311726181065979,-0.397470925761951
PZB01396.3,5,4591827,244,-0.42263837011628,0.435751109123158,-0.184165138536173
PZB01396.2,5,4592122,NA,NA,NA,NA
PZA00089.3,5,5267091,244,0.614354121121243,0.257892900497766,0.158437566228713
PZA03186.1,5,5476347,244,-3.28852900871223,0.449357132737329,-1.47772396627846
PZA03186.2,5,5476395,244,2.86336549932314,0.514508364631715,1.47322550039962
PZA02653.12,5,5917587,244,0.403367543574678,0.313796712083027,0.126575408934741
PZA02462.1,5,6820571,244,0.205529700491359,0.283566538381302,0.0582813457028806
PZB00081.4,5,6960673,244,1.30034787057999,0.328339482287222,0.426955546619524
PZB00081.2,5,6960836,244,-1.37104732842688,0.318409778254131,-0.43655487582032
PZB00081.3,5,6961461,244,-0.921465043688078,0.445551331600653,-0.410559977238677
PZB00081.5,5,6961472,244,0.903208301039835,0.530869724289657,0.479485941749147
PZB00045.3,5,7082937,244,-1.63168299577656,0.524072613221909,-0.855120371546377
PZB00045.2,5,7082974,244,-2.01467401051766,0.439850270176449,-0.886154907843661
PZB00054.3,5,7086096,244,-0.221884066739248,0.531549425643503,-0.117942348234692
PZB00102.1,5,7086922,244,-0.277907698527272,0.378005034525664,-0.105050509176749
PZB00102.2,5,7087084,244,-0.395620681583172,0.396691153094715,-0.156939224365345
PZB02107.1,5,7087183,244,0.857587276200421,0.384921841097755,0.330104073257075
PZA03584.1,5,7103451,244,0.116082558015,0.344010390416041,0.0399336061032329
PZA03584.2,5,7103536,244,0.54826508170387,0.775013290317871,0.424912724937712
PZA02753.1,5,7216587,244,-0.862916645532774,0.270792710376823,-0.233671537273096
PZA03303.7,5,7648691,NA,NA,NA,NA
PZA03303.3,5,7648721,244,-1.73659865069988,0.64635427861586,-1.1224579681184
PZA03303.6,5,7648847,244,-2.38147648820544,0.398276170170877,-0.948485335074452
PZB01993.2,5,7831264,244,0.104152459027382,0.29814737248197,0.03105278199655
PZB01993.5,5,7831417,NA,NA,NA,NA
PZB01993.3,5,7831723,244,-0.34553294484482,0.364649256661261,-0.12599833148964
PZB00094.1,5,7946002,244,0.832327155775183,0.265109807949642,0.22065809241883
PZA01925.1,5,8598835,244,-1.42316134723948,0.323257306639045,-0.46004730402143
PZA00865.1,5,9279776,244,1.07658653446187,0.299298985010317,0.322221257040212
PZA00281.1,5,9965510,244,-0.236463159394274,0.267859663921203,-0.0633389424050961
PZA00281.13,5,9965534,244,-0.992630955648332,0.435552388221604,-0.432342783355324
PZB00182.3,5,10055221,244,0.0326077478327175,0.286316323439489,0.00933613047510562
PZB00188.2,5,10055420,244,0.133929746465956,0.447670709842897,0.0599564246694939
PZB00188.1,5,10055423,244,-1.46345386570663,0.319420911974744,-0.467457768416978
PZB00069.1,5,10058612,244,-0.469475827967175,0.285097290776421,-0.133846286638459
PZA03244.3,5,10752336,244,-0.582017088891769,1.68905624278765,-0.983059597401734
PZA03244.5,5,10752397,244,0.953454577469256,1.5161999472303,1.44562778004537
PZA03244.1,5,10752476,244,1.15149834366918,0.300425491905317,0.34593945632497
PZA03244.6,5,10752728,244,1.5793894822777,0.293694936480123,0.463858693674922
PZA03244.2,5,10752817,NA,NA,NA,NA
PZA03244.4,5,10752928,244,1.65634825146896,0.437473719438436,0.724608830255477
PZB00079.2,5,11737498,244,0.654292497310572,0.275988121156001,0.180576957019213
PZB00079.4,5,11737636,244,-0.48578284052951,0.398524502628695,-0.193596364907577
PZB00079.3,5,11737747,244,-0.609453759823736,0.320756737064097,-0.195486399392507
PZB01479.1,5,11738957,244,0.39264316523486,1.00283622458365,0.3937567894327
PZA03678.1,5,11904119,244,-0.255992843792334,0.41341635529166,-0.105831628461374
PZA03092.7,5,11992708,244,0.695874504817466,0.270093691798281,0.18795131403445
PZB01642.1,5,12337501,244,0.0124219182551805,0.477887296917971,0.0059362769375042
PZB01642.2,5,12338040,244,-0.384563931658873,0.497805729202308,-0.191438128424352
PZA00004.2,5,13542371,244,-0.632813715724737,0.327054606050364,-0.206964640499621
PZA00112.3,5,13664532,244,0.595699890948956,0.319448387480023,0.19029536958567
PZA00112.4,5,13664643,244,-0.401671076719052,0.288177172395135,-0.115752435121806
PZA00112.5,5,13664679,244,0.5067171833021,0.450946619238404,0.228502400720089
PZA00985.1,5,13981667,244,0.666035146530198,0.3194357211759,0.21275541736037
PZA01327.1,5,15056528,244,1.03252923343402,0.28096966896097,0.290109396910481
PZA01523.1,5,16208240,244,0.656003114675364,0.373075998893867,0.244739017284999
PZA03371.2,5,17231557,244,-0.751453696144354,0.464765910520974,-0.349250061302882
PZA03371.1,5,17231824,244,0.356987353187163,0.773419189827321,0.276100869480615
PZA03371.3,5,17232075,NA,NA,NA,NA
PZA00247.5,5,18038315,244,1.95011348815834,0.373588844678574,0.728540645033178
PZA00517.6,5,18240488,244,1.99138114321058,0.577569378289335,1.15016076882124
PZA00517.4,5,18240536,244,1.65646547241631,0.359443231724873,0.595405302645986
PZB00223.1,5,19973068,244,-0.579088768271665,0.295300105942785,-0.171004974620899
PZB00223.2,5,19973210,244,1.11776200732203,0.353494692692655,0.395122937281826
PZB00223.3,5,19973330,244,1.47641823893808,0.690980674280374,1.02017647026128
PZA03226.2,5,20089671,244,-1.1612387917414,0.299179363746517,-0.347418682870966
PZA03226.3,5,20089946,244,-0.234886955173397,0.314998586813417,-0.0739890589405263
PZA03340.1,5,20200927,244,0.915132494604553,0.301188713863304,0.275627579064462
PZA03340.3,5,20200987,244,-0.40653591301649,0.419175776842649,-0.170410007153123
PZA03340.2,5,20201009,244,-0.467426565561341,0.314205489973505,-0.146867993058834
PZA02792.26,5,21770965,244,1.11995447446638,0.323337274859301,0.362123027740438
PZA02792.25,5,21771015,244,-1.2895826327648,0.323634473157402,-0.417353395947771
PZA02792.18,5,21771204,244,0.487247715688753,0.45220495345242,0.22033583059283
PZA02792.16,5,21771297,244,0.962874905755567,0.322161689182118,0.310201406109286
PZA02792.9,5,21771433,244,1.14291844204615,0.32391904415042,0.370213049289475
PZA03298.1,5,21811793,244,0.610003934141554,0.284558433872457,0.173581764155358
PZA03298.3,5,21811854,244,-0.700821563799527,0.497910889451342,-0.348946688178103
PZB01983.2,5,23437363,244,-0.437007749716115,0.610766932427542,-0.266909882741174
PZB01983.1,5,23437641,244,-1.09756607322376,0.47778629842886,-0.52440203140668
PZA00329.3,5,24480823,244,-0.0201908085835493,0.287966777943372,-0.00581428209187607
PZA00934.2,5,30064518,244,1.1629138130375,0.275440630110182,0.320313713426884
PZA02113.1,5,30239292,244,1.82756432140655,0.29020580430178,0.530369773807024
PZB00579.2,5,32365820,244,1.75850835180688,1.44152613257804,2.53493574348634
PZB00579.1,5,32366013,244,-0.676050448972262,0.615680851571954,-0.416231316128844
PZB00869.4,5,32366193,244,-0.204048675843311,0.307475541378889,-0.0627399770725674
PZB00869.1,5,32366223,244,0.137553378000022,0.303971567917661,0.0418123159830373
PZB00869.2,5,32366232,244,0.416850136840931,0.303132887593129,0.126360985674182
PZA01563.1,5,32599139,244,-0.675878192509271,0.43568011044116,-0.294466685557211
PZA00499.10,5,34586816,244,1.74276911370172,0.563370932474381,0.98182546067369
PZA00499.3,5,34586850,244,1.1683436106823,0.273517086918458,0.319561940913616
PZA00449.2,5,37511797,244,0.826596967158649,0.362773957860523,0.299867853331648
PZA03261.1,5,41024015,244,-0.919550875481095,0.498528854985987,-0.458422645054952
PZA03217.1,5,41024709,244,-0.439040138440454,0.296905512160247,-0.130353437162569
PZA03217.2,5,41024758,244,0.465768340453883,0.293463284278529,0.136685906902557
PZA00629.21,5,42492559,244,-0.333774278191573,0.531878420668039,-0.177527335944148
PZA00407.8,5,48828125,244,0.454886107929019,1.02116951528025,0.464515826341596
PZA02207.1,5,49203492,244,-0.196708346202215,0.282118276398742,-0.055495019583816
PZA00401.6,5,55324262,244,1.34050522996613,0.711357026375793,0.953577814229902
PZA00401.11,5,55324334,244,2.93679015890872,0.304059162009034,0.892957954714163
PZA00805.1,5,57507670,244,0.471940556387875,0.42425119886083,0.200221346838603
PHM2769.43,5,57831576,244,2.02404173460693,0.275517973588067,0.557659877176576
PZA00522.2,5,57933325,244,1.41719981658916,0.326177954463828,0.462259337241562
PZA00522.7,5,57933514,244,0.558866013573812,0.312178138105944,0.174465751568164
PZA00522.12,5,57933548,244,1.03620327649402,0.314230154245337,0.32560631540224
PZA00222.7,5,58576757,244,0.00342993074865394,0.280152257990201,0.000960902843985423
PZA00222.5,5,58576811,244,0.799233838099012,0.288969413845424,0.2309541337209
PZB01004.2,5,58616019,244,2.35348592179762,1.18109898720083,2.77969983862658
PZB01004.1,5,58616136,244,-0.5512078177905,0.359779371185095,-0.198313202076974
PHM1870.20,5,59299993,244,-0.062570419186572,0.303837679225872,-0.019011250953838
PZA03451.7,5,59300236,244,0.440754847509262,0.296392540741773,0.130636449097523
PZA03451.5,5,59300361,244,-0.136547796413252,0.304893980476812,-0.0416326011737738
PZA03451.6,5,59300415,244,0.158295643092319,0.300280973093797,0.0475331697442698
PZB01271.1,5,60104545,244,-0.302974731729796,0.542803470611567,-0.164455735890542
PZA03426.1,5,60371555,244,0.167425048009858,0.332958270142971,0.0557455543639662
PZB01115.4,5,60964265,244,0.455452684800031,0.303876379651121,0.138401312959417
PZB01115.3,5,60964334,244,-0.664682258722956,0.335218399706221,-0.222813723082226
PZA00710.11,5,61491984,244,0.685029436179057,0.322676045537445,0.221042589543003
PZA00710.1,5,61492543,244,-0.221826876710047,0.312213107620631,-0.0692572585314224
PZA00345.27,5,61898123,NA,NA,NA,NA
PZA00345.15,5,61898524,244,0.187931047121376,0.627458837067457,0.117918996275648
PZA00472.2,5,62415995,244,-1.18729366196373,0.41566117159688,-0.493511874561392
PZB01336.6,5,62622237,244,0.700110536625872,0.344738717489917,0.241355208497581
PZB01336.3,5,62622538,244,-0.947989766869488,0.306264044528719,-0.290335180173287
PZA03411.3,5,63013302,244,-0.713666489559731,0.616689033496786,-0.440110297685635
PZA03411.2,5,63013636,NA,NA,NA,NA
PZA01050.1,5,63415425,244,0.288283697264377,0.288417136623146,0.0831459585001255
PZB00232.1,5,63417714,244,-0.435005400562338,0.292065434061899,-0.12705004113451
PZB00232.2,5,63418190,244,0.401938848939216,0.329210004811846,0.132322290393347
PZB02023.1,5,63418474,244,-1.01491432755627,0.288981851175663,-0.293291821161915
PZA03042.1,5,64413079,244,0.300121115613363,0.314330626783601,0.0943372583817421
PZA03042.5,5,64413280,244,-0.821113446263607,0.573813438855651,-0.471165930291136
PHM4165.14,5,65741535,244,-1.07689341662696,0.269924174811987,-0.290679566843494
PZA00626.4,5,66131678,244,0.508507127433602,0.333257859307521,0.169463996731139
PZA00626.3,5,66131744,244,0.254712645858084,0.32869617483676,0.0837230723761024
PZA00569.11,5,66901923,244,0.289806436889666,0.554332560653021,0.160649144254776
PZA00569.17,5,66902020,244,-0.970171569396034,0.570034697853649,-0.553031457426869
PZA03356.2,5,66971839,NA,NA,NA,NA
PZA03356.1,5,66971925,244,-0.318043352063791,0.421744023818018,-0.134132883047954
PZA03356.3,5,66972253,NA,NA,NA,NA
PZA03399.2,5,67946242,244,0.711378280306537,0.401613205460285,0.285698911448733
PZA03399.1,5,67946563,244,0.249061903380754,0.347487020656158,0.0865457787647301
PZB01112.1,5,68419652,244,-0.0564135361551659,0.335237150777105,-0.018911913125919
PZB01112.2,5,68419832,244,1.04727003932521,0.36142748209813,0.378512173390121
PZB01112.5,5,68419948,244,-0.310122126876484,0.687285474500041,-0.213142433123267
PZB01112.3,5,68420111,244,-0.205123724361191,0.452654063832884,-0.0928500874206293
PZA03201.2,5,68603801,244,-1.28065274155194,0.282352763584909,-0.36159584076978
PZA01349.2,5,69319346,244,-0.198986003177585,0.336420545186351,-0.0669429796734562
PZA03677.3,5,71093439,244,0.00137214865951007,0.474206216170114,0.000650681423849164
PZA03677.4,5,71093557,244,0.370996493875718,0.685736758912574,0.254405933278264
PZA03677.1,5,71093631,244,0.100175733519505,0.352873305278821,0.035349342195758
PZA03677.2,5,71093680,244,0.40219772753383,0.305822429224573,0.123001086062999
PHM5798.39,5,71095193,244,-0.745104301237363,0.312979301150163,-0.23320222348525
PZA01303.1,5,72408251,244,-1.03646196453842,0.321620505671737,-0.333347421144367
PZA00261.6,5,75234294,244,1.06943775047651,0.306734292599342,0.328033231871444
PZA00261.5,5,75234342,244,-0.5900404836732,0.294056024017525,-0.173504958638318
PZA03622.1,5,76512885,NA,NA,NA,NA
PZA03594.1,5,76513050,244,-2.86732076710653,0.261455866657898,-0.749677836150028
PZA02818.10,5,77679469,244,0.524788591191318,0.274665774215731,0.144141464699146
PZA02818.6,5,77679565,244,0.424311944595646,0.281098426683407,0.119273420048813
PZB00147.1,5,80010733,244,1.32723069516301,0.514478110768968,0.682831140602048
PZA01779.1,5,81227637,244,-0.272223173614729,0.311633578207624,-0.0848338816645935
PZB02425.3,5,83233487,244,-0.0483345093009666,0.303029039655985,-0.0146467599357152
PZB02425.2,5,83233631,244,0.461332942428966,0.332599624032149,0.153439163205519
PZA01693.1,5,83544273,244,-1.39348736414197,0.305828435364185,-0.426168060275302
PZA00570.11,5,87053064,244,-0.817098937299876,0.276678998485814,-0.226074115635953
PZA00570.19,5,87053407,244,-1.44813996941187,0.697848067076173,-1.01058167850982
PZA03049.23,5,88604674,244,-0.27729634375832,0.285463304411778,-0.0791579305905543
PZA03049.15,5,88604788,244,0.43108699291192,0.293934182120393,0.126711202684305
PZA03049.14,5,88604820,244,0.269966409838052,0.307317777641444,0.0829654771092692
PZA03049.24,5,88604977,244,-0.137133207333695,0.457516293574582,-0.0627406767453067
PZA00643.13,5,91096945,244,0.430851837651277,0.305742425979307,0.131729686081144
PZA00643.11,5,91097032,NA,NA,NA,NA
PZA03284.3,5,91651999,244,-0.536973626816207,0.3505668939501,-0.188245176486078
PZA03284.4,5,91652139,244,0.0264709926732733,0.586534166280606,0.0155261416182384
PZB02059.1,5,92520604,244,0.0478405592823823,0.278102294434145,0.0133045693034433
PZB02059.3,5,92520689,244,-1.26318682398661,0.398168072321331,-0.502960662688452
PZA00547.8,5,92862112,244,-0.583150790035737,0.359125952474406,-0.209424582907786
PZA00547.6,5,92862322,244,-0.433118262561302,0.280270157241523,-0.121390123552231
PZA00249.2,5,100227859,244,1.08419615758818,0.305041408705927,0.33072472322425
PZB01632.2,5,123268218,244,-0.100898137650793,0.286943643199893,-0.0289520792096027
PZA00031.5,5,123268237,244,0.551532065687567,0.404847510381102,0.223286383688958
PZB01632.1,5,123268841,244,0.745894853446619,0.412750509206288,0.307868480574442
PZB01632.3,5,123269020,244,1.70340988137736,1.01511217652336,1.72915211219637
PZA00524.2,5,132594432,244,-0.301202045929356,0.29262561681109,-0.0881394344748401
PZB00969.1,5,132772317,244,-0.228069034466091,0.30404627406815,-0.0693435401597355
PZB02491.1,5,132786876,244,0.206705973052327,0.306245610198235,0.0633027968490296
PZA00067.8,5,145121054,244,0.84037865572425,0.30460584562976,0.255984251076086
PZA00067.10,5,145121179,244,-2.54013521696406,0.382777893583207,-0.972307607766027
PZA00067.9,5,145121333,244,1.24792003756653,0.419333838204366,0.523295099124908
PZA02822.2,5,148711030,NA,NA,NA,NA
PZB01017.1,5,158032440,244,-0.854055215048104,0.281272401468381,-0.240222161323175
PZB01017.2,5,158032493,244,0.175234409403008,0.355483987586716,0.0622930266169845
PZB01017.4,5,158032589,244,-0.783358291472494,0.273558905904342,-0.21429463714631
PZB01017.3,5,158032721,244,2.03224728645556,0.289229561794551,0.587785992119706
PZB01017.5,5,158032820,244,0.669407157474917,0.445154486011057,0.297989599117869
PZA01608.1,5,158599491,244,-0.0528947135633346,0.346075970079553,-0.0183055893085111
PZA00573.11,5,160173844,244,-0.407228855594367,0.779006357411502,-0.317233867429422
PZA00573.3,5,160173922,244,-0.762855063356865,0.363479736011087,-0.277282357043674
PZA01796.1,5,160321846,244,-1.10768895234513,0.288190245073326,-0.319225150641358
PZA02965.13,5,163580663,244,-1.55734592521768,0.396582904514372,-0.617616770356449
PZA00595.3,5,165094873,244,-1.14164909490378,0.588711872209275,-0.672102376066832
PZA00595.4,5,165095136,244,1.66784263276005,0.495411449531102,0.826268336285423
PZA02981.2,5,166468431,244,0.390285670088198,0.283169929561197,0.11051716570762
ae1.7,5,167873309,244,-0.237745641327251,0.268798394657816,-0.063905646725658
PZB00619.1,5,167873609,244,2.58343845179636,0.364955495784449,0.942840061003949
PZB01331.2,5,167874494,244,-2.5602073413266,0.401877784813326,-1.02889045499515
ae1.8,5,167884630,244,-1.66023019161599,0.379024365328805,-0.629267694676969
ae1.1,5,167889542,244,1.74735573615557,0.332598679709161,0.58116821082757
PZA02807.5,5,167939710,244,-0.748311554940464,0.68387898419477,-0.511754546053893
PZA00674.3,5,168637658,244,-0.379507458848628,0.307078691407618,-0.116538653842667
PZA00674.4,5,168637782,244,0.121533752911235,0.271348809582483,0.0329780391765553
PZB02151.1,5,168867197,244,-0.537300174316153,0.290437878015037,-0.156052322485493
PZB02151.2,5,168867279,244,-0.299470644665573,0.485754640301424,-0.145469255280361
PZA02641.2,5,168924730,244,-0.517634264622928,0.339657176093606,-0.175818192571114
PZA00470.1,5,169327292,244,0.6086148976653,0.313244122175589,0.190645039362153
PZA00255.15,5,169719615,244,-0.15705917820304,0.496322920204215,-0.0779520699706069
PZA00255.14,5,169719641,244,-0.793590382472216,0.317913847146756,-0.252293371550408
PZB00204.1,5,169853770,244,-0.567476920996757,0.275819260187375,-0.156521064522735
PZB00204.2,5,169853895,244,0.319303948113039,0.276715450611761,0.0883563358842139
PZA02040.2,5,171389177,244,-0.661249714483955,0.287006018679949,-0.189782647907293
PZA00300.11,5,171688991,244,-0.585868669140498,0.288834629255448,-0.169219159843578
PZA03704.1,5,171869817,244,0.134104046828708,0.334774355929942,0.0448945959046796
PZA03094.17,5,173094159,244,0.465663733626902,0.731480599318169,0.340623986954142
PZA03094.9,5,173094268,244,-0.182427154970687,0.278837142711588,-0.0508674666450304
PZA03094.6,5,173094351,244,0.508099951748452,0.273713546390678,0.139073839714001
PZA03718.1,5,175459060,244,0.0127587262675397,0.322795651589682,0.00411846135898486
PZA03717.1,5,175459765,244,0.500444549407841,0.325474842181094,0.162882110738906
PZA03716.1,5,175460472,244,1.89954539540209,0.63126935395458,1.19912479456288
PZA03716.2,5,175460577,244,-1.01960983434287,0.610961069505626,-0.622941914868576
PZA03714.4,5,175462637,244,0.775831240834749,0.660984597455904,0.512812500416871
PZA03714.3,5,175462855,244,-1.09196353171224,0.319160484303115,-0.348511609622619
PZA03714.2,5,175462981,244,0.0418665372196517,0.282228551582906,0.0118159321592941
PZA03714.1,5,175463023,244,-0.558171500923603,0.297325984194731,-0.16595889086156
PZD00056.3,5,176459414,244,-1.23950159425466,0.345150000439015,-0.427813975801158
PZD00056.4,5,176459531,244,0.801246067368558,0.292713406444257,0.234535465779516
PZD00056.1,5,176459677,244,0.623648444395988,0.380739440125615,0.237447559554539
PZD00056.2,5,176459761,244,0.00457951364683202,0.341126842106069,0.00156219502872545
PZD00056.5,5,176459946,244,-1.28690192247596,0.653923795259315,-0.841535789271987
PZB00213.4,5,176901695,244,-0.997474867254053,0.475872851929707,-0.474671209808392
PZA02633.4,5,179953106,244,0.479679082403389,0.26481263545274,0.127025081982794
PZA02408.2,5,180413515,244,-0.227938299783618,0.292447509713925,-0.0666599881401453
PZA02209.2,5,180428220,244,1.17869965566204,0.266129570140387,0.31368683268596
PZA03324.1,5,181256363,244,1.12399558678985,0.311323206091298,0.349925909711885
PZA02834.38,5,181672656,244,-0.166304033964556,0.289106829210647,-0.0480796319444323
PZA01575.1,5,182337306,244,-0.590199609306467,0.470861830597508,-0.277902468455977
PZA00603.1,5,183706112,244,-0.961327217421584,0.282963469570507,-0.272020484834172
PZB00136.2,5,184587393,244,0.585856187153366,0.438450241598313,0.256868786799259
PZB02033.2,5,184588852,244,-0.841285925057294,0.354122930105367,-0.297918636837693
PZB02033.1,5,184588958,244,-2.90765208435921,0.286033792726981,-0.831686753619778
PZA03161.1,5,185596985,244,0.414377872433486,0.364402822400244,0.15100046625497
PZA02788.12,5,187896409,244,0.270266341387513,0.31304963162837,0.0846067786129083
PZA03172.2,5,188293932,244,-0.57740002924904,0.539910891947756,-0.31174456480251
PZA03172.3,5,188294198,244,0.0822494306268787,0.67243581212119,0.0553074626800907
PZB02005.2,5,188557212,244,-0.0360512472067347,0.655193835911494,-0.0236205549467741
PZB02005.1,5,188557321,244,-0.6235103091277,0.271814238690184,-0.169478979991027
PZA02383.1,5,189143556,244,-1.04474227621061,0.267982168152824,-0.279972300339836
PZA03320.1,5,190229644,244,0.0796806210450753,0.311012619057501,0.0247816786393571
PZA03320.6,5,190229745,244,0.438788082673278,0.343202575028233,0.15059319986517
PZA03320.4,5,190229809,244,-0.348921481845568,0.445242848338395,-0.155354794423374
PZA03320.3,5,190229872,244,-0.181409442048022,0.326744501826172,-0.0592745377685446
PZA03320.2,5,190229927,244,-0.225158014070571,0.323288941257992,-0.072791095984627
PZA00352.22,5,191075724,NA,NA,NA,NA
PZA02411.3,5,192326110,244,-0.779001967972129,0.349867415855473,-0.272547405480736
PZA00715.3,5,192778685,244,-0.863843505101635,0.349364525746826,-0.301796276479308
PZA00715.1,5,192778844,244,-0.666032119928643,0.321573030615212,-0.214177967292528
PZA03050.11,5,193208168,244,1.65023303685439,0.274849571596019,0.453565843213028
PHM532.23,5,193208321,244,-1.39898484169639,0.30280152593444,-0.423614744824818
PZA03312.2,5,193296367,244,0.604955614008118,0.341077168281067,0.206336547761623
PZA03312.3,5,193296378,244,-0.962195765279142,0.294473655893078,-0.283341304686587
PZA03312.1,5,193296408,244,0.0526550274543171,0.286876535741255,0.0151054918654552
PZA03618.3,5,193521420,244,0.149760555739578,0.360303266525729,0.0539592174296786
PZA03618.4,5,193521685,244,-0.687593137033698,0.284779120080636,-0.195812168537941
PZA03618.2,5,193521810,244,-0.126055117571883,0.401050736806203,-0.0505544977803964
PZA03618.1,5,193521948,244,-0.397357965187662,0.291442991192424,-0.115807193948427
PZD00017.2,5,195724183,244,1.22028701771257,0.35741435491261,0.436148097243972
PZA00652.14,5,198380640,244,-0.239755982694691,0.439055268569711,-0.105266127373213
PZA00652.17,5,198380653,244,-1.01104471867864,0.306010882043335,-0.309390686148106
PZA03024.7,5,198534067,244,0.553709575194182,0.592388498143214,0.328011183656798
PZA03024.16,5,198534153,244,0.381002044763101,0.28009062936046,0.106715102505319
PZB02283.1,5,199528414,244,-0.566168674459384,0.342787797973554,-0.194075713199538
PZB02424.2,5,199531191,244,0.482029583248947,0.351947854025095,0.169649277401078
PZB02424.1,5,199531408,244,1.86989258810136,0.27659304506702,0.517199284891205
PZA01142.4,5,199697937,244,-0.59698317108471,0.381505007571802,-0.227752069204911
PZB01376.1,5,199784965,244,0.598771295602531,0.294891829251389,0.176572762663454
PZA03680.1,5,200752538,244,-0.355500828827269,0.293082215832228,-0.10419097064289
PZA03683.1,5,200755109,244,-1.11134254985199,0.294727223545535,-0.327542904125892
PZA02820.17,5,200813183,244,0.566008422453737,0.318662489615313,0.180365653042344
PZA02820.16,5,200813185,244,1.12502700712625,0.32388573242224,0.364380196197885
PZA02820.7,5,200813276,244,0.720707950186303,0.371628494946299,0.267835610823568
PZA02820.6,5,200813312,244,0.38699827474599,0.403903832752057,0.156310086438339
PZA01265.1,5,201139510,244,0.404627356595462,0.315410242065042,0.127623612489913
PZB00765.1,5,202174585,244,-0.625422117872328,0.291755493758988,-0.182470338807633
PZA02060.1,5,202342720,244,-0.12749377147525,0.30297742784473,-0.038627734947795
PZA02667.1,5,202777978,244,0.648822799551368,0.724087113617143,0.469804228176145
PZA00395.2,5,202847197,244,0.441305061603525,0.313602909352813,0.138394551230988
PZA00395.1,5,202847226,244,-1.08128380270523,0.306213474019538,-0.331103669627424
PZA03353.1,5,203211587,244,-0.532138719656002,0.621026108181774,-0.330472038080799
PZA00980.1,5,203778506,244,-0.0119592655384497,0.284018980583433,-0.00339665840675707
PZB00023.1,5,204103838,244,-0.454530785299275,0.347552100544233,-0.157973129192783
PZA02068.1,5,204198466,244,0.695011246428804,0.293043959708995,0.203668847695781
PZB02189.5,5,204516414,244,1.34567237399823,0.317673170471614,0.427484009464081
PZB02189.4,5,204516488,244,-0.891196121236151,1.49130500701663,-1.32904523783327
PZB02189.3,5,204516565,NA,NA,NA,NA
PZB02189.1,5,204516691,244,-1.01393849214163,0.319038981570498,-0.323485903907994
PZB02189.6,5,204517020,244,0.292842151256391,0.313030023973644,0.0916683856282816
PZB01987.1,5,205076873,244,-0.224221133342978,0.410621644314982,-0.0920700504634624
PZB00686.1,5,205811176,244,1.68418636618318,0.354513521458065,0.59706683946726
PZB00686.2,5,205811393,244,-0.714883985102836,0.403532904528224,-0.288479210909259
PZB02420.1,5,205811670,244,-0.853740245836503,0.653367998627247,-0.55780655576973
PZA00545.4,5,206664777,244,-1.65173420330744,0.298312482940545,-0.492732931346467
PZA00545.21,5,206665028,244,0.131324313424719,0.550331809628037,0.0722719470551851
PZA03167.2,5,207603095,244,1.76231192013139,0.284999158981442,0.502257415100416
PZA03167.3,5,207603154,244,-0.384170597690558,0.303287334355557,-0.116514076511351
PZA03167.5,5,207603495,244,-0.761247111022293,0.293131650850727,-0.223145622359311
PZA00167.7,5,207870558,244,0.296946803677941,0.281127465257041,0.0834799022341599
PZA01259.1,5,207926607,244,-0.0317338761437353,0.308128503476686,-0.00977811176568366
PZD00041.2,5,208729875,244,0.819950154711768,0.882143475592115,0.723313679289731
PZD00041.1,5,208730143,244,0.195583276368017,0.722462976562577,0.141301676010698
PZA01680.3,5,208901002,244,-0.888191437058554,0.499674463039075,-0.443806579388138
PZB01302.1,5,209098791,244,-0.26439040666116,0.723735669244254,-0.191348767906675
PZA00448.5,5,209498142,244,1.13318241306739,0.409293807554649,0.463804544498316
PZA00448.6,5,209498196,244,0.713436779893486,0.316308798091053,0.22566633036206
PZA00500.5,5,210743837,244,0.849255546852452,0.327199427143962,0.277875928428955
PZA00500.3,5,210743871,NA,NA,NA,NA
PZA03335.1,5,210890745,244,-0.686449498885214,0.376406087874272,-0.258383770398638
PZA03339.3,5,210890786,244,1.39541664892125,0.483522842950544,0.674715825186922
PZA03335.2,5,210890886,244,1.9360329510364,0.332685359139748,0.644089817621932
PZA03222.4,5,211815236,244,-0.584611561451708,1.04926707860901,-0.613413665205485
PZA03222.1,5,211815347,244,0.837324286336421,0.277926524280574,0.232714628597193
PZA02390.1,5,211884165,244,-0.155980751699073,0.285632779133491,-0.0445532155991373
PZA00433.3,5,213271422,244,-1.65632841580789,0.317188669036851,-0.52536860569802
PZA00433.5,5,213271532,244,0.29022794766313,0.293888002432847,0.0852945117889021
PZA02817.3,5,214237451,244,-0.609322994835504,0.294580849209338,-0.17949488526142
PZA02817.15,5,214237678,244,0.4609804580265,0.293739035614696,0.135407955177925
PZA00069.4,5,214424975,244,1.9528356768959,0.377779712600829,0.737741700774379
PZA00069.2,5,214425081,244,-2.04891524498167,0.26754165348961,-0.548170172502466
PZA00408.7,5,214442805,244,1.05884194834058,0.390246615767781,0.413209486972875
PZA03307.1,5,214935596,244,0.293475040238004,0.522646639694826,0.153383743614697
PZA02480.1,5,214953055,244,1.40409061398639,0.373382423437743,0.524262756176427
PZA02769.1,5,215505432,244,0.106320168742144,0.278301668135696,0.0295890803174075
PZA01060.1,5,216431558,244,0.0597320893899378,0.285006031355119,0.0170240057415754
PZA00606.3,6,2379148,244,0.302356624616192,0.273645922337914,0.0827386574180764
PZA03003.11,6,6321806,244,0.0595159305260655,0.30484897609324,0.0181433704821075
