
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDP2021GLSTPCRALL.ANL  Predicted Value File
File Date:      Wed Jan 20 23:47:02 2021
Last Update:    Wed Jan 20 23:47:02 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        4793            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        4793 of 4793

"Position","Sample Number","Grouping by Num","Starch","Total_Poly","WSP",
2267,"14NY0352-2", 1.2163422, 7.9308667, 24.6785202, 16.7218208,
2268,"14NY0082-2", 1.2156298, 15.8801918, 32.0120964, 16.1159668,
2269,"14NY0392-1", 1.2066305, 16.4761410, 32.9054146, 16.4103203,
2270,"14NY0185-2", 1.2150842, 17.7416553, 29.8863945, 12.1390991,
2271,"14NY0393-1", 1.2090597, 9.1954308, 23.5197601, 14.3139915,
2272,"14NY0307-1", 1.2044845, 15.5141001, 27.7521591, 12.2624092,
2273,"14NY0272-2", 1.2088428, 14.4840975, 24.9072113, 10.3948631,
2274,"14NY0192-2", 1.2131633, 22.4789715, 32.1172562, 9.6425095,
2275,"14NY0268-1", 1.2121551, 18.0737495, 35.9932289, 17.9310722,
2276,"14NY0350-1", 1.2139863, 10.1984148, 25.4687767, 15.2012634,
2277,"14NY0195-1", 1.2171457, 19.8989429, 36.3003654, 16.4053879,
2278,"14NY0222-1", 1.2103045, 20.6148529, 26.8885536, 6.2094345,
2279,"14NY0253-1", 1.2161341, 21.2748909, 29.6958427, 8.3561172,
2280,"14NY0383-1", 1.1996212, 7.8319407, 30.9972839, 23.2428513,
2281,"14NY0253-2", 1.2079636, 18.6662521, 27.2012291, 8.4697838,
2282,"14NY0218-1", 1.2164922, 22.0628529, 32.4545135, 10.4378166,
2283,"14NY0291-1", 1.2259055, 26.3325195, 42.7268257, 16.4562607,
2284,"14NY0116-2", 1.2099414, 21.6943283, 33.9567757, 12.2522087,
2285,"14NY0234-2", 1.2100317, 19.3603668, 30.2172890, 10.8280220,
2286,"14NY0337-1", 1.2083375, 17.7567348, 27.9944954, 10.2340965,
2287,"14NY0287-1", 1.2163926, 21.3651161, 38.0164490, 16.6447983,
2288,"14NY0209-1", 1.2130818, 22.1730537, 28.8855743, 6.6925850,
2289,"14NY0079-2", 1.2191041, 19.6017952, 39.0158768, 19.4359322,
2290,"<none>", 1.1959742,-89.4037018,-89.3442535,-0.5948944,
2291,"<none>", 1.1958541,-89.1846771,-89.0291748,-0.4978638,
2292,"<none>", 1.1958674,-89.0332413,-88.9680634,-0.5890617,
2293,"14NY0214-2", 1.2081163, 17.6320076, 26.2244453, 8.5383949,
2294,"14NY0311-1", 1.2113677, 11.0912333, 28.6679955, 17.5893135,
2295,"14W31654-1", 1.2300998, 3.5251245, 20.7221336, 17.1566277,
2296,"14NY0211-1", 1.2085280, 16.1025944, 28.8057976, 12.7171326,
2297,"14NY0257-2", 1.2182243, 23.6049805, 31.9801102, 8.3691177,
2298,"14NY0339-2", 1.2175916, 27.6389923, 32.1458130, 4.4921608,
2299,"14NY0333-1", 1.2108034, 19.6534424, 26.1944695, 6.4985771,
2300,"14NY0351-1", 1.2124478, 15.5214787, 26.4666100, 10.9700584,
2301,"14W31653-1", 1.2157277, 18.5450249, 35.2922134, 16.6645393,
2302,"14NY0310-2", 1.2103535, 17.1268787, 34.6497307, 17.5187569,
2303,"14NY0278-1", 1.2065923, 14.2202263, 24.2403297, 9.9813881,
2304,"14W31653-1", 1.2153356, 18.7665768, 35.2203789, 16.3739891,
2305,"14NY0195-2", 1.2184461, 21.5571671, 37.2677116, 15.7165222,
2306,"14NY0251-1", 1.2148970, 11.5145750, 27.9387169, 16.4173393,
2307,"14NY0404-2", 1.2094084, 17.2222614, 28.5411873, 11.3054466,
2308,"14NY0163-1", 1.2210629, 11.7970257, 28.4930038, 16.7137260,
2309,"14NY0224-2", 1.2116375, 20.6138191, 12.2793579,-8.3425140,
2310,"14NY0234-1", 1.2122527, 13.0695333, 28.3439293, 15.2535019,
2311,"14NY0259-2", 1.2189057, 22.9194431, 34.2956009, 11.3324699,
2312,"14NY0260-1", 1.2057519, 8.1353092, 20.3326035, 12.1658936,
2313,"14NY0159-1", 1.2187607, 30.6558228, 34.3589325, 3.7301941,
2314,"14NY0224-1", 1.2143646, 20.2877655, 13.2637558,-7.0083485,
2315,"14NY0188-2", 1.2004727, 15.6261473, 30.6055565, 14.9354935,
2316,"14NY0101-2", 1.2139953, 18.6394272, 32.0630455, 13.4262657,
2317,"14W31524-1", 1.2005426, 13.6784267, 29.1835556, 15.4212418,
2318,"14NY0404-1", 1.2195762, 17.4731255, 28.7125931, 11.2486267,
2319,"14NY0245-1", 1.2049831, 12.6738768, 11.2713966,-1.4757423,
2320,"14NY0193-2", 1.2174547, 19.9775257, 33.7481308, 13.7946854,
2321,"14NY0211-2", 1.2083235, 15.7445726, 30.5445786, 14.8132172,
2322,"14NY0513-1", 1.2135197, 17.5328045, 32.6981506, 15.1347275,
2323,"14NY0222-2", 1.2129494, 16.4920902, 26.9756775, 10.4257660,
2324,"14NY0362-2", 1.2075527, 36.1606712, 41.9084816, 5.7709389,
2325,"14NY0227-2", 1.2129005, 19.6639900, 30.3831406, 10.6777916,
2326,"14NY0402-1", 1.2149315, 8.2098045, 22.9735069, 14.7146950,
2327,"14NY0378-1", 1.2121037, 14.9461966, 29.8868866, 14.9621048,
2328,"14NY0231-2", 1.2079676, 16.0687733, 25.8161087, 9.7365150,
2329,"14NY0351-2", 1.2093444, 19.0906487, 25.8789597, 6.7114258,
2330,"14NY0102-2", 1.2122823, 19.8062019, 30.7480278, 10.9079247,
2331,"14W30916-2", 1.2316515, 16.5158882, 28.4891129, 11.8878059,
2332,"14W32441-1", 1.2277030, 0.1853561, 27.1255264, 26.9064598,
2333,"14NY0327-2", 1.2198696, 10.6416826, 30.1469078, 19.5029640,
2334,"14NY0273-2", 1.2164515, 13.6606007, 17.3335762, 3.6565552,
2335,"14NY0387-1", 1.2136201, 15.7155800, 28.0412903, 12.2600822,
2336,"14NY0159-2", 1.2163413, 30.2058048, 35.5481186, 5.3548317,
2337,"14NY0244-2", 1.2136000, 14.5708666, 30.0622482, 15.4665184,
2338,"14W31429-1", 1.2201555, 12.6206417, 26.8223076, 14.1531410,
2339,"14NY0369-2", 1.2100265, 15.3816738, 34.2058792, 18.8012161,
2340,"14NY0201-2", 1.2067634, 11.4037542, 25.3146324, 13.8381615,
2341,"14NY0216-1", 1.2103220, 16.0611172, 26.1526947, 10.0517082,
2342,"14NY0358-2", 1.2019416, 12.0356846, 16.8544159, 4.7364807,
2343,"14NY0245-2", 1.2073330, 11.2054014, 11.3538094, 0.1196022,
2344,"14NY0326-2", 1.2117548, 14.7061720, 9.1409416,-5.5408440,
2345,"14NY0312-1", 1.2134247, 18.4134007, 26.2670479, 7.7662811,
2346,"14NY0348-2", 1.2091272, 13.4324131, 26.9432678, 13.5231628,
2347,"14NY0288-1", 1.2174227, 18.8116264, 30.2833138, 11.4770088,
2348,"14NY0249-1", 1.2158282, 23.8736954, 29.4540367, 5.5621452,
2349,"14NY0303-2", 1.2059020, 14.9123926, 23.1370125, 8.1862488,
2350,"14NY0190-2", 1.2099583, 19.2783546, 33.3940201, 14.1021347,
2351,"14NY0275-1", 1.2144928, 16.2946281, 33.2348747, 16.9151764,
2352,"14NY0331-2", 1.2087247, 16.5187531, 28.1516953, 11.6851006,
2353,"14NY0274-2", 1.2142675, 19.7621422, 32.6315460, 12.8705521,
2354,"14NY0358-1", 1.2013371, 12.7297888, 15.5963745, 2.7605019,
2355,"14NY0143-2", 1.2077460, 9.9279404, 11.6545334, 1.7044792,
2356,"14NY0164-2", 1.2116885, 16.1019516, 31.1776047, 15.0943489,
2357,"14W32433-1", 1.2316439, 6.2979374, 27.5655556, 21.2001610,
2358,"14NY0423-1", 1.2057335, 21.6089630, 30.2714462, 8.5809708,
2359,"14NY0141-2", 1.2227772, 21.4751740, 40.8259048, 19.4041443,
2360,"14NY0223-2", 1.2116820, 16.2402859, 25.9048004, 9.6625710,
2361,"14NY0260-2", 1.2050605, 8.1329174, 16.5301437, 8.3675041,
2362,"14NY0233-2", 1.2133037, 18.6318092, 34.0680122, 15.4644470,
2363,"14NY0434-2", 1.2065001, 22.7450867, 31.7172699, 8.9294434,
2364,"14NY0427-1", 1.2127297, 16.9787102, 32.3569679, 15.3785591,
2365,"14NY0274-1", 1.2207544, 15.7588587, 35.5935211, 19.8825874,
2366,"14NY0257-1", 1.2226589, 20.2754688, 36.0357475, 15.8032341,
2367,"14NY0343-1", 1.2120432, 13.3707600, 30.6442184, 17.2659378,
2368,"14NY0126-2", 1.2108663, 20.3768883, 28.3252983, 7.9256554,
2369,"14NY0282-2", 1.2179917, 20.9617424, 35.1057129, 14.1407204,
2370,"14NY0372-2", 1.2018969, 13.0105200, 29.3271294, 16.3371162,
2371,"14NY0319-1", 1.2197762, 16.2121124, 33.5099106, 17.2378082,
2372,"14W31101-1", 1.2189207, 10.1945181, 29.8689842, 19.6769714,
2373,"14NY0306-1", 1.2149053, 16.9050961, 36.2627602, 19.3634377,
2374,"14NY0244-1", 1.2124429, 16.4388123, 28.8632584, 12.3684235,
2375,"14NY0164-1", 1.2096481, 18.6814117, 30.4303246, 11.7391510,
2376,"14NY0360-1", 1.2065474, 13.2182560, 30.1251488, 16.8792839,
2377,"14NY0261-2", 1.2095164, 24.9005165, 37.0893288, 12.1691818,
2378,"14NY0275-2", 1.2142618, 15.8682413, 30.2964325, 14.3864861,
2379,"14NY0189-2", 1.2209182, 11.2487926, 29.8941422, 18.5867157,
2380,"14NY0476-1", 1.2106643, 17.4876671, 27.3677101, 9.9171219,
2381,"14NY0374-1", 1.2015216, 4.1458941, 8.1701698, 3.9810753,
2382,"14NY0445-1", 1.2119560, 15.2484989, 30.5980263, 15.3199425,
2383,"14NY0293-2", 1.2075955, 15.2483606, 15.0033913,-0.2478943,
2384,"14NY0242-1", 1.2115588, 15.8781147, 22.9860764, 7.0718575,
2385,"14NY0368-1", 1.2088197, 4.6033516, 14.6555901, 10.0122375,
2386,"14NY0351-2", 1.2117332, 14.5899973, 32.5663376, 17.9571342,
2387,"14NY0356-2", 1.2027932, 16.6083794, 29.5694275, 12.9643555,
2388,"14NY0385-1", 1.2115854, 15.0720654, 31.4196739, 16.3459549,
2389,"14NY0270-2", 1.2083149, 7.8954096, 23.8180656, 15.9008484,
2390,"14W32031-2", 1.2231940, 15.0101252, 27.2975922, 12.1861916,
2391,"14NY0458-1", 1.2133688, 21.3505859, 34.4296303, 13.0431862,
2392,"14NY0342-2", 1.2203292, 10.9547853, 29.6217766, 18.6453209,
2393,"14NY0332-1", 1.1994942, 5.1426268, 20.7679977, 15.6083107,
2394,"14NY0350-2", 1.2070686, 7.8514714, 13.3462677, 5.4157944,
2395,"14NY0378-2", 1.2107660, 16.2539101, 29.9813881, 13.7319946,
2396,"14W30515-1", 1.2268603, 12.7449589, 32.7406120, 19.9264221,
2397,"14W30515-1", 1.2269031, 12.4278822, 32.2493744, 19.7483025,
2398,"14NY0129-1", 1.1970252, 16.0890541, 37.1402969, 21.0728264,
2399,"14NY0354-2", 1.2169385, 27.6080589, 36.4483681, 8.8485756,
2400,"14NY0447-1", 1.2157242, 9.5563259, 35.3245926, 25.7732811,
2401,"14NY0380-2", 1.2017925, 14.3202457, 26.3343391, 11.9729462,
2402,"14NY0285-2", 1.2188736, 36.7846756, 36.9612274, 0.2031555,
2403,"14NY0452-1", 1.2168808, 18.8771381, 34.2971878, 15.4393692,
2404,"14NY0106-2", 1.2120224, 16.4469585, 26.5390854, 10.0561752,
2405,"14NY0312-2", 1.2102928, 18.6383018, 20.9607735, 2.2199135,
2406,"14NY0192-1", 1.2115616, 18.9815197, 29.7615471, 10.8382301,
2407,"14NY0278-2", 1.2082120, 21.8330822, 21.6783142,-0.2391624,
2408,"14NY0259-1", 1.2207308, 21.8452168, 35.0462914, 13.1814156,
2409,"14NY0227-1", 1.2184778, 20.0883007, 33.2074280, 13.1285934,
2410,"14NY0272-1", 1.2100669, 15.7846098, 26.1502876, 10.3475571,
2411,"14NY0425-2", 1.2067941, 20.1566334, 31.8013306, 11.6158791,
2412,"14NY0335-1", 1.2125872, 18.6527863, 34.2393761, 15.5903587,
2413,"14NY0462-2", 1.2116456, 20.7622757, 29.4536018, 8.6233482,
2414,"14NY0405-1", 1.2110344, 31.9028950, 27.9645348,-3.9736443,
2415,"14NY0291-2", 1.2270482, 24.0585403, 41.5882225, 17.6134491,
2416,"14NY0189-1", 1.2175606, 11.5583038, 31.0670128, 19.4530907,
2417,"14NY0143-1", 1.2068820, 9.4458303, 7.1176434,-2.3527298,
2418,"14NY0303-1", 1.2097617, 19.0439224, 24.7068138, 5.6100159,
2419,"14W32238-1", 1.2239631, 13.1296415, 14.2313766, 0.9777222,
2420,"14NY0241-2", 1.2103173, 12.5001221, 28.1933327, 15.7089043,
2421,"14NY0401-2", 1.2130401, 16.1025867, 36.6421318, 20.4988098,
2422,"14NY0382-1", 1.2132734, 15.8267307, 27.6276894, 11.7889671,
2423,"14W31105-1", 1.2242850, 11.2835550, 26.5464630, 15.2179184,
2424,"14NY0367-1", 1.2152228, 16.2778587, 26.5083389, 10.1834259,
2425,"14W30653-1", 1.2256219, 12.7984514, 31.4736519, 18.6065178,
2426,"14NY0341-2", 1.2108980, 19.2882690, 7.9536724,-11.3636627,
2427,"14NY0442-1", 1.2094638, 13.5035954, 20.0007286, 6.4795113,
2428,"14NY0267-2", 1.2092825, 15.4010248, 27.2619247, 11.8754196,
2429,"14NY0310-1", 1.2123970, 14.3939514, 32.5022087, 18.0616722,
2430,"14NY0262-2", 1.2140428, 27.6942101, 34.5266457, 6.8243217,
2431,"14NY0337-2", 1.2099398, 19.6391888, 26.7600403, 7.0682068,
2432,"14NY0319-2", 1.2173177, 15.1397209, 33.5182152, 18.3276405,
2433,"14NY0360-2", 1.2086407, 13.2512865, 32.2782173, 19.0187988,
2434,"14NY0266-1", 1.2084448, 8.6170502, 26.3774872, 17.7277946,
2435,"14NY0288-2", 1.2138281, 21.7008839, 28.5155563, 6.8050842,
2436,"14NY0172-2", 1.2067925, 24.3093338, 19.3133011,-5.1461830,
2437,"14NY0351-1", 1.2053176, 23.7860374, 29.1237831, 5.2480621,
2438,"14NY0229-2", 1.2095655, 15.0680113, 29.6837273, 14.5928688,
2439,"14NY0386-2", 1.2008529, 10.5531139, 24.4167175, 13.8447800,
2440,"14NY0396-2", 1.2083502, 5.6935072, 27.4876137, 21.7802887,
2441,"14NY0112-1", 1.2182412, 21.5506306, 33.3513260, 11.8222809,
2442,"14NY0283-1", 1.2045494, 13.2299862, 21.6465530, 8.3751640,
2443,"14NY0280-2", 1.2100844, 18.5056934, 28.5971451, 10.0723076,
2444,"14NY0342-1", 1.2214653, 11.2146749, 29.9570351, 18.7423019,
2445,"14NY0268-2", 1.2083414, 15.4302788, 35.6371193, 20.2148705,
2446,"14NY0280-1", 1.2104714, 18.3831406, 27.5562439, 9.1484947,
2447,"14NY0495-1", 1.2109317, 16.0937042, 29.2996941, 13.1511230,
2448,"14NY0209-2", 1.2176127, 20.5259781, 31.1191635, 10.5907326,
2449,"14NY0436-1", 1.2069770, 25.3724823, 31.0321503, 5.6131134,
2450,"14NY0136-1", 1.2160070, 18.6780701, 36.5436859, 17.8789825,
2451,"14NY0208-2", 1.2094305, 17.3396149, 38.3569679, 21.0380173,
2452,"<none>", 1.1960099,-89.4839859,-89.0050964,-0.1689835,
2453,"<none>", 1.1959115,-89.5383377,-89.0954590,-0.2100296,
2454,"15W3764-27", 1.2128232, 14.1239967, 28.6041641, 14.4839325,
2455,"15W1332-1", 1.2172674, 25.3686562, 36.3726082, 11.0184479,
2456,"15W3807-18", 1.2149104, 15.4969740, 32.5934296, 17.1649399,
2457,"15W3766-15", 1.2156355, 13.4634352, 28.7535934, 15.2975883,
2458,"15W1334-45", 1.2187434, 16.7842388, 38.1230049, 21.4444351,
2459,"15W3805-30", 1.2164060, 9.7293768, 31.3393288, 21.7246170,
2460,"15W1332-1", 1.2202245, 26.7053566, 39.7812958, 13.1181145,
2461,"15W3608-35", 1.2149886, 16.3354950, 37.5629120, 21.3489532,
2462,"15W3602-30", 1.2097499, 7.6761827, 27.2671394, 19.6736145,
2463,"15W1327-2", 1.2216802, 26.3261528, 38.2736588, 11.9812889,
2464,"15W3766-30", 1.2253804, 16.9004669, 39.4444389, 22.6313324,
2465,"15W3767-35", 1.2246917, 10.6303101, 30.0594063, 19.4801025,
2466,"15W3805-45", 1.2081455, 21.0163746, 30.6648178, 9.8684044,
2467,"15W3809-35", 1.2098653, 14.0718584, 38.8969536, 24.9261475,
2468,"15W3604-18", 1.2039679, 4.8675661, 21.9736443, 17.1140213,
2469,"15W3607-", 1.2088404, 8.6590862, 30.9562035, 22.3901329,
2470,"15W3607-24", 1.2088659, 8.9562225, 31.1897583, 22.3274879,
2471,"15W3608-18", 1.2072973, 13.1394997, 31.7905769, 18.6839981,
2472,"15W1326-1", 1.2198063, 27.6988220, 38.5349579, 10.8513947,
2473,"15W3604-35", 1.2116355, 11.9262953, 38.3804283, 26.5951118,
2474,"15W3601-35", 1.2189903, 9.3460550, 29.2002068, 19.9254684,
2475,"15W3961-15", 1.2078391, 6.4851074, 14.5322304, 8.0101738,
2476,"15W3604-21", 1.2066113, 8.5453815, 29.4839897, 21.0016060,
2477,"15W3965-35", 1.2127603, 27.4721775, 37.9548264, 10.4436951,
2478,"15W3965-24", 1.2089744, 13.0570917, 25.2648125, 12.2602730,
2479,"15W3763-15", 1.2093247, 10.1755314, 15.8437920, 5.6521721,
2480,"15W3809-45", 1.2061458, 22.4095325, 34.0505638, 11.8263931,
2481,"15W3809-18", 1.2070265, 10.9727459, 27.7132454, 16.7805519,
2482,"15W2219-2", 1.2098444, 15.0609951, 28.2690620, 13.1926460,
2483,"15W1326-1", 1.2188001, 25.3876419, 37.5711250, 12.2000809,
2484,"15W3803-15", 1.2049516, 7.8462200, 20.2606316, 12.4407463,
2485,"15W3604-27", 1.2070434, 7.6418386, 30.4599876, 22.9263306,
2486,"15W3763-15", 1.2096846, 16.9602985, 31.3004265, 14.3259354,
2487,"15W3766-18", 1.2152698, 15.7083998, 31.3307114, 15.6428146,
2488,"15W0751", 1.2245185, 22.0948334, 35.8367615, 13.7681274,
2489,"15W3805-15", 1.2050154, 9.4301834, 17.0828133, 7.6476021,
2490,"15W3806-30", 1.2203784, 16.2310257, 37.7891960, 21.6589050,
2491,"15W3765-21", 1.2027123, 12.6535892, 18.4034004, 5.7416534,
2492,"15W3601-27", 1.2191556, 11.1360989, 30.4329300, 19.3800201,
2493,"15W3806-24", 1.2138385, 15.0152683, 39.9922523, 25.0702515,
2494,"15W3763-18", 1.2111731, 14.0202465, 35.2255630, 21.2708244,
2495,"15W1331", 1.2231913, 28.3415489, 37.9979172, 9.6818275,
2496,"15W1334-45", 1.2234651, 15.7923079, 31.0562248, 15.3757095,
2497,"15W3765-18", 1.2023158, 7.0066104, 10.3771095, 3.3441467,
2498,"15W3961-24", 1.2195338, 13.9776573, 33.6381569, 19.7154579,
2499,"15W1332-45", 1.2240453, 19.0709305, 34.4578400, 15.5196419,
2500,"15W3805-21", 1.2139341, 9.6370430, 25.5628967, 15.9980659,
2501,"15W1325-45", 1.2159783, 20.1125183, 32.8881874, 12.8418045,
2502,"15W3805-24", 1.2120210, 8.5482855, 24.8494987, 16.3667259,
2503,"<none>", 1.1958748,-89.4530029,-89.3037415,-0.5067062,
2504,"<none>", 1.1955438,-89.6225281,-88.9378662, 0.0307045,
2505,"<none>", 1.1959074,-89.4663239,-89.0665283,-0.2516174,
2506,"15W3607-18", 1.2048185, 9.7885323, 23.4635658, 13.7097664,
2507,"15W3431-1", 1.2004298, 10.4247341, 26.0962753, 15.6843300,
2508,"15W3601-45", 1.2089626, 19.4484921, 30.9919472, 11.7643661,
2509,"15W3765-27", 1.2112473, 17.7378693, 31.3445168, 13.6486893,
2510,"15W3764-18", 1.2059885, 8.2317638, 17.7545128, 9.5107422,
2511,"15W3764-21", 1.2060552, 8.5673256, 21.9783974, 13.4374695,
2512,"15W1331-45", 1.2257913, 18.3601780, 36.5415802, 18.2813301,
2513,"15W3803-45", 1.2029124, 19.3209534, 27.9794731, 8.8651466,
2514,"15W2206-2", 1.2118639, 13.3536015, 25.9417648, 12.6021423,
2515,"15W1327-45", 1.2161040, 24.0877495, 38.1847878, 14.1249123,
2516,"15W3603-24", 1.2208502, 16.2048683, 35.9001923, 19.7562256,
2517,"15W3809-15", 1.2053081, 10.6368599, 23.2035675, 12.5695801,
2518,"15W3807-27", 1.2080991, 10.9407902, 31.4478035, 20.5725937,
2519,"15W2409-2", 1.2254815, 14.7966185, 34.1670380, 19.4126549,
2520,"15W2225-2", 1.2273746, 7.8309479, 30.6432037, 22.8658295,
2521,"15W3602-21", 1.2087324, 9.1478920, 24.3123932, 15.2009048,
2522,"15W1329-45", 1.2207508, 6.1788435, 34.5105705, 28.4594536,
2523,"15W1326-2", 1.2209331, 25.9899254, 38.4539337, 12.5031052,
2524,"15W3962-24", 1.2227973, 8.8992920, 36.8647919, 28.0239067,
2525,"15W1333-2", 1.2219573, 25.7833557, 39.0378876, 13.2915916,
2526,"15W2230-2", 1.2199618, 12.3186989, 33.7683449, 21.4897919,
2527,"15W3807-45", 1.2050376, 18.4194031, 30.2334442, 11.9930153,
2528,"15W3766-35", 1.2300239, 13.0802746, 39.2620506, 26.3143730,
2529,"15W2217-2", 1.2148011, 2.4182930, 24.4489594, 22.0558815,
2530,"15W1322-21", 1.2059180, 4.0941267, 17.6705055, 13.5842018,
2531,"15W1208", 1.2140721, 14.2166348, 32.0295563, 17.8569183,
2532,"15W1327-1", 1.2078767, 18.8769360, 29.7200127, 10.8424606,
2533,"15W3337-2", 1.2182988, 0.4820271, 17.9350548, 17.4389801,
2534,"15W3806-21", 1.2119349, 14.5966377, 33.0291862, 18.4924927,
2535,"15W3037-2", 1.2267127, 11.3560238, 30.5977554, 19.2431831,
2536,"15W2407-1", 1.2166159, 3.0378351, 24.7664146, 21.7721443,
2537,"15W3803-21", 1.2051746, 3.7494078, 18.4590759, 14.7478256,
2538,"15W2818", 1.1958464, 8.1021233, 25.9089584, 17.8185806,
2539,"15W3604-15", 1.2047312, 5.3632793, 15.1111259, 9.6942863,
2540,"15W3207-1", 1.2163279, 13.0298586, 30.9451408, 17.9870720,
2541,"15W3765-15", 1.2030734, 6.7571373, 11.2280884, 4.4122238,
2542,"15W3807-21", 1.2088209, 9.5012016, 28.8110275, 19.3478851,
2543,"15W3604-24", 1.2118320, 11.3852530, 34.6561012, 23.3969460,
2544,"15W1332-45", 1.2188054, 15.9542961, 31.6492844, 15.8720741,
2545,"15W2816-2", 1.2098994, 7.7252321, 27.5885582, 19.8331528,
2546,"15W1325-45", 1.2254382, 15.9030743, 36.0556526, 20.2747421,
2547,"15W3763-27", 1.2080660, 13.6765976, 32.0443230, 18.4190407,
2548,"15W3604-45", 1.2074981, 21.7245922, 32.6096153, 11.0823784,
2549,"15W2431-2", 1.2199413, 12.1832838, 27.8977470, 15.7495651,
2550,"15W3162-2", 1.2016647, 10.9082985, 13.9072571, 2.9991722,
2551,"15W3763-18", 1.2102358, 13.4318514, 23.3711052, 9.9353676,
2552,"15W3141", 1.2231467, 12.1087837, 35.0778885, 22.9897652,
2553,"15W1333-45", 1.2225633, 17.9429321, 35.3510704, 17.5477180,
2554,"15W1335-45", 1.2199343, 7.8088069, 33.1136513, 25.4634209,
2555,"15W3962-18", 1.2211423, 16.8787079, 37.7169342, 20.9073601,
2556,"15W3602-45", 1.2046504, 19.4568787, 29.5714073, 10.2843781,
2557,"15W3607-21", 1.2042331, 12.8452063, 28.7594757, 15.9315453,
2558,"15W1333-2", 1.2095927, 18.6634541, 29.2183952, 10.5629578,
2559,"15W3763-45", 1.2143061, 18.0274429, 29.9082413, 11.9541969,
2560,"15W2403-2", 1.2179496, 12.8148031, 24.7944603, 11.9568253,
2561,"15W1327-1", 1.2152959, 25.6612854, 32.7100563, 7.0411339,
2562,"15W1328-45", 1.2096363, 20.6109810, 38.6905746, 18.1827621,
2563,"15W2227-2", 1.2200280, 22.0709572, 30.8513641, 8.7630272,
2564,"15W3604-30", 1.1952078, 2.0411615, 34.8257179, 32.8418236,
2565,"15W1325", 1.2159770, 20.4719143, 30.7100639, 10.1986542,
2566,"15W3607-35", 1.2127444, 5.2572489, 33.7174492, 28.6125374,
2567,"15W2203-2", 1.2218264, 9.7458019, 26.6201477, 16.8412704,
2568,"15W3765-30", 1.2129765, 14.1789455, 31.2101593, 17.0772057,
2569,"15W3962-12", 1.2183521, 17.7137547, 35.9458847, 18.2812233,
2570,"15W3767-15", 1.2033560, 6.7176695, 11.5167351, 4.7667885,
2571,"15W1328-45", 1.2269714, 19.0603561, 35.4852333, 16.5144653,
2572,"15W3608-21", 1.2105802, 17.3997536, 33.7206535, 16.3463783,
2573,"15W3764-45", 1.2017450, 23.4477005, 36.7179108, 13.4235191,
2574,"15W1333-1", 1.2088749, 19.0866661, 26.3563538, 7.2162361,
2575,"15W3967-45", 1.2039385, 22.1041260, 38.9407196, 16.9089699,
2576,"15W3962-45", 1.2216576, 16.0756454, 34.2336540, 18.3412056,
2577,"15W3807-15", 1.2041646, 9.1416597, 16.6080780, 7.4587975,
2578,"15W3965-27", 1.2105991, 12.3019819, 28.6858826, 16.4556198,
2579,"15W3602-15", 1.2014185,-0.9945116, 9.5208397, 10.5060616,
2580,"15W2618", 1.2085894, 16.3907833, 26.0283966, 9.6727104,
2581,"15W2801-2", 1.1993500, 9.1709270, 30.1693916, 21.0366974,
2582,"15W3608-45", 1.2095380, 22.0365372, 31.4727020, 9.6384125,
2583,"15W3767-45", 1.2158624, 17.9910870, 32.5558624, 14.7300873,
2584,"15W3601-18", 1.2065589, 8.6975594, 19.5547752, 10.8598213,
2585,"15W3961-15", 1.2135733, 13.5381680, 27.2586632, 13.7224731,
2586,"15W3608-24", 1.2178758, 16.5012379, 38.9266243, 22.4949684,
2587,"15W3967-15", 1.2054179, 6.4883499, 16.4665413, 9.9555969,
2588,"15W3601-15", 1.2017608, 0.7712297, 5.0501728, 4.2199860,
2589,"15W3965-18", 1.2021072, 9.6183567, 12.0166245, 2.3687019,
2590,"15W3967-35", 1.2019398, 20.1501694, 44.0431557, 24.0103149,
2591,"15W3965-30", 1.2185160, 14.0701475, 31.7341652, 17.7285538,
2592,"15W1336-45", 1.2121067, 6.1038256, 28.4450035, 22.4452896,
2593,"15W3969-15", 1.2059612, 5.2111292, 11.6847382, 6.4307289,
2594,"15W3767-27", 1.2208852, 14.7611103, 37.2709427, 22.5652008,
2595,"15W3805-15", 1.2049915, 3.5145636, 19.0935478, 15.5961647,
2596,"15W2213-2", 1.2112632, 8.0352669, 21.1698990, 13.1588364,
2597,"15W3806-27", 1.2161198, 14.3277035, 34.5097847, 20.2719078,
2598,"15W3355-1", 1.2134135, 9.0688734, 23.1288261, 14.0761986,
2599,"15W3961-35", 1.2227830, 11.8341417, 37.4552879, 25.7140312,
2600,"15W3764-35", 1.2064596, 12.6069536, 42.6307945, 30.1758537,
2601,"15W3961-30", 1.2231036, 13.6825657, 35.1983337, 21.5334778,
2602,"15W2558-2", 1.2056954, 16.6878014, 19.1516380, 2.4740524,
2603,"15W3969-18", 1.2113951, 12.9921875, 32.3027954, 19.3544769,
2604,"15W3602-24", 1.2134134, 7.5926161, 31.4923096, 24.0061684,
2605,"15W1333-1", 1.2149090, 27.6937141, 36.1251106, 8.4072304,
2606,"14W31643-1", 1.2302905, 15.4478092, 29.6163712, 14.0786209,
