
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDP_ALLSAMPLES_INCLVAL_WSMDP2021GLSTPLS.ANL  Predicted Value File
File Date:      Wed Mar 03 10:53:52 2021
Last Update:    Wed Mar 03 10:53:52 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        4558            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        4558 of 4558

"Position","Sample Number","Grouping by Num","Starch","Total_Poly","WSP",
2121,"14NY0809-1", 1.2127299, 12.5000172, 31.8438606, 20.4780350,
2122,"14NY0830-2", 0.8331383, 1.3643951, 3.6206293, 2.9674225,
2123,"14NY0832-1", 1.2044282, 16.0946407, 31.4812241, 15.5362015,
2124,"14NY0773-1", 1.1899467, 11.6685896, 26.8522034, 16.6926880,
2125,"14NY0788-2", 1.2470545, 15.4864159, 32.9232407, 17.4212265,
2126,"14NY0875-2", 1.0616070, 3.6131153, 18.9698601, 17.4179230,
2127,"14NY0762-1", 1.2428945, 16.9560795, 26.6592064, 9.6156273,
2128,"14NY0830-1", 0.8445126, 3.4086742, 4.2263536, 0.5203934,
2129,"14NY0664-2", 1.2501128, 19.7140350, 32.9427452, 13.2278557,
2130,"14NY0747-2", 0.9675906, 12.1932344, 14.4685774, 0.4798889,
2131,"14NY0831-1", 1.2316707, 13.5310364, 24.4621239, 9.4121246,
2132,"14NY0877-1", 1.2357743, 19.5515785, 33.2202301, 15.4412003,
2133,"14NY0789-2", 0.9289505, 10.9206963, 12.9270372, 0.9215775,
2134,"14NY0375-2", 1.0594954, 5.4330425, 22.8703842, 18.4330292,
2135,"14NY0728-2", 1.2284214, 22.2649403, 36.5087395, 13.8727989,
2136,"14NY0437-1", 1.1989975, 17.4690781, 29.1869392, 13.1039696,
2137,"14NY0415-1", 1.2389222, 15.2539005, 26.3386230, 11.2805748,
2138,"14NY0861-1", 1.1626884, 16.4266815, 34.8341141, 17.8915253,
2139,"14NY0853-1", 1.1553899, 5.9225321, 23.1890602, 19.8818436,
2140,"14NY0796-1", 1.2561398, 19.1883392, 32.5136833, 13.2925720,
2141,"14NY0869-2", 1.1861081, 13.9884253, 28.0778618, 14.4168930,
2142,"14NY0798-2", 1.2094164, 5.5942211, 15.7505369, 13.5056839,
2143,"14NY0743-2", 1.2489033, 16.5032425, 31.2368050, 14.6625671,
2144,"14NY0682-2", 1.1636375, 21.7040501, 30.5525513, 9.2423325,
2145,"14NY0684-2", 1.1382964, 19.1317310, 27.6651344, 8.8911743,
2146,"14NY0736-2", 1.1900035, 22.0702000, 28.3864403, 6.1256638,
2147,"14NY0809-2", 1.2413615, 14.2802515, 31.8973999, 17.8329849,
2148,"14NY0738-2", 1.1423962, 10.3786364, 20.4767685, 10.3146629,
2149,"14NY0790-2", 1.1404694, 15.2020063, 18.8683128, 5.5386124,
2150,"14NY0868-2", 1.1257132, 29.9819221, 26.8721161,-5.1026154,
2151,"14NY0665-2", 1.2095363, 18.1943455, 31.2825050, 12.3330078,
2152,"14NY0864-2", 1.1496698, 17.9374046, 33.6601791, 15.9912415,
2153,"14NY0507-1", 1.2032163, 20.1223335, 32.8492317, 12.4773369,
2154,"14NY0630-2", 0.8249586, 5.6395130, 7.1208887, 1.1217995,
2155,"14NY0690-1", 1.2041054, 19.8633556, 36.3680916, 16.3470840,
2156,"14NY0822-2", 1.2741528, 36.1101303, 39.4751854, 3.1459351,
2157,"14NY0667-1", 1.2280591, 19.7857990, 32.8451042, 13.4953766,
2158,"14NY0664-1", 1.1838946, 19.7314568, 34.6049805, 14.0603752,
2159,"14NY0499-2", 1.2301880, 28.0263176, 34.5685310, 5.8715591,
2160,"14NY0799-2", 1.2301201, 28.1428471, 35.0063515, 6.1209755,
2161,"14NY0628-2", 1.2009040, 16.7639351, 36.2649422, 18.3666077,
2162,"14NY0507-2", 1.2050757, 23.5470505, 35.0455627, 9.0915413,
2163,"14NY0696-2", 1.2085423, 21.2047787, 35.8534546, 14.5203705,
2164,"14NY0825-2", 1.2001522, 18.2816238, 32.4575462, 13.7602806,
2165,"14NY0794-2", 1.3420447, 22.1894360, 35.4174309, 11.9730148,
2166,"14NY0730-2", 1.1329359, 19.6065407, 39.6607590, 19.5555496,
2167,"14NY0466-1", 1.2013870, 18.9019070, 31.8342209, 12.2419395,
2168,"14NY0708-2", 1.1938897, 14.5430374, 25.5682755, 10.1577759,
2169,"14NY0850-1", 1.2530307, 14.0624504, 31.1886902, 19.6400604,
2170,"14NY0807-2", 1.1546681, 18.9020634, 25.2309952, 5.8165436,
2171,"14NY0863-1", 1.2390478, 20.3702087, 30.2513618, 9.5546455,
2172,"14NY0379-2", 1.2213352, 8.0619783, 23.8667068, 16.0147934,
2173,"14NY0860-1", 1.1829555, 11.4076233, 20.2547531, 10.6970139,
2174,"14NY0676-2", 1.1982988, 15.3993740, 28.8805084, 11.5270309,
2175,"14NY0876-1", 1.1739352, 18.7158508, 33.5663338, 14.3167953,
2176,"14NY0840-2", 1.2281821, 16.3508415, 23.0104713, 7.4605713,
2177,"14NY0822-1", 1.3220760, 37.3625946, 40.9641495, 3.7396698,
2178,"14NY0659-2", 1.1305902, 15.8530521, 29.7737656, 14.5809174,
2179,"14NY0866-2", 1.2015008, 17.5791759, 28.7981491, 10.8733864,
2180,"14NY0801-1", 1.2972499, 37.5046921, 42.3268585, 5.0797272,
2181,"14NY0704-2", 1.2233555, 21.3255444, 32.4321861, 8.8343239,
2182,"14NY0872-2", 1.2336669, 22.0648651, 34.3087845, 10.9875984,
2183,"14NY0785-2", 1.1675005, 19.5579700, 31.3428726, 11.3994484,
2184,"14NY0475-2", 1.2123671, 24.5552788, 34.7643242, 9.9523048,
2185,"14NY0686-2", 1.2663486, 22.7290077, 35.2031517, 14.0483742,
2186,"14NY0841-2", 1.2388463, 15.9353313, 29.9438515, 14.4993591,
2187,"14NY0730-1", 1.1168611, 21.6049385, 40.0732384, 17.1300659,
2188,"14NY0739-1", 1.1642393, 11.0623398, 22.8536034, 12.8523636,
2189,"14NY0701-2", 1.2523643, 20.8548393, 33.4312820, 12.2835922,
2190,"14NY0841-1", 1.2020502, 16.3010807, 29.4124985, 13.1714783,
2191,"14NY0677-1", 1.2632015, 28.2786465, 44.0518532, 14.3469238,
2192,"14NY0700-2", 1.2485956, 18.3409882, 33.5805969, 14.6388321,
2193,"14NY0873-2", 1.2964916, 35.4960403, 30.0061226,-7.7592773,
2194,"14NY0580-1", 1.2056291, 15.2059803, 27.8172035, 13.8091927,
2195,"14NY0658-2", 1.2355009, 22.9477730, 32.5292053, 8.1007309,
2196,"14NY0738-1", 1.0932727, 10.1199570, 22.2934570, 13.0084648,
2197,"14NY0790-1", 1.0698524, 16.4235573, 18.2168732, 2.3841972,
2198,"14NY0856-2", 1.1268154, 5.1819019, 20.5157089, 17.0700836,
2199,"14NY0694-1", 1.2394208, 17.8825264, 37.8653336, 19.5868225,
2200,"14NY0698-1", 1.1628995, 9.6102924, 25.0071602, 17.0025253,
2201,"14NY0700-1", 1.2125475, 14.8762550, 32.1322594, 17.5843658,
2202,"14NY0778-2", 1.2008135, 16.0216045, 32.6155434, 16.7500534,
2203,"14NY0707-1", 1.2209558, 17.5628376, 27.6401329, 9.2078247,
2204,"14NY0586-2", 1.2243525, 20.7195435, 31.7504692, 9.7607841,
2205,"14NY0862-2", 1.2306850, 21.1435089, 35.6804771, 13.5776176,
2206,"14NY0681-2", 1.2683476, 18.3350410, 31.4836578, 14.7792130,
2207,"14NY0496-2", 1.2075148, 14.4595432, 30.4846001, 17.4010162,
2208,"14NY0852-1", 1.1602827, 13.8187866, 28.3623543, 14.9322128,
2209,"14NY0623-1", 1.2416848, 26.2148247, 39.6704178, 12.3422890,
2210,"14NY0399-1", 1.1272638, 15.6396427, 23.1640091, 6.1978912,
2211,"<none>", 1.1228160,-103.8813019,-123.0337601,-16.3686981,
2212,"<none>", 1.1225570,-103.9753418,-123.4701462,-16.4350204,
2213,"<none>", 1.1217477,-103.8117981,-123.2989273,-16.4929466,
2214,"14NY0214-2", 1.2146097, 17.4919739, 26.2881203, 9.0238152,
2215,"14NY0311-1", 1.2035073, 12.0728092, 31.3815727, 18.8424683,
2216,"14NY0263-2", 1.2395996, 9.5758257, 30.4375648, 21.8606491,
2217,"14NY0211-1", 1.2345703, 15.5274725, 28.8671150, 13.0456886,
2218,"14NY0257-2", 1.2061087, 25.1572056, 34.3067169, 8.6218567,
2219,"14NY0339-2", 1.1937146, 28.6370144, 31.9182816, 3.7032623,
2220,"14NY0333-1", 1.1792510, 20.6930904, 26.8723335, 6.0892677,
2221,"14NY0351-1", 1.1591307, 15.5257969, 27.9041023, 11.9980202,
2222,"14NY0262-1", 1.2647688, 32.6264114, 35.9676247, 2.6882401,
2223,"14NY0310-2", 1.2775574, 18.3661098, 35.8607979, 18.1499405,
2224,"14NY0278-1", 1.1345313, 14.5762997, 25.7281456, 10.5377197,
2225,"14NY0252-2", 1.2371596, 16.1645451, 26.4604073, 12.0094872,
2226,"14NY0195-2", 1.2437207, 23.1900997, 40.1149101, 16.5535202,
2227,"14NY0251-1", 1.2086446, 12.3936024, 29.6244164, 17.4256134,
2228,"14NY0404-2", 1.2258710, 18.0287647, 30.9180260, 11.7527657,
2229,"14NY0163-1", 1.1734060, 13.0916471, 31.4512520, 17.3871384,
2230,"14NY0224-2", 0.9625797, 20.5794392, 13.3309641,-9.1883163,
2231,"14NY0234-1", 1.1780419, 13.5272799, 26.5329857, 14.5158081,
2232,"14NY0259-2", 1.2482228, 22.8485203, 34.6398392, 11.4336472,
2233,"14NY0260-1", 1.1697340, 8.4950848, 18.9144135, 11.8436623,
2234,"14NY0159-1", 1.2239951, 30.8775845, 34.7122192, 3.4313316,
2235,"14NY0224-1", 0.9709537, 20.0378819, 13.8780165,-7.6121292,
2236,"14NY0188-2", 1.2429063, 15.7034492, 32.9143715, 15.8494644,
2237,"14NY0101-2", 1.2395644, 19.3288193, 33.2612267, 13.1135330,
2238,"14NY0237-1", 1.2195563, 12.1752539, 31.4698448, 18.6935806,
2239,"14NY0404-1", 1.2002422, 18.0326347, 28.9632454, 10.9701614,
2240,"14NY0245-1", 0.9638780, 12.1940460, 10.7266684,-1.7128067,
2241,"14NY0193-2", 1.2040583, 20.6867847, 34.7119102, 14.4500580,
2242,"14NY0211-2", 1.2370875, 15.2498035, 31.1455803, 15.3171692,
2243,"14NY0513-1", 1.1813074, 18.8097515, 34.9968910, 15.5805740,
2244,"14NY0222-2", 1.2185524, 17.7016277, 26.4804230, 9.5616341,
2245,"14NY0362-2", 1.3402635, 37.0903435, 42.6696358, 4.1830101,
2246,"14NY0227-2", 1.2233973, 20.4329529, 32.8783035, 11.4716263,
2247,"14NY0402-1", 1.1940238, 8.0507517, 23.3184929, 15.2151108,
2248,"14NY0378-1", 1.2114805, 15.2937355, 29.8312378, 15.7564316,
2249,"14NY0231-2", 1.1466715, 16.7583466, 26.9893875, 9.8604660,
2250,"14NY0351-2", 1.1911923, 18.7275391, 26.7709160, 7.5973816,
2251,"14NY0102-2", 1.2019193, 20.3047504, 31.6198578, 11.0693169,
2252,"14NY0258-2", 1.1735781, 10.3036776, 21.2286720, 12.9348030,
2253,"14NY0316-1", 1.2555842, 22.6899719, 31.6087646, 6.3819275,
2254,"14NY0327-2", 1.1298200, 10.9342518, 33.6750870, 21.0138168,
2255,"14NY0273-2", 1.0281197, 14.6843700, 16.7431831, 2.9232292,
2256,"14NY0387-1", 1.2456162, 16.4974003, 29.5329247, 13.1601143,
2257,"14NY0159-2", 1.2477282, 30.7493591, 34.8180580, 4.6346092,
2258,"14NY0244-2", 1.2539135, 15.2778454, 29.0910263, 14.6968536,
2259,"14NY0261-1", 1.2089595, 22.5337791, 40.2149200, 16.9449463,
2260,"14NY0369-2", 1.2176872, 15.9895306, 34.4825516, 18.6155624,
2261,"14NY0201-2", 1.1902623, 10.4460058, 21.6908646, 12.4366837,
2262,"14NY0216-1", 1.2174516, 16.9809036, 26.1322670, 10.0119934,
2263,"14NY0358-2", 1.1940539, 12.0117245, 18.3344955, 5.6344986,
2264,"14NY0245-2", 0.9609763, 10.4914818, 11.0704165,-0.0745544,
2265,"14NY0326-2", 0.8102049, 14.8257809, 10.4049425,-5.4746742,
2266,"14NY0312-1", 1.2555002, 19.5468693, 28.6915894, 8.3616676,
2267,"14NY0348-2", 1.1646538, 12.5871887, 22.3688660, 12.1232948,
2268,"14NY0288-1", 1.2394089, 19.5604172, 30.7361603, 11.3423347,
2269,"14NY0249-1", 1.2195007, 24.3495350, 31.3852234, 6.7935791,
2270,"14NY0303-2", 1.1980902, 15.0693769, 24.6236649, 8.6143913,
2271,"14NY0190-2", 1.3217478, 19.7875748, 34.4812012, 14.4777756,
2272,"14NY0275-1", 1.2789937, 16.4645786, 32.0402832, 16.7092438,
2273,"14NY0331-2", 1.2393743, 16.5431499, 28.2592201, 12.2855988,
2274,"14NY0274-2", 1.2209796, 20.7909737, 33.8210144, 13.6035309,
2275,"14NY0358-1", 1.1807848, 12.4740887, 17.3516426, 4.0525627,
2276,"14NY0143-2", 0.8873015, 9.0909729, 9.1164675, 0.6225014,
2277,"14NY0164-2", 1.2064714, 17.1832294, 31.9906197, 15.1943359,
2278,"14NY0237-2", 1.2121475, 10.6227560, 29.6744766, 18.8818436,
2279,"14NY0423-1", 1.2578681, 21.3802147, 29.9051857, 8.0781631,
2280,"14NY0141-2", 1.0949409, 23.3817139, 43.1426468, 18.4851608,
2281,"14NY0223-2", 1.2014408, 16.7952728, 26.0989265, 9.4625053,
2282,"14NY0260-2", 1.0847894, 8.8917513, 17.4703865, 9.3570595,
2283,"14NY0233-2", 1.2119889, 19.9301853, 35.9062042, 15.7369232,
2284,"14NY0434-2", 1.2495686, 21.9144478, 28.9509544, 7.4995575,
2285,"14NY0427-1", 1.1237842, 17.5592384, 31.8846703, 14.1400757,
2286,"14NY0274-1", 1.1279066, 16.9116001, 37.4975967, 20.1637955,
2287,"14NY0257-1", 1.2426676, 21.1700172, 36.8728065, 15.9685516,
2288,"14NY0343-1", 1.1768376, 15.1098328, 31.8323517, 17.3818207,
2289,"14NY0126-2", 1.2070203, 20.8500614, 31.3771019, 9.6056862,
2290,"14NY0282-2", 1.2654107, 20.9362812, 35.0289955, 14.5043640,
2291,"14NY0372-2", 1.2560759, 12.2235460, 28.3027992, 16.9957123,
2292,"14NY0319-1", 1.2196327, 17.8154335, 36.1623230, 17.4105606,
2293,"14NY0348-1", 1.1233423, 8.8279724, 19.4477005, 13.1004143,
2294,"14NY0306-1", 1.2159321, 17.0429211, 36.0534554, 19.7350082,
2295,"14NY0244-1", 1.2456872, 17.5325584, 28.1041870, 11.4950485,
2296,"14NY0164-1", 1.2998945, 19.3002319, 31.1166077, 11.9080391,
2297,"14NY0360-1", 1.2406249, 14.2260408, 30.3756905, 16.7503204,
2298,"14NY0261-2", 1.2731800, 25.6778660, 40.1428909, 13.6889763,
2299,"14NY0275-2", 1.2662228, 16.4754314, 30.7981567, 14.5153351,
2300,"14NY0189-2", 1.2305124, 13.3686781, 33.4448586, 19.7227173,
2301,"14NY0476-1", 1.2062275, 17.8433418, 29.7062416, 11.3492966,
2302,"14NY0374-1", 0.8847668, 5.3069458, 9.4969492, 3.9789124,
2303,"14NY0445-1", 1.2036177, 16.7841835, 34.5858040, 16.4323196,
2304,"14NY0293-2", 1.1258665, 15.8225403, 18.4810181, 1.3772545,
2305,"14NY0242-1", 1.2462685, 16.1832504, 24.6208344, 7.9439774,
2306,"14NY0368-1", 1.0110629, 5.7790489, 15.2774687, 10.2112579,
2307,"14NY0351-2", 1.2008251, 15.4079933, 33.3149223, 18.3607788,
2308,"14NY0356-2", 1.1918150, 16.8738060, 31.2068329, 13.1639671,
2309,"14NY0385-1", 1.1847187, 15.4064884, 31.1629639, 16.1175461,
2310,"14NY0270-2", 1.1592890, 8.0390530, 21.0897141, 15.0724258,
2311,"14NY0408-2", 1.1966288, 19.7776051, 34.3677406, 14.0542107,
2312,"14NY0458-1", 1.2498525, 22.8181725, 35.1195984, 12.2465439,
2313,"14NY0342-2", 1.1429430, 12.6473618, 32.8668289, 19.3449860,
2314,"14NY0332-1", 1.0856910, 5.4301338, 19.2666206, 15.1969986,
2315,"14NY0350-2", 1.0397847, 8.8701572, 14.8099756, 5.5284958,
2316,"14NY0378-2", 1.2223810, 16.7578354, 31.6397552, 14.8655472,
2317,"14NY0403-2", 1.2086763, 14.3909187, 29.8450317, 15.0795364,
2318,"14NY0496-1", 1.1846212, 14.5326757, 29.7422981, 14.9919128,
2319,"14NY0129-1", 1.0980062, 15.2525082, 38.6160660, 20.5636215,
2320,"14NY0354-2", 1.2581661, 28.3532658, 37.5433884, 8.5347176,
2321,"14NY0447-1", 1.2378018, 11.3937941, 35.9698601, 25.8470383,
2322,"14NY0380-2", 1.2138866, 13.7406464, 25.8358650, 11.9769936,
2323,"14NY0285-2", 1.2809461, 37.9245377, 37.4268417,-0.7352448,
2324,"14NY0452-1", 1.2332593, 19.3461285, 33.8491020, 15.6888809,
2325,"14NY0106-2", 1.2236853, 17.0874786, 25.4277077, 9.3340836,
2326,"14NY0312-2", 1.2131044, 19.9262962, 25.4740944, 4.0561409,
2327,"14NY0192-1", 1.1994091, 19.4255733, 29.7591362, 10.2698250,
2328,"14NY0278-2", 1.1962672, 22.2527733, 24.2444191, 0.5983772,
2329,"14NY0259-1", 1.1955752, 22.2069225, 36.5418129, 13.1245270,
2330,"14NY0227-1", 1.2248759, 20.1706848, 34.0325661, 13.4948425,
2331,"14NY0272-1", 1.1723764, 15.1501827, 23.7956352, 10.1038132,
2332,"14NY0425-2", 1.2452031, 20.4859676, 32.5981750, 11.7187386,
2333,"14NY0335-1", 1.2412114, 19.9296951, 35.8599014, 15.7388000,
2334,"14NY0462-2", 1.1887555, 22.2650242, 33.2800140, 9.2454147,
2335,"14NY0405-1", 1.2736804, 33.6518555, 31.1758995,-4.0334854,
2336,"14NY0291-2", 1.2446690, 24.0903072, 41.5129967, 17.3953781,
2337,"14NY0189-1", 1.2430574, 13.2963305, 33.6613007, 20.4797821,
2338,"14NY0143-1", 0.8597025, 8.3439817, 6.1809731,-2.7477570,
2339,"14NY0303-1", 1.1889799, 18.9359550, 25.8123627, 5.7773933,
2340,"14NY0258-1", 1.1137938, 8.5785236, 23.0056953, 14.8429413,
2341,"14NY0241-2", 1.1401311, 13.4158230, 29.2690697, 16.4696121,
2342,"14NY0401-2", 1.1542222, 16.7564087, 36.7643661, 19.5322189,
2343,"14NY0382-1", 1.2131771, 16.5100784, 29.2740326, 12.1651764,
2344,"14NY0413-1", 1.0566827, 3.9204350, 15.2154608, 14.2228317,
2345,"14NY0367-1", 1.1796529, 17.2308846, 28.0740318, 10.8192253,
2346,"14NY0347-2", 1.1368386, 17.1233463, 23.2611046, 5.5344429,
2347,"14NY0341-2", 0.9124562, 19.3036003, 9.3250856,-11.7204361,
2348,"14NY0442-1", 1.0856891, 13.3773117, 20.8401184, 7.6214294,
2349,"14NY0267-2", 1.2053767, 15.7137165, 29.5756721, 13.2232590,
2350,"14NY0310-1", 1.2141014, 16.2408638, 33.7540665, 17.8330841,
2351,"14NY0262-2", 1.2432150, 28.5111732, 34.0078049, 5.4924278,
2352,"14NY0337-2", 1.2358027, 19.7355576, 26.4749603, 6.9545593,
2353,"14NY0319-2", 1.2139457, 17.1259766, 35.7982979, 18.6730042,
2354,"14NY0360-2", 1.2461820, 14.7308044, 32.5333214, 18.6118011,
2355,"14NY0266-1", 1.1942003, 9.0773849, 25.7754402, 18.4236832,
2356,"14NY0288-2", 1.2012887, 22.9460716, 31.0262070, 7.0119324,
2357,"14NY0172-2", 1.2850093, 25.7359791, 33.4047508, 5.0709152,
2358,"14NY0351-1", 1.2121048, 22.5490208, 30.0237083, 5.7368584,
2359,"14NY0229-2", 1.2283854, 15.3299923, 30.1187134, 14.9386597,
2360,"14NY0386-2", 1.2137994, 10.3646049, 22.1036568, 13.0386276,
2361,"14NY0396-2", 1.1607674, 6.7040510, 26.4100418, 20.5153046,
2362,"14NY0112-1", 1.2067225, 22.2974014, 33.3552208, 11.7459373,
2363,"14NY0283-1", 1.1696794, 12.7875357, 21.1432571, 9.0582581,
2364,"14NY0280-2", 1.1968415, 19.7988529, 29.8689613, 9.9434776,
2365,"14NY0342-1", 1.1409962, 11.4356222, 30.4535866, 19.0819778,
2366,"14NY0268-2", 1.2387164, 16.3678799, 35.7382584, 19.8899384,
2367,"14NY0280-1", 1.1861286, 19.4145718, 28.3312759, 8.8201637,
2368,"14NY0495-1", 1.2200967, 17.1530571, 31.8448753, 13.7678452,
2369,"14NY0209-2", 1.1408895, 20.3229923, 32.8038101, 11.1603088,
2370,"14NY0436-1", 1.4380538, 24.3840752, 32.3097420, 6.6747894,
2371,"14NY0136-1", 1.1949350, 19.5115108, 37.4045525, 17.7507019,
2372,"14NY0208-2", 1.1999190, 18.4970875, 36.7594490, 20.0889893,
2373,"<none>", 1.1229974,-104.1311493,-123.2068863,-16.0285034,
2374,"<none>", 1.1226467,-104.2668686,-123.2476807,-15.9764595,
2375,"15W3764-27", 1.0835333, 11.7117748, 22.9782524, 13.8400192,
2376,"15W1332-1", 1.1851736, 24.7921410, 32.3218117, 8.2971764,
2377,"15W3807-18", 1.2217450, 15.8482637, 32.2760506, 17.7798920,
2378,"15W3766-15", 1.1787901, 13.3803816, 25.7994957, 14.0586205,
2379,"15W1334-45", 1.2786731, 16.0332680, 41.0573769, 21.9000854,
2380,"15W3805-30", 1.0711012, 8.7532034, 32.7762985, 22.7358780,
2381,"15W1332-1", 1.1684389, 26.9560852, 36.9759140, 10.5573311,
2382,"15W3608-35", 1.1017336, 12.8573036, 39.2922478, 23.4137421,
2383,"15W3602-30", 1.0857744, 6.3719101, 26.6302299, 20.0526047,
2384,"15W1327-2", 1.1090119, 26.8634167, 36.6390953, 9.4292526,
2385,"15W3766-30", 1.2153509, 15.3492918, 37.0211105, 22.4803543,
2386,"15W3767-35", 1.0879790, 11.2345085, 39.7357292, 23.5195541,
2387,"15W3805-45", 1.1853679, 15.2431784, 33.4283829, 11.5705948,
2388,"15W3809-35", 1.0762361, 11.2051926, 35.9041290, 24.6251602,
2389,"15W3604-18", 0.9753085, 4.3591423, 15.8649969, 14.8160095,
2390,"15W3607-", 1.1280797, 7.5544910, 28.9103088, 22.2680283,
2391,"15W3607-24", 1.1282043, 7.8125439, 29.1106033, 22.1822128,
2392,"15W3608-18", 1.2035661, 13.2256155, 30.6752014, 18.2496109,
2393,"15W1326-1", 1.2055440, 27.3618889, 35.2182350, 8.4612732,
2394,"15W3604-35", 1.0441291, 9.8841887, 38.9628487, 27.2177734,
2395,"15W3601-35", 1.0763359, 8.7127323, 32.9697800, 21.5787888,
2396,"15W3961-15", 1.0418148, 6.1754408, 9.2447863, 5.4965744,
2397,"15W3604-21", 1.1012044, 7.7253866, 23.4833336, 18.7710495,
2398,"15W3965-35", 1.1607512, 24.3490601, 38.9584732, 11.2532082,
2399,"15W3965-24", 1.1661097, 11.9262171, 23.7382965, 12.2251930,
2400,"15W3763-15", 1.1215132, 9.1927567, 9.5119200, 3.0013313,
2401,"15W3809-45", 1.1906464, 15.4052010, 33.0449905, 13.1989021,
2402,"15W3809-18", 1.1346781, 10.0184345, 21.0352249, 13.9995766,
2403,"15W2219-2", 1.0622807, 13.5255594, 23.1384125, 9.8855019,
2404,"15W1326-1", 1.1019794, 25.6575699, 35.6240044, 9.8440857,
2405,"15W3803-15", 1.1066879, 6.9824858, 14.5050650, 10.1213264,
2406,"15W3604-27", 1.0510855, 6.9784718, 26.3768501, 21.9812775,
2407,"15W3763-15", 1.2173635, 16.5800400, 27.4557533, 12.5405159,
2408,"15W3766-18", 1.2080500, 15.7427483, 29.9425392, 15.4823303,
2409,"15W0751", 1.2832774, 21.7118397, 34.0719604, 13.0985184,
2410,"15W3805-15", 1.1087542, 8.8946419, 9.6666937, 4.0187454,
2411,"15W3806-30", 1.1011717, 12.8479633, 36.2693291, 22.4028549,
2412,"15W3765-21", 1.1210493, 11.6714811, 17.1504440, 5.2850418,
2413,"15W3601-27", 1.0933719, 11.0041265, 32.9485970, 20.8034592,
2414,"15W3806-24", 1.1290450, 13.3516483, 36.0462875, 24.1282196,
2415,"15W3763-18", 1.1323355, 12.8803902, 34.2791176, 20.9972382,
2416,"15W1331", 1.1758691, 28.1163254, 36.2519646, 8.1701584,
2417,"15W1334-45", 1.2506398, 12.7733021, 34.1449356, 15.8002548,
2418,"15W3765-18", 1.0198146, 6.3157949, 7.9023848, 2.4127998,
2419,"15W3961-24", 1.0998805, 13.1930161, 31.1847954, 18.6387100,
2420,"15W1332-45", 1.2887875, 15.4089165, 35.2993736, 14.3380585,
2421,"15W3805-21", 1.0849721, 9.5556288, 22.8060570, 14.8745117,
2422,"15W1325-45", 1.2514653, 16.9912510, 35.5474434, 13.5411797,
2423,"15W3805-24", 1.0559123, 8.4714518, 24.5746651, 17.0434113,
2424,"<none>", 1.1231446,-103.9148636,-123.0101242,-16.2863274,
2425,"<none>", 1.1197165,-104.4053116,-123.3471985,-15.8995361,
2426,"<none>", 1.1223893,-103.9965439,-122.9293747,-16.0153580,
2427,"15W3607-18", 1.1076208, 9.0150719, 17.7351227, 11.5465469,
2428,"15W3431-1", 1.1914209, 8.5070419, 22.0201645, 14.8587646,
2429,"15W3601-45", 1.1958834, 13.4778728, 33.2305717, 13.4124603,
2430,"15W3765-27", 1.1785455, 15.8070393, 29.4132423, 13.7859688,
2431,"15W3764-18", 1.0672648, 7.2338095, 14.0133696, 9.8060226,
2432,"15W3764-21", 1.0662570, 7.2129717, 16.7048340, 12.5101128,
2433,"15W1331-45", 1.2794132, 16.2299976, 37.0444717, 17.8644638,
2434,"15W3803-45", 1.1430144, 11.6771336, 27.6817131, 10.3737946,
2435,"15W2206-2", 1.2447115, 12.0598450, 23.6703224, 12.3564148,
2436,"15W1327-45", 1.2877582, 21.6153584, 40.8416214, 15.7283173,
2437,"15W3603-24", 1.2239407, 17.0549946, 38.2296524, 20.3816833,
2438,"15W3809-15", 1.1315346, 8.9375372, 13.8055563, 8.9157181,
2439,"15W3807-27", 1.1523860, 9.9494810, 29.9337234, 20.9368439,
2440,"15W2409-2", 1.2776933, 14.1558228, 30.5370293, 18.4328690,
2441,"15W2225-2", 1.2431296, 9.0743399, 29.2058296, 22.3312302,
2442,"15W3602-21", 1.0408007, 7.5082626, 18.9743690, 13.6108437,
2443,"15W1329-45", 1.2504429, 5.3137665, 36.2999382, 29.1796265,
2444,"15W1326-2", 1.1685487, 25.7503510, 35.3065758, 9.5573349,
2445,"15W3962-24", 1.1270357, 10.3661003, 41.1867332, 28.5680389,
2446,"15W1333-2", 1.0997897, 26.2546864, 37.5654869, 10.5733261,
2447,"15W2230-2", 1.2036128, 11.5051546, 30.5056114, 20.2096481,
2448,"15W3807-45", 1.2095461, 11.5238819, 30.9325676, 12.8753700,
2449,"15W3766-35", 1.0970849, 12.6328526, 41.3740311, 27.0299072,
2450,"15W2217-2", 1.1893735, 4.6019459, 22.5265198, 20.2357635,
2451,"15W1322-21", 1.1065227, 3.9965248, 15.3326254, 12.9342461,
2452,"15W1208", 1.1389842, 14.1909599, 32.3521194, 18.0665741,
2453,"15W1327-1", 1.1670607, 18.5548878, 26.5012665, 8.7901955,
2454,"15W3337-2", 1.2018576,-0.1214657, 14.7132711, 17.4567032,
2455,"15W3806-21", 1.1693717, 14.1876793, 31.5207329, 18.0014877,
2456,"15W3037-2", 1.2896471, 11.9381704, 29.9643898, 19.2799454,
2457,"15W2407-1", 1.1568173, 1.2640362, 18.8451576, 20.0763474,
2458,"15W3803-21", 0.9883341, 3.0972862, 14.6864080, 13.4945869,
