
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDP_ALLSAMPLES_INCLVAL_WSMDP2021SH2SUPLS.ANL  Predicted Value File
File Date:      Wed Mar 03 10:55:34 2021
Last Update:    Wed Mar 03 10:55:34 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        4558            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        4558 of 4558

"Position","Sample Number","AveFructose","AveGlucose","AveSucrose","AveTotalSugar",
2539,"15W3967-27", 8.2325325, 8.0909510, 21.7324944, 31.7394371,
2540,"15W3601-21", 7.7296095, 7.2737432, 23.6532955, 39.8184433,
2541,"15W3766-27", 8.6266584, 8.4291716, 20.3382339, 25.2946548,
2542,"15W3969-35", 8.4595718, 8.3443708, 20.7887230, 10.7346268,
2543,"15W3965-21", 7.5900335, 7.1747384, 24.1772308, 41.4814568,
2544,"15W3967-24", 7.9226966, 7.5943522, 22.8770199, 33.6595497,
2545,"15W1327-45", 8.0636148, 7.7247229, 21.9317093, 9.4686928,
2546,"15W1326-2", 8.1059179, 7.8673034, 22.1961765, 36.5758591,
2547,"15W3961-45", 7.5219793, 7.2166805, 23.6430511, 0.7694473,
2548,"15W3809-24", 7.7652483, 7.5383186, 23.2774754, 37.3280602,
2549,"15W3607-15", 7.2176657, 6.6645403, 25.5353813, 50.9773178,
2550,"15W3962-27", 8.5718641, 8.3561764, 20.5409546, 25.8081627,
2551,"15W1332-2", 8.3670311, 8.1664038, 21.3234024, 34.7539520,
2552,"15W2210-2", 7.0957971, 6.2201319, 26.0933914, 42.7520599,
2553,"15W3765-24", 7.5102315, 7.0386119, 24.3559151, 37.0211525,
2554,"15W3607-45", 7.4869099, 7.1954432, 23.7547150, 8.3584747,
2555,"15W3766-21", 8.5125256, 8.3179636, 20.8253040, 31.3677292,
2556,"15W3602-27", 8.0309153, 7.8350725, 22.4104156, 31.7725105,
2557,"15W3766-45", 8.1776657, 7.9016800, 21.5180073, 9.7477970,
2558,"15W3764-24", 7.9723606, 7.7134929, 22.6821995, 34.2700043,
2559,"15W3962-35", 8.3534031, 8.2078018, 21.0381851, 8.9791279,
2560,"15W3969-21", 8.1917686, 7.9500766, 21.9113617, 30.2923431,
2561,"15W3608-30", 8.1482487, 7.9334507, 21.8749275, 23.8249397,
2562,"15W3805-27", 8.2130985, 8.0377417, 21.8164539, 32.3533745,
2563,"15W3763-30", 8.0730066, 7.8072257, 22.2684383, 30.7685261,
2564,"15W3961-21", 7.9502077, 7.6487160, 22.8617859, 40.8462715,
2565,"15W0756", 8.3072090, 7.9138327, 21.6388988, 35.4113274,
2566,"15W1331-45", 7.9490814, 7.6482182, 22.3348789, 13.0490551,
2567,"15W1326-45", 8.3235168, 8.0677853, 21.0886784, 15.6184750,
2568,"15W3962-30", 8.6125364, 8.4256229, 20.4126015, 21.7788200,
2569,"15W1325", 8.4588070, 8.2688427, 20.9176559, 28.9050293,
2570,"15W3807-35", 7.7985368, 7.7801294, 22.7810135, 11.0354595,
2571,"<none>", 7.7965012, 7.7802315, 23.3963203, 120.0330276,
2572,"<none>", 7.7921095, 7.7939048, 23.3858032, 120.1199265,
2573,"<none>", 7.7970514, 7.7835593, 23.3888302, 119.9873047,
2574,"15W3607-18", 7.5828123, 7.2551374, 24.2181778, 47.5127068,
2575,"15W3431-1", 7.4184122, 7.2249098, 24.3521709, 39.4321365,
2576,"15W3601-45", 7.5410156, 7.2166963, 23.5941105, 5.4825172,
2577,"15W3765-27", 7.7475123, 7.3959875, 23.3669281, 28.1832733,
2578,"15W3764-18", 7.3775959, 6.7918549, 25.0354881, 44.0512199,
2579,"15W3764-21", 7.4483929, 6.9596782, 24.6856594, 42.5307999,
2580,"15W1331-45", 8.3461170, 8.0515175, 21.0153084, 14.2750549,
2581,"15W3803-45", 7.2998009, 7.0073171, 24.3526821, 4.3403931,
2582,"15W2206-2", 7.6223397, 7.0545301, 24.0122585, 35.9639778,
2583,"15W1327-45", 7.9270687, 7.6280880, 22.4291878, 15.4524002,
2584,"15W3603-24", 8.1917486, 7.8227410, 22.0071526, 30.2107124,
2585,"15W3809-15", 7.7095561, 7.5071540, 23.6880646, 52.0851326,
2586,"15W3807-27", 7.6319427, 7.3262262, 23.7103710, 31.5773392,
2587,"15W2409-2", 8.4128056, 8.0735359, 21.2213669, 34.5913277,
2588,"15W2225-2", 8.5513763, 8.2356071, 20.8509331, 38.0857201,
2589,"15W3602-21", 7.7817707, 7.5413566, 23.3689632, 38.4201317,
2590,"15W1329-45", 8.1460161, 7.8319225, 21.8051128, 19.6584110,
2591,"15W1326-2", 8.2882795, 8.0688553, 21.5480175, 33.9601860,
2592,"15W3962-24", 8.4497042, 8.3177509, 20.9023895, 26.2977676,
2593,"15W1333-2", 8.3949718, 8.2341328, 21.2115097, 32.7763786,
2594,"15W2230-2", 8.2710142, 8.0720282, 21.5525208, 34.3440704,
2595,"15W3807-45", 7.4041309, 7.1185250, 23.9477882, 5.3021049,
2596,"15W3766-35", 8.7440319, 8.5876770, 19.9333191, 16.5577869,
2597,"15W2217-2", 8.0140152, 7.7199898, 22.6741371, 48.4755859,
2598,"15W1322-21", 7.3192372, 6.6639786, 25.2476921, 43.9754906,
2599,"15W1208", 8.0034733, 7.7356811, 22.6466560, 34.5167618,
2600,"15W1327-1", 7.6665492, 7.3666172, 23.7074566, 39.8480453,
2601,"15W3337-2", 8.2126741, 7.9153080, 22.0214329, 42.9614868,
2602,"15W3806-21", 7.8370643, 7.5363398, 23.1194038, 34.6966133,
2603,"15W3037-2", 8.4723454, 8.1222324, 21.0357838, 33.7307243,
2604,"15W2407-1", 8.2071276, 8.0333347, 21.8854046, 42.2882957,
2605,"15W3803-21", 7.2253685, 6.5552917, 25.5308151, 42.4277992,
2606,"15W2818", 7.3357487, 7.3039656, 24.4905071, 45.6260338,
2607,"15W3604-15", 7.3650141, 6.8476176, 24.9837341, 48.5352631,
2608,"15W3207-1", 8.2003794, 8.0506229, 21.8916054, 38.9398880,
2609,"15W3765-15", 7.5266247, 7.1681213, 24.4712162, 51.8723831,
2610,"15W3807-21", 7.6193962, 7.2448997, 23.8576508, 36.8483276,
2611,"15W3604-24", 7.8838882, 7.6562729, 22.9187889, 37.0905991,
2612,"15W1332-45", 8.0341272, 7.7385731, 21.9064751, 7.1847286,
2613,"15W2816-2", 7.9463606, 7.8563938, 22.6185074, 41.7651749,
2614,"15W1325-45", 8.3211870, 8.0134029, 21.1074028, 15.5366402,
2615,"15W3763-27", 7.6594052, 7.3895893, 23.5770435, 32.4255180,
2616,"15W3604-45", 7.5249100, 7.2169895, 23.6997643, 7.6846790,
2617,"15W2431-2", 8.1969824, 7.8517714, 22.0409565, 40.0818596,
2618,"15W3162-2", 6.8800573, 5.9438205, 26.8905373, 46.9183807,
2619,"15W3763-18", 7.8176866, 7.4911013, 23.4247742, 47.0353355,
2620,"15W3141", 8.3921585, 8.1793699, 21.1978741, 40.6802521,
2621,"15W1333-45", 8.2281389, 7.9521890, 21.3011684, 10.2464066,
2622,"15W1335-45", 8.0645504, 7.6966825, 22.0609989, 15.3657093,
2623,"15W3962-18", 8.2847338, 8.0413380, 21.5972195, 31.9982357,
2624,"15W3602-45", 7.3955846, 7.1094003, 24.0892830, 8.2970715,
2625,"15W3607-21", 7.5013056, 7.2077856, 24.2135792, 36.7551270,
2626,"15W1333-2", 7.7939129, 7.5266323, 23.3220444, 40.9581947,
2627,"15W3763-45", 7.8249617, 7.5033503, 22.7086639, 6.1385803,
2628,"15W2403-2", 8.3594780, 8.2833929, 21.3711624, 39.0497818,
2629,"15W1327-1", 8.0512400, 7.8237720, 22.3721600, 35.5938530,
2630,"15W1328-45", 7.5328293, 7.0651226, 23.9873409, 21.0979805,
2631,"15W2227-2", 8.3385897, 8.2038460, 21.3208275, 34.0964928,
2632,"15W3604-30", 7.2192087, 7.1475873, 24.7931671, 36.3110199,
2633,"15W1325", 8.0941181, 7.8771563, 22.2030087, 33.9396477,
2634,"15W3607-35", 8.0654182, 8.0050411, 22.0770645, 17.4944229,
2635,"15W2203-2", 8.3915300, 8.1800194, 21.2458229, 39.0538712,
2636,"15W3765-30", 7.8683748, 7.5489788, 22.9862499, 30.7077236,
2637,"15W3962-12", 7.9796162, 7.5578451, 22.6867294, 33.6742554,
2638,"15W3767-15", 6.9542980, 6.0111122, 26.7152996, 47.2384682,
2639,"15W1328-45", 8.3890238, 8.0622606, 20.9327393, 14.4388618,
2640,"15W3608-21", 7.8631530, 7.6577744, 22.9409485, 31.7967930,
2641,"15W3764-45", 7.2615981, 6.9601665, 24.5597458, 12.8794136,
2642,"15W1333-1", 7.7167253, 7.4170084, 23.5340214, 38.3167572,
2643,"15W3967-45", 7.4371591, 7.2327476, 23.9026985, 17.1580486,
2644,"15W3962-45", 8.1724205, 7.8721852, 21.5212746, 6.6551571,
2645,"15W3807-15", 7.6605091, 7.4423289, 23.8980312, 52.5954094,
2646,"15W3965-27", 7.7440538, 7.3717957, 23.5376911, 36.2302780,
2647,"15W3602-15", 6.9144611, 6.0616226, 26.7725277, 50.2933083,
2648,"15W2618", 7.4323430, 6.7523179, 24.7821026, 37.9744377,
2649,"15W2801-2", 7.4867363, 7.4680567, 23.9441376, 44.3564148,
2650,"15W3608-45", 7.5902710, 7.2773552, 23.4090233, 3.4044342,
2651,"15W3767-45", 7.9360991, 7.6801023, 22.2774696, 4.0499954,
2652,"15W3601-18", 7.4803243, 6.9988742, 24.6039925, 48.3649139,
2653,"15W3961-15", 7.7840714, 7.3252983, 23.4541798, 39.5970421,
2654,"15W3608-24", 8.2429953, 8.1481743, 21.5285835, 26.4110985,
2655,"15W3967-15", 7.4084454, 6.8728738, 24.9195023, 46.9695587,
2656,"15W3601-15", 6.9441633, 6.0821824, 26.7135239, 48.9315262,
2657,"15W3965-18", 6.8700657, 5.8660707, 27.0828056, 47.4861565,
2658,"15W3967-35", 7.6255336, 7.6931353, 23.2128487, 12.6769886,
2659,"15W3965-30", 8.2430725, 8.0978699, 21.5232430, 17.4057808,
2660,"15W1336-45", 7.7780814, 7.4268289, 23.1396294, 21.2562199,
2661,"15W3969-15", 7.4106455, 6.8308678, 24.9473972, 48.6760979,
2662,"15W3767-27", 8.3104477, 8.1006775, 21.4627247, 28.5649490,
2663,"15W3805-15", 7.2481828, 6.6017404, 25.5009480, 49.5403481,
2664,"15W2213-2", 7.7472463, 7.3076468, 23.6235561, 41.8311119,
2665,"15W3806-27", 8.0482817, 7.8056622, 22.2996387, 29.7799664,
2666,"15W3355-1", 7.8460083, 7.3675470, 23.3855686, 41.3420601,
2667,"15W3961-35", 8.4519529, 8.3350391, 20.8628235, 21.4356937,
2668,"15W3764-35", 7.8320842, 7.8502479, 22.7608910, 20.3559723,
2669,"15W3961-30", 8.4747400, 8.3351688, 20.9128456, 28.5032501,
2670,"15W2558-2", 7.1027236, 6.1821961, 26.1496868, 45.3280640,
2671,"15W3969-18", 7.7838912, 7.4209952, 23.3911591, 37.8306618,
2672,"15W3602-24", 8.0331163, 7.8503613, 22.4791832, 36.9157982,
2673,"15W1333-1", 8.0969772, 7.9589915, 22.1224937, 32.2338142,
2674,"15W2336-2", 7.5566411, 6.9668350, 24.3590660, 42.2126694,
2675,"15W2560-1", 8.0272093, 7.7251048, 22.6359138, 45.9328384,
2676,"15W3602-18", 7.5964942, 7.1628666, 24.0863590, 39.5051880,
2677,"15W1331", 8.0051041, 7.7440090, 22.5342617, 35.4504128,
2678,"15W3765-35", 8.2605858, 8.1658325, 21.3819084, 15.0327282,
2679,"15W2536-2", 8.6629171, 8.4732380, 20.2730179, 31.0977383,
2680,"15W3806-18", 7.8557873, 7.5595188, 23.0421391, 35.0915146,
2681,"15W3763-24", 8.6101875, 8.4510908, 20.4453106, 34.9689674,
2682,"15W1326-45", 8.2692270, 7.9971924, 21.2731628, 15.2605362,
2683,"15W3764-15", 7.9269094, 7.4746699, 22.9512978, 34.7267838,
2684,"15W3608-27", 8.0415096, 7.8038096, 22.3015556, 30.0516014,
2685,"15W3806-35", 7.8503675, 7.7479501, 22.6568642, 25.7082558,
2686,"15W3967-27", 8.2325325, 8.0909510, 21.7324944, 31.7394371,
2687,"15W3601-21", 7.7296095, 7.2737432, 23.6532955, 39.8184433,
2688,"15W3766-27", 8.6266584, 8.4291716, 20.3382339, 25.2946548,
2689,"15W3969-35", 8.4595718, 8.3443708, 20.7887230, 10.7346268,
2690,"15W3965-21", 7.5900335, 7.1747384, 24.1772308, 41.4814568,
2691,"15W3967-24", 7.9226966, 7.5943522, 22.8770199, 33.6595497,
2692,"15W1327-45", 8.0636148, 7.7247229, 21.9317093, 9.4686928,
2693,"15W1326-2", 8.1059179, 7.8673034, 22.1961765, 36.5758591,
2694,"15W3961-45", 7.5219793, 7.2166805, 23.6430511, 0.7694473,
2695,"15W3809-24", 7.7652483, 7.5383186, 23.2774754, 37.3280602,
2696,"15W3607-15", 7.2176657, 6.6645403, 25.5353813, 50.9773178,
2697,"15W3962-27", 8.5718641, 8.3561764, 20.5409546, 25.8081627,
2698,"15W1332-2", 8.3670311, 8.1664038, 21.3234024, 34.7539520,
2699,"15W2210-2", 7.0957971, 6.2201319, 26.0933914, 42.7520599,
2700,"15W3765-24", 7.5102315, 7.0386119, 24.3559151, 37.0211525,
2701,"15W3607-45", 7.4869099, 7.1954432, 23.7547150, 8.3584747,
2702,"15W3766-21", 8.5125256, 8.3179636, 20.8253040, 31.3677292,
2703,"15W3602-27", 8.0309153, 7.8350725, 22.4104156, 31.7725105,
2704,"15W3766-45", 8.1776657, 7.9016800, 21.5180073, 9.7477970,
2705,"15W3764-24", 7.9723606, 7.7134929, 22.6821995, 34.2700043,
2706,"15W3962-35", 8.3534031, 8.2078018, 21.0381851, 8.9791279,
2707,"15W3969-21", 8.1917686, 7.9500766, 21.9113617, 30.2923431,
2708,"15W3608-30", 8.1482487, 7.9334507, 21.8749275, 23.8249397,
2709,"15W3805-27", 8.2130985, 8.0377417, 21.8164539, 32.3533745,
2710,"15W3763-30", 8.0730066, 7.8072257, 22.2684383, 30.7685261,
2711,"15W3961-21", 7.9502077, 7.6487160, 22.8617859, 40.8462715,
2712,"15W0756", 8.3072090, 7.9138327, 21.6388988, 35.4113274,
2713,"15W1331-45", 7.9490814, 7.6482182, 22.3348789, 13.0490551,
2714,"15W1326-45", 8.3235168, 8.0677853, 21.0886784, 15.6184750,
2715,"15W3962-30", 8.6125364, 8.4256229, 20.4126015, 21.7788200,
2716,"15W1325", 8.4588070, 8.2688427, 20.9176559, 28.9050293,
2717,"15W3807-35", 7.7985368, 7.7801294, 22.7810135, 11.0354595,
2718,"<none>", 7.7967467, 7.7943697, 23.3719482, 119.4883804,
2719,"<none>", 7.8047833, 7.7886658, 23.3678856, 118.8277435,
2720,"15W3140-2", 9.1105852, 8.8340578, 19.0691757, 35.3078728,
2721,"15W3214-2", 6.7140956, 5.6035757, 27.4798508, 44.3615646,
2722,"15W2934", 8.9470530, 8.6573124, 19.6174431, 30.3580742,
2723,"15W2613-2", 8.5383253, 8.1549492, 20.9111271, 31.3739452,
2724,"15W3368", 8.4314680, 7.9386425, 21.4941311, 39.7495499,
2725,"15W2830-2", 7.6129980, 7.4416561, 23.6605854, 37.6385956,
2726,"15W2602-2", 6.8407950, 5.7807050, 26.9819775, 39.7998848,
2727,"15W2428-2", 6.7591772, 5.6622357, 27.2840462, 39.6923828,
2728,"15W2351-2", 9.1634369, 8.9009104, 18.7883205, 28.5013046,
2729,"15W2731-2", 8.8363590, 8.5972557, 19.7647247, 25.5809631,
2730,"15W2750-2", 9.0420132, 8.7529087, 19.3019924, 38.5061798,
2731,"15W2770-2", 7.0862999, 6.3569736, 25.8777103, 33.3662758,
2732,"15W2339-2", 9.3698235, 9.1367302, 18.0928497, 22.9472618,
2733,"15W2767", 9.1135569, 8.8168507, 19.0956421, 41.1806679,
2734,"15W2354", 7.3839741, 6.4507484, 25.0619507, 36.7837944,
2735,"15W3157-1", 8.3387260, 7.9737282, 21.5489197, 31.8604889,
2736,"15W2817-1", 8.4246645, 8.2022333, 21.0897141, 33.3862953,
2737,"15W3136-2", 8.7323437, 8.3565998, 20.2780209, 33.1283188,
2738,"15W2401-2", 9.0834217, 8.8437243, 19.1921196, 37.6379128,
2739,"15W2362-2", 7.4576712, 6.9128089, 24.5528927, 36.3299980,
2740,"15W2569-1", 8.5214767, 8.0078354, 21.0214691, 27.0812531,
2741,"15W3421", 8.3456087, 8.0462523, 21.6173706, 43.3285599,
2742,"15W2768-2", 7.4577832, 7.0968342, 24.4182949, 36.6721916,
2743,"15W3014", 8.6358986, 8.3374090, 20.7275009, 49.3059158,
2744,"15W3040-2", 8.9903240, 8.6826658, 19.5045967, 32.5214500,
2745,"15W3170-2", 7.5316200, 7.0480571, 24.3487206, 39.3425903,
2746,"15W2404-1", 9.0811415, 8.8282652, 19.2397156, 36.3371162,
2747,"15W2968-1", 7.4568501, 7.1710792, 24.3624172, 39.9870491,
2748,"15W2739-2", 9.0525618, 8.8378353, 19.2781200, 36.7724991,
2749,"15W2731", 7.5992231, 6.9406047, 24.2315559, 36.1133957,
2750,"15W2830", 7.4877539, 7.2033744, 24.2377110, 38.1089439,
2751,"15W3433-1", 8.6301365, 8.3091850, 20.5966187, 22.7899246,
2752,"15W2433-2", 8.8558655, 8.6481895, 19.6504173, 29.3955631,
2753,"15W2804-2", 7.5088463, 7.0681653, 24.4564934, 44.1117020,
2754,"15W2826-1", 7.5699849, 7.4780092, 23.7807922, 35.9658737,
2755,"15W2945-2", 7.1052408, 6.2920814, 25.8407650, 35.1001358,
2756,"15W2617-1", 7.5664487, 7.3855653, 23.8755894, 40.1572266,
2757,"15W2435-1", 7.6552157, 7.3426003, 23.7378540, 40.3409348,
2758,"15W2233-1", 8.7829819, 8.3824797, 20.3090954, 40.6607666,
2759,"15W2554-1", 8.3365250, 7.9272399, 21.7381325, 41.0582314,
2760,"15W2820", 8.8461533, 8.5563087, 19.9185371, 40.2113495,
2761,"15W3004-2", 9.3200865, 9.0156384, 18.5030632, 37.5564041,
2762,"15W2570-1", 8.6835527, 8.4167032, 20.4419613, 42.5093422,
2763,"15W2235-2", 8.9521780, 8.7656841, 19.3776131, 27.3182297,
2764,"15W3213-1", 7.9813004, 7.3887672, 23.0620384, 39.8011703,
2765,"15W3164", 8.8951626, 8.5820541, 19.7145424, 33.7981949,
2766,"15W2835-2", 7.4654264, 7.0756569, 24.4425583, 37.9336472,
2767,"15W2337-2", 7.4423032, 6.9275022, 24.5428066, 34.9044380,
2768,"15W2209-2", 8.8348303, 8.4974871, 19.8823662, 31.6272774,
2769,"15W0797", 8.8809519, 8.6015730, 19.7921333, 40.1774788,
2770,"15W2352-2", 9.0326300, 8.6116447, 19.2893982, 25.1013412,
2771,"15W3169-2", 9.0591068, 8.7646751, 19.2334881, 36.9581604,
2772,"15W3143-2", 7.7280312, 7.4991064, 23.3337116, 34.4161758,
2773,"15W3413-2", 9.0592070, 8.7208939, 19.2200089, 22.4344368,
2774,"15W2416-2", 8.4768028, 8.0222826, 21.2896690, 35.0214348,
2775,"15W3168-2", 8.8321314, 8.5764589, 19.9688358, 35.6021309,
2776,"15W3163-2", 8.2700024, 7.7906685, 21.8903904, 35.8561401,
2777,"15W3167-2", 8.8635845, 8.6107283, 19.8099442, 31.1292458,
2778,"15W2608-2", 9.1175060, 8.8027325, 19.0510521, 33.8431587,
2779,"15W2929-2", 7.9338279, 7.4978795, 23.0375710, 45.3367348,
2780,"15W2537-1", 8.4939327, 8.3045702, 21.0282364, 43.1490746,
2781,"15W3041-2", 7.5589504, 7.2933359, 23.9361744, 33.8390312,
2782,"15W2410", 7.7215748, 7.5568142, 23.2600937, 31.9999466,
2783,"15W3149-1", 7.2309756, 6.4697518, 25.6233559, 46.1153793,
2784,"15W3211-1", 9.0399961, 8.7719479, 19.2217827, 28.5641308,
2785,"15W2367-2", 7.5894780, 7.2450662, 24.0247822, 42.9805222,
2786,"15W2819-2", 7.4810190, 6.9521241, 24.4061737, 30.6474781,
2787,"15W2950", 7.6275573, 7.4237051, 23.7452831, 40.7988472,
2788,"15W3363-2", 8.4790220, 8.0781240, 21.2078800, 40.2188759,
2789,"15W2828", 8.4745216, 8.0192938, 21.1886673, 32.9032173,
2790,"15W3423-1", 7.0577693, 6.2394500, 26.1025925, 36.8225250,
2791,"15W2561-2", 6.7653208, 5.7035799, 27.2609215, 45.2546692,
2792,"15W3144-1", 8.7413197, 8.4096746, 20.3003311, 38.2875595,
2793,"15W2550-2", 8.9840803, 8.7400856, 19.4643364, 38.4546890,
2794,"15W3218-2", 8.3143549, 7.7384229, 21.8119850, 34.3284721,
2795,"15W3434-1", 8.7530413, 8.4496832, 20.0662479, 32.5619354,
2796,"15W2932", 8.9814119, 8.6119862, 19.6938801, 37.3462753,
2797,"<none>", 7.8006167, 7.7838898, 23.3870869, 120.1764221,
2798,"<none>", 7.7990088, 7.7774210, 23.3975239, 120.1091614,
2799,"<none>", 7.7967019, 7.7785592, 23.4030323, 119.5680466,
2800,"15W3366-2", 8.8797188, 8.6525478, 19.5996590, 31.5200214,
2801,"15W3032-2", 8.2471447, 7.9132237, 21.7261810, 32.5160294,
2802,"15W2232-2", 8.8002691, 8.5543871, 19.7553234, 29.5446625,
2803,"15W2226-2", 7.5184679, 7.4385004, 23.8872490, 41.1392822,
2804,"15W2414-1", 8.2812366, 8.1608639, 21.4610291, 28.7433472,
2805,"15W3230-1", 8.5298424, 8.3317432, 20.5809669, 25.2562485,
2806,"15W3154-2", 8.4299679, 8.2562780, 20.9550934, 26.0589485,
2807,"15W2544-2", 7.7901602, 7.6974154, 22.9634171, 29.6776409,
2808,"15W3770-24", 7.3655996, 6.9911613, 24.6343594, 29.8193970,
2809,"15W3156-2", 8.7536469, 8.4488211, 20.0723839, 33.0721245,
2810,"15W3341-1", 8.5354548, 8.2925472, 20.8120098, 35.7524567,
2811,"14NY388-2", 8.3058434, 7.7885737, 21.8833218, 32.5105820,
2812,"15W3202-2", 8.8970165, 8.6817722, 19.4916649, 26.5094528,
2813,"15W2823-2", 8.5458927, 8.3821201, 20.5788574, 29.1573677,
2814,"14NY406-1", 7.3606381, 6.9662476, 24.8700218, 40.4090538,
2815,"15W3223-2", 8.8527708, 8.6228409, 19.7663918, 30.4472828,
2816,"15W2956-1", 7.9606876, 7.5293550, 23.0013771, 39.9164925,
2817,"15W3570-2", 8.5236931, 8.2879372, 20.7907696, 34.4308052,
2818,"15W2758-2", 7.5109744, 7.5292330, 23.7498360, 30.5648079,
2819,"15W3360-2", 8.7610426, 8.5651722, 20.0114269, 25.1456261,
2820,"15W2738-2", 7.6651211, 7.6073275, 23.2676754, 32.6080589,
2821,"15W3357-2", 8.1488342, 7.7628803, 22.3089790, 37.9304924,
2822,"14NY821-2", 7.6363816, 6.8969550, 24.2283249, 34.3979416,
2823,"15W2756-2", 8.4054260, 8.2739019, 21.0691986, 33.0353203,
2824,"15W3351-2", 8.2528086, 8.0880823, 21.6012974, 34.7407761,
2825,"15W2538-2", 8.5100250, 8.2636509, 20.7836037, 30.6641064,
2826,"15W2562-2", 8.1361609, 7.6899509, 22.0963535, 30.7489243,
2827,"15W3419-1", 8.1078253, 7.7773752, 22.1713905, 27.3992443,
2828,"15W2221-2", 8.7406044, 8.5171843, 20.0502357, 28.4351578,
2829,"15W2834-2", 8.2320518, 7.9088616, 21.7717094, 29.9018517,
2830,"15W3606-24", 7.9564772, 7.5472221, 22.7063961, 29.1428490,
2831,"15W3043", 9.0077791, 8.7769518, 19.2317390, 27.9138107,
2832,"15W2343-2", 8.6136618, 8.3965530, 20.3911266, 28.7009697,
2833,"15W2223-2", 8.6182432, 8.5201597, 20.3582745, 29.6858253,
2834,"15W3152-2", 8.5472937, 8.3202419, 20.8861599, 37.2928162,
2835,"15W2418", 8.6390905, 8.5148964, 20.3602943, 36.6690941,
2836,"15W3226-2", 8.5923319, 8.3097305, 20.5635014, 31.6603851,
2837,"15W3407-2", 7.4522190, 7.4366956, 24.0548725, 36.5634232,
2838,"15W3770-15", 7.3680673, 6.7266855, 25.2320995, 47.3448601,
2839,"15W2832-2", 8.6927643, 8.4453220, 20.1951103, 31.3807411,
2840,"15W2415-1", 8.5151129, 8.3315926, 20.7864799, 37.9857292,
2841,"15W3345-2", 8.4282179, 8.3711700, 20.9515438, 27.6932755,
2842,"15W2411-1", 8.4947815, 8.3352604, 20.8541145, 25.6309700,
2843,"15W2216-2", 8.8694973, 8.6924229, 19.5808392, 24.4024239,
2844,"15W2803-1", 8.7336950, 8.5303040, 20.1911888, 31.3040257,
2845,"15W2348-2", 8.7841263, 8.5839996, 19.8577328, 22.9894485,
2846,"15W2961-2", 8.6803226, 8.4869108, 20.1902447, 25.4499931,
2847,"15W2628-2", 9.0842705, 8.7208862, 19.0025387, 25.0359650,
2848,"15W3808-21", 8.0137787, 7.6566520, 22.5860634, 32.0687561,
2849,"14NY406-2", 8.7794981, 8.3901739, 20.1461411, 26.9763756,
2850,"15W2556-2", 7.4931836, 7.4990649, 23.7710552, 34.5174217,
2851,"15W3609-35", 8.5564270, 8.4464455, 20.4872417, 17.3874416,
2852,"15W2355-2", 8.3191605, 8.1311560, 21.4186878, 37.1674767,
2853,"15W3605-27", 8.4630556, 8.1450768, 21.0254078, 29.3370285,
2854,"15W2749-2", 8.9095802, 8.6640110, 19.5376320, 28.3504009,
2855,"15W2548-2", 8.4547234, 8.1551142, 20.9424820, 27.5725899,
2856,"15W3768-35", 8.5692062, 8.3968372, 20.3952293, 12.1750088,
2857,"15W3605-15", 7.9063778, 7.5360804, 23.0906143, 39.5927620,
2858,"15W3808-15", 7.7686644, 7.4181046, 23.4942894, 38.9286613,
2859,"15W2551-2", 8.7484808, 8.4892626, 20.0858650, 27.7732849,
2860,"15W3966", 8.6883297, 8.5622425, 19.9814301, 1.1661224,
2861,"15W2807-2", 8.5339041, 8.2355556, 20.8374519, 35.9686661,
2862,"15W2805-2", 8.7148123, 8.4712477, 20.2356834, 33.8140488,
2863,"15W2417-2", 8.3818674, 8.2790709, 21.0868511, 30.7327042,
2864,"14NY388-1", 8.7261772, 8.4250536, 20.3880634, 27.8887863,
2865,"15W3762-27", 8.7204809, 8.4985180, 20.0838432, 24.1054230,
2866,"15W2370", 8.1968880, 8.0191917, 21.7632809, 32.2914238,
2867,"15W2202-2", 8.9533234, 8.7226477, 19.3962021, 29.6360836,
2868,"15W2931-20", 8.3031502, 8.1176758, 21.4723530, 32.8111000,
2869,"15W2931-2", 8.2947798, 8.1063614, 21.4993439, 32.4042740,
2870,"15W3609-18", 7.8119836, 7.4485412, 23.2569256, 34.4686813,
2871,"15W3964-45", 7.0803108, 6.9381151, 24.8762875, 12.0541630,
2872,"15W3026-2", 9.1276312, 8.8828011, 18.8690815, 29.5239334,
2873,"15W3022-2", 8.6123781, 8.5084095, 20.3954048, 30.4872704,
2874,"15W3035-1", 8.0355291, 7.5145040, 22.4652176, 30.1020432,
2875,"15W2356-2", 8.6626368, 8.4682684, 20.2952080, 29.8997040,
2876,"15W3761-27", 8.7246342, 8.5192356, 20.0067101, 22.3631630,
2877,"15W3148-2", 8.4908590, 8.2086935, 20.9474831, 38.4903641,
2878,"15W3029-2", 7.4549880, 7.5799637, 23.8101234, 33.3763313,
2879,"15W2340-2", 8.3033047, 8.2630901, 21.4062805, 33.6446495,
2880,"15W2361-2", 8.4121027, 8.0960150, 21.0906334, 26.9052811,
2881,"15W3769-21", 8.0939121, 7.7131734, 22.3212833, 31.9884205,
2882,"15W3605-24", 7.8931661, 7.4661837, 23.0656071, 35.8882179,
2883,"15W2601-1", 8.6906357, 8.3824224, 20.2491570, 32.0752754,
