
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDPLWSPNFSTPLS_PREDA-G.ANL  Predicted Value File
File Date:      Mon Mar 22 15:16:07 2021
Last Update:    Mon Mar 22 15:16:07 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        6445            Deleted:        0
Constituents:   3               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        6445 of 6445

"Position","Sample Number","Starch","Total_Poly","WSP",
2951,"14W30907-1", 11.2609463, 21.4356594, 2.4233055,
2952,"14W32061-1", 13.1930103, 18.5064545, 2.1006012,
2953,"14W30252-1", 17.9445648, 25.2651539, 1.0975056,
2954,"14W31875-1", 18.6879673, 25.0429249, 2.5455251,
2955,"14W30260-3", 7.6348014, 19.3971939, 2.2394919,
2956,"14W30260-2", 10.9521580, 20.4546261, 1.5993578,
2957,"14W30871-1", 14.9723301, 21.3681068, 1.2927647,
2958,"14W30846-1", 8.2508984, 16.9916973, 2.6630411,
2959,"14W30846", 31.1133022, 33.8560181, 2.4287441,
2960,"14W31456-1", 19.8741798, 19.3268547, 1.7169454,
2961,"14W30849-1", 3.2262387, 13.3403645, 2.4781444,
2962,"14W31680-1", 20.9771023, 26.4413834, 2.3408124,
2963,"14W30472-1", 16.0272789, 28.9565811, 2.9467709,
2964,"14W31508-1", 13.7782860, 21.9342995, 2.8586826,
2965,"14W31035-1", 23.4787731, 18.8177547,-2.6116838,
2966,"14W31128-1", 9.7968712, 19.3985786, 3.0549769,
2967,"14W30260-1", 11.3259315, 20.9279118, 1.6900098,
2968,"14W31126", 30.2201176, 33.0343971, 1.4823325,
2969,"14W31131-1", 5.8090100, 13.8739929, 2.6295059,
2970,"14W31456", 32.7559166, 31.4626598, 1.7681091,
2971,"14W31278", 33.9468803, 33.3915596, 1.3074033,
2972,"14W30870", 32.6362648, 41.0459900, 2.7174459,
2973,"14W32107", 31.1887264, 31.9727764, 1.5023959,
2974,"14W30731", 31.7255535, 32.0594940, 1.7758758,
2975,"14W30905-1", 17.2672768, 22.7078152, 1.2685492,
2976,"14W31054", 30.6180897, 31.3076744, 1.1354558,
2977,"14W31077", 29.7053165, 31.4555836, 1.2611556,
2978,"14W31128", 29.1726551, 30.2073021, 1.2222147,
2979,"14W32061", 32.2483940, 32.9267349, 1.3502731,
2980,"14W32316", 28.4996891, 32.9594498, 1.5717075,
2981,"14W31071", 27.6719074, 30.6652622, 1.7805214,
2982,"14W30742", 33.5601501, 43.8534508, 3.4770722,
2983,"14W30736", 31.2299519, 33.3265953, 1.6971710,
2984,"14W30253-3", 19.3553448, 21.4519958,-0.5002607,
2985,"14W30905", 29.8138981, 31.3788128, 1.3850536,
2986,"14W30933-1",-0.0476136, 9.6631680, 2.2933421,
2987,"14W30258-2", 7.4188247, 6.3226814,-1.5399361,
2988,"14W31110", 32.8992271, 34.3876076, 0.8640538,
2989,"14W31455", 32.4685707, 32.1205711, 1.7013187,
2990,"14W31071-1", 1.2360620, 7.0846834, 2.0084572,
2991,"14W30304-1", 18.7647457, 25.0057430, 2.3928521,
2992,"14W30253-4", 18.9648476, 21.2014561,-0.4870057,
2993,"14W30872-1", 23.8999538, 29.7819080, 1.5512314,
2994,"14W30846-2", 4.4363465, 13.5683441, 2.5166469,
2995,"14W30316-1", 12.1022491, 19.0768852, 2.2613361,
2996,"14W30261-4", 7.5866475, 18.1502094, 1.9102540,
2997,"14W31052-1", 0.2376566, 10.2856760, 2.3695948,
2998,"14W32077-1",-2.8721924, 4.2491107, 1.7678814,
2999,"14W30946-2", 2.7092853, 7.4213657, 1.6997519,
3000,"14W31434", 33.0648918, 32.6042328, 0.9055167,
3001,"14W32121-1", 0.3552103, 1.9503553, 0.9499812,
3002,"14W30942", 30.6880665, 31.8632870, 1.8675086,
3003,"14W31444", 26.3540993, 25.6303120,-0.4517617,
3004,"14W31479", 23.8395596, 23.8027687, 0.0298946,
3005,"14W31952-1", 4.6985765, 6.7183104, 1.4033296,
3006,"14W31555-2",-5.3766756, 1.6638384, 1.7678125,
3007,"14W32301", 30.9182949, 31.6629066, 0.7943009,
3008,"14W31064", 31.7939167, 32.4759598, 1.1973274,
3009,"14W31543", 24.6140041, 26.0777931, 1.3676643,
3010,"14W32075", 19.0329590, 19.5552368,-0.1127157,
3011,"14W31542-1", 16.4203968, 27.6916409, 2.9740825,
3012,"14W32240-1",-0.5124416, 2.4391699, 1.3086164,
3013,"14W32029-1",-4.5640802, 0.5161157, 1.7476122,
3014,"14W31062", 24.7723465, 25.1931877,-0.0591843,
3015,"14W32067", 30.7786274, 29.3846493,-0.5048164,
3016,"14W31064-1", 7.0793710, 9.5229635, 1.3487163,
3017,"14W31632", 24.0541477, 24.6880455, 0.2285491,
3018,"14W31879", 31.8939533, 31.6179695, 1.1140168,
3019,"14W32240", 30.7905636, 28.7171135, 0.0506257,
3020,"14W31264", 30.7186756, 29.1135635, 0.5800721,
3021,"14W31542", 36.7531433, 44.1954880, 3.1670294,
3022,"14W30921-1", 7.6205897, 10.3600979, 1.4132841,
3023,"14W31555", 32.1239166, 32.4711456, 1.0231078,
3024,"14W31543", 28.9223270, 25.3693066, 0.0823490,
3025,"14W31840", 27.5843258, 23.6879940,-0.3660406,
3026,"14W32467", 25.8933811, 23.9060688,-0.0847869,
3027,"14W31907-1", 1.6198077, 4.9106827, 1.4672587,
3028,"14W32067-1", 1.8100748, 9.5635939, 2.0577080,
3029,"14W31065-1", 19.1866932, 24.2589016, 1.9641345,
3030,"14W30946", 32.1072006, 35.4056511, 1.8457942,
3031,"14W32301",-4.9236584, 1.5351601, 1.6597466,
3032,"14W31259-1",-1.1310201, 1.6507688, 1.1029537,
3033,"14W31342", 34.1915970, 33.8788071, 1.8853955,
3034,"14W31546", 28.9047909, 28.4386711, 0.1661652,
3035,"14W31541-1", 9.0183144, 10.0035343, 1.4658117,
3036,"14W32115-1", 3.2042613, 19.9385185, 3.2576704,
3037,"14W32347", 37.0267563, 43.8249474, 2.7185864,
3038,"14W32038", 32.1449013, 32.9908562, 0.9619721,
3039,"14W32307", 35.4215164, 42.9140015, 2.8652897,
3040,"14W31704-1", 2.5420666, 7.1830153, 1.6083479,
3041,"14W31541", 31.8274250, 30.7608280, 0.5086910,
3042,"14W32109", 30.3753300, 28.1755848, 0.3413226,
3043,"14W32075-1", 4.2701745, 9.5475073, 1.7079234,
3044,"14W31311", 28.2671909, 33.8077507, 1.2897758,
3045,"14W31068-1", 4.5182309, 7.5654268, 1.4937570,
3046,"14W32077", 33.8742256, 36.9155045, 2.0115554,
3047,"14W31907", 27.3587513, 22.5009975,-0.1604694,
3048,"14W31668", 24.5882339, 23.7679310,-0.9445156,
3049,"14W32307-1", 12.3743000, 27.3013668, 3.6569428,
3050,"14W30946-1",-4.3385196, 2.1043353, 1.5601201,
3051,"14W31479-1", 3.5712476, 9.4297371, 1.8238773,
3052,"14W31349", 33.9193306, 40.6139908, 2.2610507,
3053,"14W31340-1", 10.7696362, 22.6667633, 2.8394971,
3054,"14W31944", 25.8494492, 26.6453514, 0.4345004,
3055,"14W31139", 29.6479282, 30.8948021, 1.1112556,
3056,"14W31068", 35.1858864, 34.4698143, 1.7042813,
3057,"14W31310", 33.3337631, 31.6241760, 1.7237420,
3058,"14W31440", 32.3326874, 30.2639771, 0.6016187,
3059,"14W31340", 27.6752491, 30.0322628, 0.0275549,
3060,"14W31541", 31.4544811, 30.0938396, 0.5296723,
3061,"14W31440-1", 8.4828453, 9.0669975, 1.1993718,
3062,"14W31952", 29.0623760, 29.0140743, 0.7590829,
3063,"14W31311-1", 2.8016982, 19.6598568, 3.2870877,
3064,"14W32314", 31.9873028, 30.3580589, 0.3428685,
3065,"14W31062-1",-3.6181178, 2.4966681, 1.6185057,
3066,"14W31244", 27.5398235, 29.1919384, 0.5140216,
3067,"14W31879-1", 10.7681046, 12.1072102, 1.2119844,
3068,"14W31546", 28.9503498, 29.6312466, 0.6730080,
3069,"14W31259", 24.9106541, 23.2473240,-0.0265068,
3070,"14W31121-1", 8.8152695, 23.6317902, 3.3414445,
3071,"14W32121", 31.2525616, 30.0625648, 0.2569280,
3072,"14W31704", 33.4011917, 32.4079170, 0.7858266,
3073,"14W31264-1",-1.2461343, 2.5741000, 1.2814190,
3074,"14W31121", 35.8876343, 43.0912743, 2.7361150,
3075,"14W30921", 30.6163197, 32.3807793, 1.0601771,
3076,"14W32314-1", 8.9055862, 10.9218674, 1.4440761,
3077,"14W32029", 26.9672108, 27.1213589,-0.0716811,
3078,"14W32109-1",-2.4073663, 4.9261537, 1.7832055,
3079,"14W31629", 32.6864052, 31.6174126, 1.5552874,
3080,"14W31854", 34.8509598, 34.2314796, 1.7761295,
3081,"14W31874", 32.2199669, 32.9562149, 1.6336663,
3082,"14W32317", 35.4651108, 35.8849907, 1.7562306,
3083,"14W31526", 36.5764542, 37.9081001, 1.9830887,
3084,"14W31835", 30.8304768, 27.9723740, 1.2937608,
3085,"14W31344", 36.3969536, 36.8861198, 1.8724670,
3086,"14W31530", 36.7895432, 34.8896408,-0.4182051,
3087,"14W31738", 34.4437256, 35.3550301, 1.8927610,
3088,"14W32230", 25.2718220, 28.3032818, 0.3673490,
3089,"14W31825", 35.1574059, 33.5398102, 1.5278580,
3090,"14W32104", 31.4021358, 31.4345722, 1.5726273,
3091,"14W31911", 32.9509354, 31.1365147, 1.7878790,
3092,"14W32224E", 32.2195892, 33.4573174, 1.8941019,
3093,"14W31471", 35.9421463, 42.9417191, 2.7660336,
3094,"14W31547", 31.2011852, 31.1744251, 1.3774686,
3095,"14W32068", 33.6605911, 34.2622337, 1.4374673,
3096,"14W32105", 34.0555611, 32.8114357, 1.7418091,
3097,"14W31517", 34.7200241, 34.1223907, 1.7143934,
3098,"14W31143", 34.8666763, 34.0506439, 0.4634896,
3099,"14W32047", 34.7357368, 34.1917648, 1.8195636,
3100,"14W32339", 32.9775734, 30.1794930, 1.4315963,
3101,"14W31044-2", 8.2502594, 18.8402271, 3.2457294,
3102,"14W32235", 34.2183266, 35.8509789, 2.3023589,
3103,"14W31933", 31.9949322, 31.9661903, 1.8836222,
3104,"14W31531", 32.7264175, 40.2243156, 2.5848370,
3105,"14W31516", 34.0034599, 40.9402237, 2.6010947,
3106,"14W31713", 35.1983604, 35.7284813, 2.0453107,
3107,"14W32070", 34.2951889, 33.6423836, 1.0837255,
3108,"14W31708", 32.0172272, 32.7682838, 1.5955861,
3109,"14W31914", 35.7774887, 37.4144669, 1.6097724,
3110,"14W31722", 34.4350815, 33.8487206, 1.9041519,
3111,"14W32128", 33.7981491, 33.7820969, 1.8236551,
3112,"14W31731", 29.9517879, 31.3246212, 1.0090973,
3113,"14W31557", 27.9452000, 30.5723763, 1.7799206,
3114,"14W31850", 33.9362831, 33.0097275, 1.8459787,
3115,"14W32148", 30.9687862, 32.3796730, 1.2403917,
3116,"14W31915", 33.3768578, 35.2526474, 2.3359272,
3117,"14W32454", 30.2056522, 32.3371849, 1.8659084,
3118,"14W32478", 33.3732414, 32.0645103, 1.6283238,
3119,"14W30858", 33.0206223, 35.7096939, 2.2503211,
3120,"14W31826", 33.9236717, 42.1543388, 3.1607571,
3121,"14W31439", 34.5156746, 34.0475616, 1.0362418,
3122,"14W31905", 33.4841652, 35.1308327, 1.6259627,
3123,"14W32243", 34.5390434, 32.5785255, 1.6243992,
3124,"14W31532", 35.8564072, 35.0832291, 1.7714133,
3125,"14W31548", 34.3613968, 35.0697289, 1.6779847,
3126,"14W31707", 30.8516026, 33.2820702, 1.8835187,
3127,"14W31501", 32.8412781, 30.4430733, 1.5325031,
3128,"14W31633", 30.9803944, 30.5802402, 0.8345843,
3129,"14W31516", 31.1019039, 38.5444489, 2.4597211,
3130,"14W31872", 23.4121914, 23.9588871, 0.6645798,
3131,"14W32443", 32.6105232, 30.3493900, 0.9267619,
3132,"14W31431", 35.9654846, 41.2573662, 2.0598857,
3133,"14W32101", 32.5143356, 32.2849236, 0.9805794,
3134,"14W32031", 32.0337906, 32.3300171, 0.8250911,
3135,"14W31679", 31.0133228, 32.1587486, 1.8748510,
3136,"14W32037", 33.0809975, 33.5670509, 1.8842704,
3137,"14W32459", 27.1675320, 25.5988445, 1.5354531,
3138,"14W31441", 34.4203606, 33.2706070, 1.5452962,
3139,"14W31838", 34.2240562, 42.4543724, 2.6913812,
3140,"<none>",-22.8938961, 3.1995096, 2.4642184,
3141,"<none>",-22.9191113, 3.1536820, 2.4678137,
3142,"<none>",-22.9106941, 3.1028759, 2.4533789,
3143,"14NY0632-1", 20.7311954, 18.0377827,-2.2263548,
3144,"14NY0486-1", 10.1451454, 15.2465611, 1.9031720,
3145,"14NY0691-1", 7.0060992, 12.6255703, 1.6179607,
3146,"14NY0748-1", 9.7207432, 16.5386333, 0.0902214,
3147,"14NY0483-1", 34.2371674, 29.4215374,-1.6639581,
3148,"14NY0583-1", 20.9525375, 13.7842197,-3.8272600,
3149,"14NY0574-1", 20.3612900, 17.9148922,-2.0809484,
3150,"14NY0781-1", 12.2458839, 13.4519510, 0.2324828,
3151,"14NY0758-2", 20.4174385, 15.1863823,-3.3138816,
3152,"14NY0552-2", 12.5219479, 19.4995670, 1.2405951,
3153,"14NY0760-2", 19.0070381, 21.7972775, 0.5334629,
3154,"14NY0792-1", 12.7949543, 17.6926899,-0.0566065,
3155,"14NY0693-2", 4.9792562, 13.3476353, 1.9835045,
3156,"14NY0714-1", 16.5357418, 7.6309242,-2.7934496,
3157,"14NY0213-2", 5.7470593, 22.5374699, 3.3560162,
3158,"14NY0668-2", 15.4990311, 20.9600315, 0.2120248,
3159,"14NY0715-2", 17.9510574, 11.3867188,-4.2597833,
3160,"14NY0668-1", 15.2270813, 22.2164001, 0.8952425,
3161,"14NY0643-1", 26.6714840, 19.9820518,-3.2779467,
3162,"14NY0565-1", 14.5701294, 24.4923801, 2.7758543,
3163,"14NY0784-2", 22.7823944, 25.4404240, 0.4647546,
3164,"14NY0576-2", 11.8114319, 15.6750603, 1.3480010,
3165,"14NY0162-1", 8.1422062, 11.6253166,-0.4949894,
3166,"14NY0767-2", 12.3613510, 14.4046383,-0.8148125,
3167,"14NY0722-2", 18.0485344, 22.4350777, 1.0100889,
3168,"14NY0758-1", 8.0489101, 15.4953079, 0.1153624,
3169,"14NY0565-2", 20.6047764, 26.1782494, 1.5798793,
3170,"14NY0584-2", 10.0468426, 17.9868298, 2.3763649,
3171,"14NY0566-1", 17.1810627, 23.1704617, 0.7188419,
3172,"14NY0540-2", 13.8863621, 22.7989082, 1.6722152,
3173,"14NY0239-2", 13.9503269, 24.5536079, 2.2629604,
3174,"14NY0614-2", 11.9368114, 12.7892675,-1.0031021,
3175,"14NY0608-1", 11.2691784, 17.6953144, 0.4817856,
3176,"14NY0745-2", 12.6320343, 19.0937462, 1.3875210,
3177,"14NY0768-1", 11.6871986, 15.1556034, 1.5230484,
3178,"14NY0576-1", 15.9935856, 18.6345749,-0.0344787,
3179,"14NY0745-1", 16.1967297, 21.5707188, 0.8041773,
3180,"14NY0689-2", 13.3767967, 16.9619217, 0.8560248,
3181,"14NY0621-1", 24.1112843, 16.5525475,-3.7909226,
3182,"14NY0760-1", 18.5697098, 22.0158520, 0.4124871,
3183,"14NY0666-1", 13.6330681, 15.1750298, 0.5916097,
3184,"14NY0620-2", 12.5050182, 19.7480927, 0.8184008,
3185,"14NY0767-1", 7.9661508, 10.3110771,-1.1715021,
3186,"14NY0473-2", 14.2672634, 9.4860010,-2.2939012,
3187,"14NY0023-2", 9.9572582, 4.2778606,-4.5076852,
3188,"14NY0269-2", 2.8767409,-3.2791572,-4.7368593,
3189,"14NY0486-2", 14.1614532, 18.4472485, 1.2643003,
3190,"14NY0023-1", 11.8751831, 7.3403616,-3.4960372,
3191,"14NY0157-2", 4.6314797,-1.3896470,-4.7371626,
3192,"14NY0156-1", 23.2173557, 26.9890900, 0.8107087,
3193,"14NY0608-2", 11.3020153, 11.1761684,-2.3559246,
3194,"14NY0277-1", 21.2866650, 19.3233566,-1.5617930,
3195,"14NY0118-2", 12.1174660, 11.1106453,-2.4693770,
3196,"14NY0166-2", 10.5645256, 5.1004581,-3.4583910,
3197,"14NY0329-2", 16.2001190, 11.6051521,-2.0471883,
3198,"14NY0749-1", 22.6641712, 24.9043446,-0.1470616,
3199,"14NY081-1", 8.3243275, 5.8290615,-3.2286139,
3200,"14NY0081-1", 8.3596306, 5.8643942,-3.2250359,
3201,"14NY0210-1", 21.1507530, 26.3638210, 0.9316235,
3202,"14NY0118-1", 11.2637901, 8.9628906,-3.3360326,
3203,"14NY0323-2", 17.1534252, 15.1362343,-2.5001700,
3204,"<none>",-23.0156555, 3.3242860, 2.5410068,
3205,"14NY0566-2", 8.8380890, 6.1120801,-3.7886486,
3206,"14NY0096-1", 12.8324947, 7.1149845,-3.3065732,
3207,"14NY0345-2", 12.2520790, 11.1213665,-2.5552905,
3208,"14NY0722-1", 8.0280457, 5.8749347,-3.6133914,
3209,"14NY0027-1", 13.4706059, 8.3187208,-3.2536144,
3210,"14NY0308-1", 8.5467148, 4.5310307,-4.3300481,
3211,"14NY0292-1", 12.6679153, 8.2806511,-3.9481907,
3212,"14NY0737-1", 10.3364449, 8.1134853,-3.5095711,
3213,"14NY0537-2", 4.6432548,-0.1216631,-4.8904796,
3214,"14NY0540-1", 17.7473640, 18.7292480,-1.2333772,
3215,"14NY0277-2", 12.7385044, 9.6149950,-3.4329674,
3216,"14NY0325-2", 15.8883801, 8.7937326,-4.7281427,
3217,"14NY0625-1", 9.4654503, 10.7604980,-1.4624763,
3218,"14NY0671-1", 12.9952011, 7.8336320,-4.2339234,
3219,"14NY0346-2", 16.8921680, 17.7059555,-0.3979819,
3220,"14NY0643-2", 8.3733730, 1.8118949,-5.3550587,
3221,"14NY0213-1", 14.6776085, 11.1591320,-3.4927807,
3222,"14NY0329-1", 14.4553604, 12.9482212,-0.4931830,
3223,"14NY0300-2", 14.7578468, 11.5142822,-1.9525797,
3224,"14NY0678-2", 18.7625504, 11.3495045,-4.0021887,
3225,"14NY0235-1", 12.9652443, 5.9720993,-4.3979130,
3226,"14NY0729-1", 16.0432510, 9.7074203,-4.2096996,
3227,"14NY0625-2", 16.8827190, 9.2955647,-3.9513125,
3228,"14NY0284-1", 10.4098930, 12.9290886,-1.7302568,
3229,"14NY0574-2", 17.7829170, 14.7103367,-2.8129406,
3230,"14NY0737-2", 14.2585545, 11.2091351,-3.3510730,
3231,"14NY0295-1", 14.8795547, 12.4573250,-2.7948661,
3232,"14NY0255-1", 10.1770782, 7.3125300,-3.5288620,
3233,"14NY0715-1", 16.6828136, 10.4219227,-4.3811822,
3234,"14NY0142-1", 11.6638317, 5.7689238,-4.7674570,
3235,"14NY0611-1", 7.4692483, 2.2327034,-4.6055865,
3236,"14NY0632-2", 16.4136238, 16.2443314,-1.9080472,
3237,"14NY0729-2", 5.7484727, 0.5042434,-5.0301843,
3238,"14NY0239-1", 13.0698662, 21.1199722, 1.1576545,
3239,"14NY0344-2", 9.3068447, 3.2290487,-4.6152568,
3240,"14NY0294-1", 9.0975304, 4.6987262,-4.4050674,
3241,"14NY0575-2", 14.1136360, 8.5694771,-3.7369931,
3242,"14NY0568-1", 14.7184963, 11.6829338,-3.3007097,
3243,"14NY0666-2", 2.7756953,-2.7640376,-5.0791936,
3244,"14NY0678-1", 6.8311601, 1.8212357,-4.2503514,
3245,"14NY0627-2", 15.2975388, 9.8428459,-4.0573864,
3246,"14NY0639-2", 14.7748947, 11.4653721,-3.3884702,
3247,"14NY0558-2", 20.2474499, 12.9321928,-4.4074354,
3248,"14NY0295-2", 11.7068691, 8.9903812,-3.3143122,
3249,"14NY0693-1", 9.0233784, 0.4486122,-5.7670574,
3250,"14NY0221-1", 12.6571636, 11.5140219,-2.7167253,
3251,"14NY0649-2", 20.5652657, 23.1331825,-0.1140497,
3252,"14NY0166-1", 12.3466778, 6.1282129,-2.8986664,
3253,"14NY0321-1", 16.4184704, 8.2295637,-4.4551454,
3254,"14NY0271-2", 15.8635368, 10.1050749,-2.7139962,
3255,"14NY0206-2", 10.6007347, 7.1395917,-3.7430501,
3256,"14NY0294-2", 3.8541560,-0.2669878,-4.9045677,
3257,"14NY0747-1", 11.1482868, 8.9066105,-3.1684802,
3258,"14NY0714-2", 20.6301746, 9.9215546,-5.0376453,
3259,"14NY0344-1", 3.4474645,-3.8182111,-5.9601998,
3260,"14NY0754-2", 13.1994858, 9.5704470,-3.7355704,
3261,"14NY0748-2", 3.3659387, 0.3761778,-4.6339374,
3262,"14NY0096-2", 8.0292225, 2.3286631,-4.1342139,
3263,"14NY0611-2", 6.2824321, 1.7679420,-3.9910736,
3264,"14NY0634-1", 8.8296852, 2.9466920,-5.0846457,
3265,"14NY0321-2", 12.0312080, 4.5346847,-3.9504976,
3266,"14NY0250-1", 16.0037594, 12.0599098,-2.3630679,
3267,"14NY0757-2", 18.0211525, 9.8919115,-3.1657388,
3268,"14NY0345-1", 12.6938725, 17.6750374,-0.0290819,
3269,"14NY0639-1", 12.7387772, 8.9295006,-3.8279366,
3270,"14NY0753-2", 10.9161587, 6.3858657,-2.5923715,
3271,"14NY0627-1", 3.9142280,-2.2285419,-5.6459394,
3272,"14NY0122-2", 13.2076054, 8.2405586,-2.8809006,
3273,"14NY0271-1", 6.9759774, 2.4285860,-3.3867824,
3274,"14NY0338-1", 9.8322029, 18.1347179, 0.6077033,
3275,"14NY0703-2", 9.7457962, 3.7369702,-3.9007273,
3276,"14NY0621-2", 23.1179829, 18.2603588,-3.0450406,
3277,"14NY0600-2", 8.4821930, 2.7232785,-3.8849649,
3278,"14NY0585-1", 22.4099178, 25.7830811, 0.1558054,
3279,"14NY0301-2", 9.4864445, 5.3884048,-3.2423661,
3280,"14NY0649-1", 21.8596058, 22.5656452,-0.5411972,
3281,"14NY0784-1", 25.3551884, 26.9192963, 0.0001711,
3282,"14NY0117-2", 14.7796345, 9.3446712,-2.9899461,
3283,"14NY0221-2", 17.9807224, 16.9318714,-1.8499713,
3284,"14NY0162-2", 9.0307121, 2.9479239,-4.5647759,
3285,"14NY0250-2", 8.2177620, 5.3223534,-2.6901326,
3286,"14NY0671-2", 12.4825726, 9.4243231,-3.4202294,
3287,"14NY0757-1", 8.0015450, 1.9621286,-3.5746176,
3288,"14NY0323-1", 12.6096306, 7.8220134,-4.0819702,
3289,"14NY0292-2", 6.7823100, 0.4825945,-5.4722705,
3290,"14NY0077-2", 11.8110638, 8.0445356,-3.5454302,
3291,"14NY0301-1", 18.7728958, 13.0829201,-2.8246262,
3292,"14NY0156-2", 19.8159409, 24.6543198, 0.6491377,
3293,"14NY0552-1", 6.4725795, 2.5236504,-4.4561162,
3294,"14NY0585-2", 23.1823463, 27.7981186, 0.5645178,
3295,"14NY0122-1", 16.3849354, 15.1778088,-0.6275150,
3296,"14NY0206-1", 10.3506508, 7.6908417,-3.4615815,
3297,"14NY0689-1", 13.8368301, 8.2359219,-3.7689655,
3298,"14NY0184-1", 16.6010132, 12.0175810,-3.7614748,
3299,"14NY0269-1", 8.9766941, 8.3607626,-0.2673371,
3300,"14NY0300-1", 6.9736228, 3.2896807,-3.9613500,
3301,"14NY0117-1", 11.9262581, 10.3168163,-1.2863265,
3302,"14NY0284-2", 13.6370811, 7.1839705,-4.6723037,
3303,"14NY0568-2", 14.4594154, 10.4020824,-3.3725638,
3304,"14NY0226-2", 19.9435139, 14.9364719,-3.6434054,
3305,"14NY0077-1", 6.7983222, 2.8652396,-4.1290388,
3306,"14NY0200-2", 7.4230514, 2.8264911,-3.6798120,
3307,"14NY0210-2", 18.3845043, 20.7740097,-0.4325657,
3308,"14NY0250-1", 14.3141747, 11.8882561,-0.7058839,
3309,"14NY0175-2", 12.6428490, 6.4330983,-2.9796348,
3310,"14NY0157-1", 3.5658355,-2.9709144,-5.2295241,
3311,"14NY0754-1", 15.4297199, 8.9142342,-4.5960779,
3312,"14NY0483-2", 14.7862701, 12.0176525,-2.8335590,
3313,"14NY0313-2", 9.4192543, 5.1485691,-3.8720431,
3314,"14NY0330-2", 15.7883854, 8.2205000,-3.6941700,
3315,"14NY0600-1", 4.9021230,-0.4055901,-4.4471173,
3316,"14NY0089-2", 6.1264882, 1.3313322,-4.4673324,
3317,"14NY0768-2", 16.0178871, 8.8085489,-3.3629267,
3318,"14NY0792-2", 16.6158676, 14.5928593,-2.4858804,
3319,"14NY0338-2", 20.1116161, 12.4689846,-4.5583091,
3320,"14NY0703-1", 13.7152081, 7.2961645,-3.4397173,
3321,"14NY0142-2", 7.6811366, 2.7089179,-4.8184361,
3322,"14NY0250-2", 14.8015690, 11.8674841,-1.0790610,
3323,"14NY0200-1", 8.8310127, 4.9873819,-3.3868544,
3324,"14NY0308-2", 5.8938498, 0.6044765,-5.0237660,
3325,"14NY0081-2", 16.0050621, 13.9210854,-1.5022357,
3326,"14NY0753-1", 13.2919674, 7.7183452,-3.2444298,
3327,"14NY0027-2", 16.1136417, 10.2167206,-3.7658920,
3328,"14NY0575-1", 18.5729370, 12.7579956,-3.0188079,
3329,"14NY0226-1", 3.0490775,-0.1414442,-4.7819529,
3330,"14NY0235-2", 8.2633095, 2.6638792,-4.3326478,
3331,"14NY0330-1", 6.1613107, 0.7468033,-4.4400516,
3332,"14NY0584-1", 8.0074825, 4.3133574,-3.7718654,
3333,"14NY0198-2", 14.8659916, 8.7516041,-2.1903656,
3334,"14NY0089-1", 13.5672493, 12.7760582,-1.8241529,
3335,"14NY0322-2", 4.3856263,-3.6244283,-5.5719805,
3336,"14NY0325-1", 13.5357742, 7.1514421,-4.6743393,
3337,"14NY0680-1", 16.1503887, 10.1898842,-3.2710650,
3338,"14NY0346-2", 21.7090282, 13.0642128,-3.5158882,
3339,"14NY0225-2", 12.0924416, 7.3091249,-4.0730438,
3340,"14NY0255-2", 12.0781155, 7.3552909,-4.0506802,
3341,"14NY0313-1", 8.9213505, 5.6836429,-3.5884278,
3342,"<none>",-23.0164623, 3.1670039, 2.4766326,
3343,"<none>",-23.1315536, 3.3765657, 2.5883629,
3344,"<none>",-23.0330391, 3.1335299, 2.4848244,
3345,"14NY0873", 23.4089565, 26.1892910, 0.0209804,
3346,"14NY0873-1", 23.4912033, 26.2158279, 0.0175916,
3347,"14NY0053-2", 20.4818573, 22.6418629, 0.0706578,
3348,"14NY0640-2", 28.3191662, 25.3051662,-1.1670742,
3349,"14NY0751-1", 29.9187336, 29.7193336, 0.4708311,
3350,"14NY0741-1", 19.4523239, 21.8887177, 1.7990556,
3351,"14NY0846-1", 51.0605011, 42.5177612,-1.3130774,
3352,"14NY0652-1", 22.7199898, 25.3478680, 1.4008300,
3353,"14NY0843-1", 18.2076511, 21.0411777, 1.3488295,
3354,"14NY0838-2", 26.5573788, 29.4715214, 0.4313244,
3355,"14NY0706-1", 19.1391697, 21.7554741, 1.0472152,
3356,"14NY0595-2", 17.0063248, 21.5199490, 1.7064404,
3357,"14NY0755-2", 23.2131519, 25.9033947, 1.1734688,
3358,"14NY0524-2", 19.4825611, 21.9194336, 1.7760148,
3359,"14NY0865-1", 18.3797417, 25.7153778, 1.1996930,
3360,"14NY0660-1", 16.4888058, 25.5069370, 1.9454150,
3361,"14NY0441-1", 20.1663895, 23.4912319, 1.7637241,
3362,"14NY0424-2", 22.6389694, 22.5553513, 1.0633929,
3363,"14NY0761-1", 19.1803894, 29.1408081, 2.4766219,
3364,"14NY0739-2", 8.3101254, 18.1758728, 2.4149218,
3365,"14NY0866-1", 20.6794205, 23.6788750, 1.2168207,
3366,"14NY0866-1", 20.4743919, 25.7222195, 2.1045890,
3367,"14NY0513-2", 19.7751408, 21.1822796, 1.0974085,
3368,"14NY0674-2", 22.7987633, 23.5341015, 0.8497735,
