
File Name:      C:\USERS\DUSTIN\DESKTOP\SWEETCORN\LILY\WSMDPLWSPNFSUPLS_PREDA-G.ANL  Predicted Value File
File Date:      Mon Mar 22 15:17:26 2021
Last Update:    Mon Mar 22 15:17:26 2021
File ID:        Exported from Mosaic            Master No:      <none>
Samples:        6445            Deleted:        0
Constituents:   4               No. Data Points:        4200
Moisture Basis  Dry Matter
Samples of Total        6445 of 6445

"Position","Sample Number","AveFructose","AveGlucose","AveSucrose","AveTotalSugar",
3040,"14W31704-1", 7.9312191, 6.3665876, 20.9848976, 31.4473076,
3041,"14W31541", 3.6447296, 3.8598714, 11.0644932, 22.6897030,
3042,"14W32109", 3.8383040, 5.7123098, 10.5791035, 21.6171703,
3043,"14W32075-1", 8.0355749, 7.7104650, 21.1086845, 43.3399048,
3044,"14W31311", 4.1846294, 4.1865368, 14.3544025, 24.0759487,
3045,"14W31068-1", 7.6016254, 4.8710957, 19.2613335, 16.9208355,
3046,"14W32077", 3.9794173, 3.3006103, 8.9161987, 7.0077248,
3047,"14W31907", 3.5469508, 2.4803641, 10.9171619, 19.3488464,
3048,"14W31668", 3.9619250, 2.8354886, 16.7977715, 24.4321575,
3049,"14W32307-1", 7.4882531, 6.1934686, 19.7563896, 20.0614052,
3050,"14W30946-1", 9.0301142, 7.2941170, 24.2455559, 31.8850784,
3051,"14W31479-1", 8.0884953, 7.0612979, 20.9014091, 36.0988197,
3052,"14W31349", 3.8584933, 4.1868477, 11.2237511, 24.9887238,
3053,"14W31340-1", 7.4848475, 8.0529451, 20.2335472, 38.0157471,
3054,"14W31944", 3.9842749, 4.5833492, 13.6334171, 21.9743576,
3055,"14W31139", 3.9198632, 3.9171009, 11.4804993, 19.4363804,
3056,"14W31068", 3.8361349, 5.8553581, 6.7149239, 14.8454266,
3057,"14W31310", 3.9691286, 4.3620362, 6.3603878, 8.0791092,
3058,"14W31440", 3.7664714, 5.0431895, 9.7524681, 17.8894310,
3059,"14W31340", 4.2613835, 3.7612157, 16.0128021, 28.1666489,
3060,"14W31541", 3.6403842, 3.4425712, 10.9432735, 22.0766449,
3061,"14W31440-1", 7.0869741, 6.3567953, 17.2988911, 23.0076275,
3062,"14W31952", 4.0493312, 6.1874876, 11.3544903, 21.5742588,
3063,"14W31311-1", 8.4508944, 6.2276273, 25.4773483, 36.5251503,
3064,"14W32314", 3.6547685, 3.7691808, 11.1037159, 23.2504959,
3065,"14W31062-1", 9.0455446, 9.9110336, 22.9818306, 30.7674522,
3066,"14W31244", 3.9948707, 3.7143321, 13.4919968, 15.9983311,
3067,"14W31879-1", 6.7788844, 4.5058126, 17.6848831, 27.1857090,
3068,"14W31546", 3.9772515, 4.6602416, 12.0653362, 21.3287964,
3069,"14W31259", 4.0934553, 3.6571774, 13.7223454, 22.9037590,
3070,"14W31121-1", 7.7670841, 5.5211902, 21.5704803, 19.2712593,
3071,"14W32121", 3.6749973, 3.6720929, 11.5853653, 22.1043606,
3072,"14W31704", 3.7717514, 5.7060080, 9.9156075, 23.6269321,
3073,"14W31264-1", 8.2077370, 5.6986856, 21.8647194, 23.0469894,
3074,"14W31121", 3.9442139, 2.6284363, 9.1441555, 3.8664093,
3075,"14W30921", 4.1203532, 4.6818066, 11.6420116, 24.2231236,
3076,"14W32314-1", 7.1129456, 4.9203820, 17.9017887, 30.3311901,
3077,"14W32029", 3.9054275, 4.5410957, 14.3637447, 23.7290154,
3078,"14W32109-1", 8.7308903, 6.8226180, 23.4642639, 32.1231689,
3079,"14W31629", 4.2442460, 5.4495907, 7.5962772, 11.0795288,
3080,"14W31854", 4.1909242, 8.6265068, 6.3180447, 11.5578804,
3081,"14W31874", 3.9987936, 5.5817609, 8.5214520, 15.9775772,
3082,"14W32317", 4.0389915, 7.2185316, 7.0398731, 12.9613380,
3083,"14W31526", 4.0403128, 7.3771038, 7.0819645, 15.1068459,
3084,"14W31835", 4.2131414, 6.1789503, 7.3714886, 12.7787704,
3085,"14W31344", 4.0571156, 7.1069832, 6.7289200, 12.4399986,
3086,"14W31530", 3.7369046, 0.9860200, 11.1175060, 9.9841995,
3087,"14W31738", 4.1737480, 6.8185506, 7.2951717, 10.2690887,
3088,"14W32230", 4.4269686, 3.3656161, 15.7379818, 17.6473541,
3089,"14W31825", 4.0259948, 7.3988523, 6.3748474, 13.0180588,
3090,"14W32104", 4.5703459, 7.6564965, 8.6040287, 17.6536331,
3091,"14W31911", 4.4178214, 9.2711802, 5.9744911, 9.3748741,
3092,"14W32224E", 3.9899712, 6.3177195, 8.0939426, 11.7404366,
3093,"14W31471", 4.0764217, 5.8013239, 8.9650097, 16.9599495,
3094,"14W31547", 4.1602392, 5.0860472, 8.9924507, 13.2768440,
3095,"14W32068", 4.1625419, 6.7414289, 9.1815529, 18.3295155,
3096,"14W32105", 4.1941433, 8.1466990, 6.2356148, 10.9302597,
3097,"14W31517", 4.0686054, 7.4378009, 6.7933083, 13.0999107,
3098,"14W31143", 3.9528971, 4.9034481, 10.9914169, 20.7974129,
3099,"14W32047", 4.1030965, 7.4402909, 6.2599277, 9.6427307,
3100,"14W32339", 4.0897746, 6.9129672, 6.3005886, 11.5470543,
3101,"14W31044-2", 7.8109312, 5.9462233, 18.9955387, 21.8831215,
3102,"14W32235", 4.2384405, 6.2085671, 6.8269939, 12.3159447,
3103,"14W31933", 4.3778787, 6.3155961, 7.5547466, 11.6797523,
3104,"14W31531", 4.4935622, 5.2515740, 10.5278530, 11.8420830,
3105,"14W31516", 4.1372371, 4.8163590, 10.0761509, 14.8703709,
3106,"14W31713", 4.1166129, 6.9365873, 6.0745850, 6.8619804,
3107,"14W32070", 3.9607491, 6.7053061, 9.2209244, 20.6615562,
3108,"14W31708", 3.8422136, 6.1094589, 8.3495865, 14.7406197,
3109,"14W31914", 3.9757366, 4.7527528, 8.4195614, 12.2127609,
3110,"14W31722", 3.9511533, 4.8530879, 6.1701527, 6.9864388,
3111,"14W32128", 4.0953517, 5.2713413, 7.1945133, 10.9548187,
3112,"14W31731", 4.8386426, 7.6946454, 11.1884975, 15.7336636,
3113,"14W31557", 4.9281802, 7.4809966, 10.5969105, 9.9731064,
3114,"14W31850", 4.1982713, 8.1361256, 6.0849190, 9.1521950,
3115,"14W32148", 4.3942976, 5.3643370, 10.4750500, 14.6825237,
3116,"14W31915", 4.2373705, 5.8507543, 7.0984879, 10.6896057,
3117,"14W32454", 4.6269212, 7.3879480, 9.2059574, 12.4211121,
3118,"14W32478", 4.0045848, 5.7214632, 6.8072567, 11.8889580,
3119,"14W30858", 4.2383676, 6.8313079, 7.6488113, 8.5592918,
3120,"14W31826", 4.3220272, 3.9518290, 9.2180576, 9.4607391,
3121,"14W31439", 3.9260988, 6.9572015, 9.5413780, 21.0007286,
3122,"14W31905", 4.0578341, 5.5917764, 8.9210377, 14.3735123,
3123,"14W32243", 4.2022047, 7.2334728, 5.9536800, 8.4044418,
3124,"14W31532", 4.2643394, 7.0691571, 6.1212521, 4.3079910,
3125,"14W31548", 4.0526686, 6.2909136, 7.8773556, 16.0371590,
3126,"14W31707", 4.4329462, 6.7392316, 9.4228802, 13.1532173,
3127,"14W31501", 4.1506515, 7.3611054, 6.5921097, 14.6268463,
3128,"14W31633", 4.3231902, 7.2539830, 10.5770779, 21.0987682,
3129,"14W31516", 4.4197998, 4.7801142, 11.2142639, 10.1740341,
3130,"14W31872", 4.8949580, 7.7152047, 13.4551392, 14.8859081,
3131,"14W32443", 3.9561725, 7.3008738, 8.2708836, 13.8632088,
3132,"14W31431", 3.7990704, 4.2146807, 10.0745487, 20.7176571,
3133,"14W32101", 4.2137427, 6.8663611, 10.4197273, 20.3688889,
3134,"14W32031", 4.2147665, 6.2240009, 11.3189812, 18.8636532,
3135,"14W31679", 4.5579271, 9.2239037, 8.4818001, 16.3698330,
3136,"14W32037", 4.3512015, 6.9559278, 7.5060272, 10.9886169,
3137,"14W32459", 4.8906260, 6.6728044, 8.4771175, 5.2284050,
3138,"14W31441", 3.8872910, 5.4377980, 6.9113674, 12.7590523,
3139,"14W31838", 4.2650175, 3.8259058, 9.7169189, 4.5124931,
3140,"<none>", 11.8475571, 18.1265907, 42.3849716, 184.0185394,
3141,"<none>", 11.8567142, 18.3486958, 42.4406891, 184.8870239,
3142,"<none>", 11.8483982, 18.1796532, 42.4995804, 185.2881012,
3143,"14NY0632-1", 6.0419073, 6.5000157, 21.1370144, 27.8811417,
3144,"14NY0486-1", 7.5460634, 7.4905801, 18.0980511, 25.2462196,
3145,"14NY0691-1", 7.5947151, 5.9794254, 20.3577385, 30.4715137,
3146,"14NY0748-1", 7.5492291, 7.1616101, 24.5291805, 36.7736397,
3147,"14NY0483-1", 4.4844995, 4.6818886, 14.9378014, 46.0089378,
3148,"14NY0583-1", 6.0003872, 4.1950431, 23.1690254, 41.5616112,
3149,"14NY0574-1", 6.1542463, 7.9498610, 21.3269081, 33.8844223,
3150,"14NY0781-1", 6.7707310, 5.1026068, 19.3186474, 24.2658691,
3151,"14NY0758-2", 6.2315607, 7.2319808, 22.7039108, 34.0547905,
3152,"14NY0552-2", 7.0424891, 7.3936176, 20.2261925, 29.2410641,
3153,"14NY0760-2", 6.4623594, 7.9344563, 18.3580246, 31.8489914,
3154,"14NY0792-1", 7.3182549, 5.9663806, 22.8106155, 26.8801117,
3155,"14NY0693-2", 8.0785828, 7.0610914, 22.4806862, 41.8468399,
3156,"14NY0714-1", 6.0499721, 5.2547159, 19.5802231, 28.8359814,
3157,"14NY0213-2", 7.9480186, 6.7475491, 22.9880486, 24.8918858,
3158,"14NY0668-2", 7.1095524, 7.2146626, 21.7690773, 33.8985519,
3159,"14NY0715-2", 6.5648975, 6.5681987, 25.5995426, 40.6544533,
3160,"14NY0668-1", 7.1775975, 7.7526956, 21.0890484, 34.2919807,
3161,"14NY0643-1", 5.5253754, 6.1226268, 20.3332596, 41.7886658,
3162,"14NY0565-1", 7.1117392, 6.4430313, 17.7003593, 20.9408798,
3163,"14NY0784-2", 5.9870524, 5.2085519, 16.9595165, 24.8361111,
3164,"14NY0576-2", 7.1170397, 5.6874990, 18.7070236, 33.6100655,
3165,"14NY0162-1", 7.5448284, 5.7959819, 24.7311478, 33.6923790,
3166,"14NY0767-2", 7.1663189, 5.7715340, 23.3707428, 39.8946457,
3167,"14NY0722-2", 6.6393642, 6.8740559, 18.1061039, 32.1700058,
3168,"14NY0758-1", 7.7933578, 5.9730916, 25.4387608, 33.2497940,
3169,"14NY0565-2", 6.2098331, 4.8952646, 16.2729187, 17.1839123,
3170,"14NY0584-2", 7.4947176, 6.2958198, 18.9565926, 25.5475750,
3171,"14NY0566-1", 6.7101617, 8.8684349, 20.6740799, 37.2934761,
3172,"14NY0540-2", 6.8480644, 5.9376364, 19.7532024, 19.2542629,
3173,"14NY0239-2", 7.3380284, 8.7741137, 20.3444519, 30.3892784,
3174,"14NY0614-2", 7.0873966, 5.0307670, 23.0241852, 33.2654495,
3175,"14NY0608-1", 6.9864388, 5.2698412, 22.2826767, 22.6883430,
3176,"14NY0745-2", 7.0694470, 6.2161479, 20.0541115, 32.3316154,
3177,"14NY0768-1", 7.1675329, 6.6101155, 17.4363346, 27.3235340,
3178,"14NY0576-1", 6.7361689, 5.5246177, 20.6139336, 37.6503410,
3179,"14NY0745-1", 6.6497526, 6.6255116, 19.7769699, 30.4208221,
3180,"14NY0689-2", 6.8793497, 6.9770913, 19.8896351, 38.1361542,
3181,"14NY0621-1", 5.8592091, 6.7208176, 21.8004990, 38.3361855,
3182,"14NY0760-1", 6.5235143, 7.4446545, 19.3357925, 33.8807602,
3183,"14NY0666-1", 6.7063193, 5.7598715, 18.2111168, 33.5671082,
3184,"14NY0620-2", 7.2595687, 7.3938212, 21.9082222, 32.6102829,
3185,"14NY0767-1", 7.7096829, 5.3255033, 25.8685341, 38.8732910,
3186,"14NY0473-2", 6.4038682, 3.5802612, 22.3262596, 31.0791931,
3187,"14NY0023-2", 7.3931308, 6.0698195, 29.0078888, 38.0985260,
3188,"14NY0269-2", 8.2329683, 5.9956584, 31.3694763, 37.1901093,
3189,"14NY0486-2", 7.1091156, 7.0497446, 18.4979286, 29.8841114,
3190,"14NY0023-1", 7.1418982, 6.3918147, 26.5042953, 37.4348755,
3191,"14NY0157-2", 7.7880993, 4.2060428, 30.9889221, 38.5518990,
3192,"14NY0156-1", 5.9811525, 6.1066289, 16.8387947, 27.2748032,
3193,"14NY0608-2", 7.1517816, 5.8557291, 26.2467213, 30.3653107,
3194,"14NY0277-1", 6.1276941, 5.8737259, 19.9423523, 29.4927406,
3195,"14NY0118-2", 7.2896276, 5.6281424, 25.7045212, 27.1940155,
3196,"14NY0166-2", 7.2452393, 5.3756919, 25.9895859, 34.5561981,
3197,"14NY0329-2", 6.3505745, 4.9088717, 20.9046211, 29.2048168,
3198,"14NY0749-1", 5.9806852, 7.2709246, 18.5652256, 32.0081596,
3199,"14NY081-1", 7.7430935, 5.1336217, 28.2251663, 35.7524223,
3200,"14NY0081-1", 7.7337055, 5.1519017, 28.2133179, 35.9662666,
3201,"14NY0210-1", 6.3915758, 6.4218302, 18.1365719, 28.1902466,
3202,"14NY0118-1", 7.2268567, 5.9240713, 27.4815979, 33.0878372,
3203,"14NY0323-2", 6.6199117, 8.1909037, 24.2107658, 40.6714516,
3204,"<none>", 11.8817987, 18.3829498, 42.3680344, 184.2951202,
3205,"14NY0566-2", 7.6427231, 6.3745551, 29.6047516, 37.9255600,
3206,"14NY0096-1", 6.9973211, 5.9520359, 24.8499546, 36.1160278,
3207,"14NY0345-2", 7.0291262, 6.3467026, 25.7578964, 31.8400841,
3208,"14NY0722-1", 7.9688888, 5.9109087, 29.8651009, 43.9514046,
3209,"14NY0027-1", 6.6978035, 5.7066154, 24.6199532, 32.0815506,
3210,"14NY0308-1", 7.6934576, 5.9356809, 30.2550087, 40.9317131,
3211,"14NY0292-1", 7.1593485, 6.7151833, 27.6622982, 39.5888062,
3212,"14NY0737-1", 7.3624554, 6.3131604, 28.4409008, 37.2181931,
3213,"14NY0537-2", 8.1027164, 4.5943842, 32.6652222, 45.0828743,
3214,"14NY0540-1", 6.3193703, 6.2051735, 21.7918091, 28.5552788,
3215,"14NY0277-2", 7.2563610, 7.5477271, 26.8781853, 37.6250153,
3216,"14NY0325-2", 7.0375252, 6.9801021, 27.2524948, 42.6130142,
3217,"14NY0625-1", 6.8630295, 5.2123475, 24.8237572, 34.1400070,
3218,"14NY0671-1", 7.1020551, 7.0233340, 27.5971565, 38.0521545,
3219,"14NY0346-2", 6.6580629, 5.7113442, 19.7793369, 25.7827854,
3220,"14NY0643-2", 7.9153128, 6.4656749, 31.6706352, 43.8419685,
3221,"14NY0213-1", 6.7517805, 7.0678692, 26.0780678, 37.7032242,
3222,"14NY0329-1", 6.4831610, 4.5230269, 19.3030205, 29.1722965,
3223,"14NY0300-2", 6.6347909, 4.9558048, 22.3517838, 34.7802200,
3224,"14NY0678-2", 6.2471685, 5.5178456, 23.9682178, 38.6271744,
3225,"14NY0235-1", 6.9069185, 4.9496775, 26.8768044, 35.5242615,
3226,"14NY0729-1", 6.8457327, 7.9769168, 26.2414742, 40.6858368,
3227,"14NY0625-2", 6.3707404, 5.6794987, 24.0753784, 37.3970642,
3228,"14NY0284-1", 7.2459764, 6.3439956, 26.6493034, 43.6827316,
3229,"14NY0574-2", 6.4066362, 7.8685117, 24.0876007, 40.5002213,
3230,"14NY0737-2", 6.8200884, 6.4677920, 26.2570343, 39.3452835,
3231,"14NY0295-1", 6.8496885, 7.1043358, 25.2338448, 36.2296791,
3232,"14NY0255-1", 7.4350758, 7.2989860, 28.2673950, 35.7642822,
3233,"14NY0715-1", 6.6293478, 6.1648297, 26.4748955, 43.5719643,
3234,"14NY0142-1", 7.3039556, 5.9643755, 29.3860588, 43.5355911,
3235,"14NY0611-1", 7.7285204, 5.5821600, 30.6821365, 46.8732529,
3236,"14NY0632-2", 6.6443582, 6.6831312, 23.7068710, 36.0668793,
3237,"14NY0729-2", 8.1441860, 7.1910973, 32.3077660, 40.8663139,
3238,"14NY0239-1", 7.2528801, 7.4979787, 22.1953506, 35.7876358,
3239,"14NY0344-2", 7.7162929, 8.7082186, 30.2405205, 48.5610237,
3240,"14NY0294-1", 7.4810090, 6.4377990, 29.7399063, 38.9117279,
3241,"14NY0575-2", 6.9314861, 5.2979360, 25.9519749, 36.1869888,
3242,"14NY0568-1", 6.9701529, 6.3271976, 26.1366539, 39.2500534,
3243,"14NY0666-2", 8.3017950, 6.0953660, 32.7872620, 40.1994553,
3244,"14NY0678-1", 7.7134924, 4.9639735, 29.7268715, 36.7183990,
3245,"14NY0627-2", 6.9168324, 7.8915868, 26.8936138, 41.8644905,
3246,"14NY0639-2", 6.7459230, 6.0794911, 26.0282135, 37.4141922,
3247,"14NY0558-2", 6.0492573, 5.4364147, 24.7317505, 41.8309708,
3248,"14NY0295-2", 7.3065162, 7.1186781, 27.4324684, 38.8883133,
3249,"14NY0693-1", 7.6315069, 7.3170810, 31.2554588, 45.3395729,
3250,"14NY0221-1", 7.2414818, 5.7854104, 26.2198544, 29.2005692,
3251,"14NY0649-2", 6.2130699, 6.1273723, 19.2546444, 28.2369919,
3252,"14NY0166-1", 6.9381018, 5.4122906, 23.4958458, 36.2321434,
3253,"14NY0321-1", 6.4587116, 5.5343328, 25.3749847, 41.5696640,
3254,"14NY0271-2", 6.5482216, 6.0187960, 22.0273342, 29.8425198,
3255,"14NY0206-2", 7.5147409, 7.0541029, 28.4817028, 41.4757233,
3256,"14NY0294-2", 8.2662840, 6.8730831, 32.8886528, 39.2995796,
3257,"14NY0747-1", 7.2959833, 6.8306651, 27.4383831, 36.8246040,
3258,"14NY0714-2", 5.8281484, 4.1562147, 24.1981049, 45.7266273,
3259,"14NY0344-1", 8.3610401, 6.4816146, 34.3651695, 45.2893639,
3260,"14NY0754-2", 7.0963240, 7.3027787, 27.1807537, 39.8762436,
3261,"14NY0748-2", 8.3847542, 6.7253928, 33.2253990, 43.0387878,
3262,"14NY0096-2", 7.6471953, 4.9514632, 28.5085983, 32.9244804,
3263,"14NY0611-2", 7.9176679, 5.7392225, 29.6152840, 39.3431931,
3264,"14NY0634-1", 7.7251863, 6.1036849, 31.1156731, 43.6605682,
3265,"14NY0321-2", 6.9278994, 6.0317559, 25.4743748, 35.7605019,
3266,"14NY0250-1", 6.2106075, 5.1140079, 21.9811935, 31.3558483,
3267,"14NY0757-2", 6.0705481, 4.5209179, 21.2654991, 32.7616539,
3268,"14NY0345-1", 6.9046650, 6.4439764, 22.7813606, 29.5397434,
3269,"14NY0639-1", 7.0474882, 6.1549320, 27.5363235, 38.1674919,
3270,"14NY0753-2", 7.0410490, 3.6748285, 24.1322289, 28.1812840,
3271,"14NY0627-1", 8.3986397, 6.8548198, 34.1043320, 42.8457565,
3272,"14NY0122-2", 6.8200674, 4.2263427, 24.0412121, 31.1963978,
3273,"14NY0271-1", 7.5535231, 4.8893619, 27.4118252, 32.4425735,
3274,"14NY0338-1", 7.5242839, 7.0337906, 24.3446083, 35.4691696,
3275,"14NY0703-2", 7.3026962, 5.6627579, 27.1309204, 32.6234474,
3276,"14NY0621-2", 5.8597250, 6.4761753, 21.7962265, 43.0373993,
3277,"14NY0600-2", 7.5028543, 4.7721009, 27.7278595, 33.7119255,
3278,"14NY0585-1", 6.1250057, 5.3538389, 18.5636120, 25.3863239,
3279,"14NY0301-2", 7.3548017, 5.1820364, 26.6654854, 34.1206551,
3280,"14NY0649-1", 6.0025396, 5.2194452, 18.7638645, 24.1934414,
3281,"14NY0784-1", 5.7866569, 4.6543565, 17.0011902, 24.5309696,
3282,"14NY0117-2", 6.6304774, 5.5242658, 23.4609032, 34.0832520,
3283,"14NY0221-2", 6.5311975, 6.0633516, 22.2984982, 28.0291481,
3284,"14NY0162-2", 7.4474149, 4.8117905, 29.4611454, 39.0087700,
3285,"14NY0250-2", 7.2122784, 4.9381995, 25.9300842, 29.7821827,
3286,"14NY0671-2", 7.0175123, 5.5518484, 26.9056778, 35.3771744,
3287,"14NY0757-1", 7.2277784, 3.2659235, 26.7568569, 30.2982998,
3288,"14NY0323-1", 7.1504054, 7.4291701, 27.8940277, 39.5614433,
3289,"14NY0292-2", 7.9991121, 6.4288478, 32.5136871, 44.4921951,
3290,"14NY0077-2", 7.3922167, 5.5413003, 27.1543312, 35.4149170,
3291,"14NY0301-1", 6.2189822, 5.6878381, 21.7204723, 33.5736542,
3292,"14NY0156-2", 6.4004011, 5.9754095, 18.9390812, 27.7218933,
3293,"14NY0552-1", 7.8402672, 6.3528514, 30.8435764, 35.3105621,
3294,"14NY0585-2", 6.0166111, 5.8305845, 17.9294491, 26.3756981,
3295,"14NY0122-1", 6.3398457, 4.4753361, 19.2318420, 26.8791370,
3296,"14NY0206-1", 7.6031909, 6.4918156, 28.3275738, 38.4931450,
3297,"14NY0689-1", 6.9196982, 5.6264677, 26.2140732, 38.2762680,
3298,"14NY0184-1", 6.6668501, 6.4883265, 25.6613121, 37.8201218,
3299,"14NY0269-1", 7.3027925, 7.6657767, 20.5551987, 32.2963181,
3300,"14NY0300-1", 7.8087292, 5.5098929, 30.0195103, 39.6964493,
3301,"14NY0117-1", 6.9376259, 5.7955513, 22.0794029, 33.3707771,
3302,"14NY0284-2", 7.2101164, 8.5166368, 28.5673866, 47.1421967,
3303,"14NY0568-2", 6.9926558, 5.5956688, 25.7103729, 32.8299942,
3304,"14NY0226-2", 6.0823741, 5.4526324, 24.1729946, 45.3961143,
3305,"14NY0077-1", 7.9924169, 6.0870738, 30.1312332, 36.8743057,
3306,"14NY0200-2", 7.6145577, 5.8098025, 28.2685833, 36.3572083,
3307,"14NY0210-2", 6.6833100, 5.9928808, 20.9064770, 29.7730942,
3308,"14NY0250-1", 6.0171986, 4.7582340, 18.3307610, 20.5612507,
3309,"14NY0175-2", 6.5620842, 3.5482640, 23.4584713, 32.0426292,
3310,"14NY0157-1", 8.1111879, 5.0045319, 32.5444145, 42.2014771,
3311,"14NY0754-1", 6.7205791, 6.1265559, 27.1383476, 41.4621201,
3312,"14NY0483-2", 6.8815298, 5.2929344, 24.9314232, 35.7319641,
3313,"14NY0313-2", 7.5821085, 6.7942390, 28.3919907, 35.4145088,
3314,"14NY0330-2", 6.6717978, 5.5023947, 23.7802467, 33.4342918,
3315,"14NY0600-1", 8.0090799, 5.1067047, 30.6657257, 36.1746101,
3316,"14NY0089-2", 7.8809791, 4.8024487, 30.9012260, 40.8042755,
3317,"14NY0768-2", 6.5915289, 5.8069196, 23.0521011, 35.9086494,
3318,"14NY0792-2", 6.7896190, 7.2227759, 24.0151711, 36.1268082,
3319,"14NY0338-2", 6.1182747, 5.0108418, 25.0353966, 39.7435226,
3320,"14NY0703-1", 6.8562155, 6.2523966, 24.3609009, 34.9908257,
3321,"14NY0142-2", 7.8787298, 5.8196402, 31.2196255, 39.8620949,
3322,"14NY0250-2", 6.0102234, 4.2460032, 18.8097038, 18.2621441,
3323,"14NY0200-1", 7.3535786, 5.1477346, 27.4273224, 33.2697029,
3324,"14NY0308-2", 8.1249447, 7.0564284, 32.3020554, 41.8740845,
3325,"14NY0081-2", 6.7610378, 6.7739091, 20.9691429, 29.6467514,
3326,"14NY0753-1", 6.6821384, 3.6251655, 24.6109333, 30.7171173,
3327,"14NY0027-2", 6.6436744, 5.9767346, 25.1571426, 38.0364075,
3328,"14NY0575-1", 6.3309126, 5.4463773, 22.2864590, 32.4612389,
3329,"14NY0226-1", 8.4166584, 6.5404458, 33.6130791, 44.7740211,
3330,"14NY0235-2", 7.5842705, 5.8344297, 29.0391502, 37.0532684,
3331,"14NY0330-1", 7.8681793, 4.7788496, 30.3776779, 38.3469505,
3332,"14NY0584-1", 7.7629261, 5.1622996, 29.1030064, 35.7982292,
3333,"14NY0198-2", 6.5190134, 5.2066660, 20.9195080, 32.5221062,
3334,"14NY0089-1", 6.9899616, 6.2332087, 23.9818039, 42.1270981,
3335,"14NY0322-2", 8.1113262, 6.3814745, 32.0479660, 41.9893150,
3336,"14NY0325-1", 7.2791066, 6.7374601, 28.2169800, 40.6492348,
3337,"14NY0680-1", 6.5025949, 6.1570454, 23.5912647, 35.4184875,
3338,"14NY0346-2", 5.4851480, 3.6587873, 20.7071762, 35.4061127,
3339,"14NY0225-2", 7.2151074, 7.3910809, 27.9059734, 39.1989479,
3340,"14NY0255-2", 7.2107382, 7.3421798, 27.9155979, 39.3467178,
3341,"14NY0313-1", 7.7020488, 7.0257535, 28.4475708, 34.8282509,
3342,"<none>", 11.8716421, 18.2602043, 42.3740540, 183.9464417,
3343,"<none>", 11.8965712, 18.3942966, 42.3689766, 184.3830109,
3344,"<none>", 11.8665962, 18.2058029, 42.4546165, 184.5758362,
3345,"14NY0873", 6.1086998, 3.7254434, 18.5597858, 21.2355881,
3346,"14NY0873-1", 6.0966988, 3.6303086, 18.5428810, 21.2774334,
3347,"14NY0053-2", 6.0327072, 4.2644353, 18.5310726, 29.6348858,
3348,"14NY0640-2", 4.8785172, 4.9274354, 15.8074036, 27.4526615,
3349,"14NY0751-1", 4.8791971, 6.4358954, 12.7456436, 27.9306679,
3350,"14NY0741-1", 6.0788846, 5.7477770, 13.8929119, 19.7015915,
3351,"14NY0846-1", 2.2402482, 1.9986908, 6.6149178, 38.8144150,
3352,"14NY0652-1", 5.8253732, 6.5538864, 14.2485027, 26.6843719,
3353,"14NY0843-1", 6.5321603, 7.2805190, 16.0478745, 31.3855362,
3354,"14NY0838-2", 5.5484190, 6.5368209, 16.1807766, 32.7545967,
3355,"14NY0706-1", 6.4634619, 6.3975449, 16.2541943, 24.7113781,
3356,"14NY0595-2", 6.4970112, 5.9290595, 16.5311184, 23.2793140,
3357,"14NY0755-2", 5.7783504, 6.1968865, 14.7718849, 25.6996517,
3358,"14NY0524-2", 6.0879955, 5.0038829, 14.1107254, 18.6091270,
3359,"14NY0865-1", 6.6079206, 7.1244016, 19.7687016, 36.2219810,
3360,"14NY0660-1", 6.9779463, 8.5382710, 20.0000439, 37.8573799,
3361,"14NY0441-1", 6.2944183, 7.5691638, 14.3926392, 24.4087200,
3362,"14NY0424-2", 5.6301022, 4.5776539, 13.5504017, 23.8367767,
3363,"14NY0761-1", 6.7157192, 7.6033139, 17.9735546, 32.2388687,
3364,"14NY0739-2", 7.9436345, 7.5477157, 20.9233665, 31.3639755,
3365,"14NY0866-1", 6.1484056, 5.9723287, 15.9511414, 29.2564068,
3366,"14NY0866-1", 6.3916588, 7.5747323, 14.6577816, 19.6381340,
3367,"14NY0513-2", 6.0431185, 5.7151990, 14.8816299, 23.1348248,
3368,"14NY0674-2", 5.8418999, 4.0508919, 14.6633205, 19.3040714,
3369,"14NY0589-1", 4.5960102, 4.9420042, 13.5454273, 30.3091106,
3370,"14NY0340-1", 6.3534245, 6.6030307, 17.0643482, 32.4408722,
3371,"14NY0808-2", 6.1999025, 5.3178248, 19.8134766, 38.8951225,
3372,"14NY0372-1", 6.3374090, 6.8468370, 18.2623367, 30.8849144,
3373,"14NY0549-2", 5.5252171, 3.6098380, 14.2479973, 23.3636017,
3374,"14NY0563-1", 5.7786331, 5.1677790, 15.3827038, 24.9433479,
3375,"14NY0605-1", 5.7584977, 7.8698344, 13.5936184, 26.7077446,
3376,"14NY0324-2", 6.3922691, 5.8924232, 21.0708351, 32.9608116,
3377,"14NY0819-2", 4.1350312, 4.2546964, 11.8646069, 37.8890572,
3378,"14NY0824-2", 6.8420286, 7.8497672, 16.9822388, 26.7952538,
3379,"14NY0646-1", 5.7974286, 5.8538790, 13.2306442, 19.7707253,
3380,"14NY0707-2", 7.0955997, 6.8177290, 19.8792458, 28.6478024,
3381,"14NY0638-2", 6.3337560, 4.1593728, 19.1858425, 26.2874279,
